time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,0.13,-0.14,-0.13,0.00,-0.00,47.83,0.00,47.90,0.00
0.02,0.04,-0.05,0.06,0.00,-0.00,47.82,-0.00,47.89,-0.00
0.03,-0.04,0.05,-0.18,0.00,-0.00,47.82,-0.00,47.89,0.00
0.04,-0.20,0.22,0.12,0.00,-0.00,47.82,-0.00,47.90,-0.00
0.05,0.06,-0.07,-0.02,0.00,-0.01,47.82,0.00,47.90,-0.00
0.06,0.10,-0.11,0.04,0.00,-0.01,47.82,0.00,47.89,-0.00
0.07,-0.01,0.01,-0.12,0.00,-0.01,47.81,-0.00,47.90,-0.00
0.08,0.00,-0.01,-0.08,0.00,-0.01,47.81,0.00,47.89,-0.00
0.09,0.08,-0.09,0.03,0.00,-0.01,47.83,-0.00,47.90,0.00
0.10,-0.12,-0.54,0.02,0.34,-0.01,47.83,0.00,47.90,0.00
0.11,-0.11,-0.55,0.28,0.34,-0.01,47.83,0.00,47.90,0.00
0.12,-0.14,-0.53,0.15,0.34,-0.01,47.83,0.01,47.89,0.00
0.13,-0.42,-0.22,-0.10,0.34,-0.01,47.83,0.00,47.90,0.00
0.14,-0.41,-0.23,0.05,0.34,-0.01,47.82,0.00,47.89,0.00
0.15,-0.38,-0.28,-0.01,0.34,-0.01,47.82,0.00,47.89,0.00
0.16,-0.67,0.05,0.01,0.34,-0.01,47.82,0.00,47.89,0.00
0.17,-0.11,-0.57,0.26,0.34,-0.01,47.83,0.00,47.91,0.01
0.18,-0.23,-0.45,0.02,0.34,-0.01,47.82,0.01,47.90,0.00
0.19,-0.21,-0.48,-0.04,0.34,-0.01,47.81,0.01,47.89,0.01
0.20,-0.17,-0.86,-0.08,0.51,-0.02,47.81,0.01,47.89,0.01
0.21,-0.60,-0.39,0.12,0.51,-0.02,47.83,0.01,47.89,0.01
0.22,-0.65,-0.34,0.41,0.51,-0.03,47.82,0.01,47.89,0.01
0.23,-0.47,-0.55,1.25,0.51,-0.04,47.82,0.01,47.89,0.01
0.24,-0.84,-0.14,1.92,0.51,-0.04,47.81,0.00,47.89,0.01
0.25,-0.71,-0.29,2.78,0.51,-0.05,47.82,0.00,47.89,0.01
0.26,-1.81,0.94,2.16,0.51,-0.06,47.82,0.00,47.89,0.01
0.27,-0.95,-0.01,0.72,0.51,-0.06,47.82,0.00,47.89,0.01
0.28,-0.81,-0.17,0.22,0.51,-0.06,47.81,-0.00,47.90,0.01
0.29,-0.57,-0.43,0.06,0.51,-0.06,47.83,0.00,47.89,0.01
0.30,-0.36,-0.68,0.16,0.51,-0.04,47.82,0.01,47.89,0.01
0.31,-0.84,-0.49,0.44,0.68,-0.04,47.82,0.01,47.90,0.01
0.32,-0.75,-0.60,0.41,0.68,-0.03,47.83,0.01,47.89,0.02
0.33,-0.85,-0.49,1.23,0.68,-0.03,47.81,0.01,47.89,0.02
0.34,-0.62,-0.75,1.76,0.68,-0.02,47.82,0.02,47.89,0.02
0.35,-1.42,0.13,0.56,0.68,-0.02,47.82,0.01,47.89,0.02
0.36,-1.04,-0.29,1.06,0.68,-0.01,47.83,0.00,47.91,0.02
0.37,-0.31,-1.11,0.60,0.68,-0.01,47.82,0.01,47.89,0.02
0.38,-1.22,-0.11,1.13,0.68,-0.00,47.82,0.01,47.90,0.02
0.39,-1.06,-0.28,0.98,0.68,0.01,47.82,0.00,47.89,0.01
0.40,-1.44,0.13,0.86,0.68,0.02,47.82,0.00,47.89,0.02
0.41,-1.96,0.39,2.13,0.85,0.04,47.83,-0.00,47.90,0.02
0.42,-1.33,-0.31,2.81,0.85,0.05,47.82,0.00,47.90,0.03
0.43,-1.99,0.42,3.38,0.85,0.06,47.82,-0.00,47.90,0.03
0.44,-2.34,0.81,2.78,0.85,0.08,47.82,0.00,47.90,0.03
0.45,-2.00,0.45,2.05,0.85,0.08,47.82,0.01,47.90,0.03
0.46,-0.99,-0.67,0.49,0.85,0.10,47.82,0.00,47.89,0.03
0.47,-2.40,0.89,1.07,0.85,0.12,47.82,0.00,47.89,0.03
0.48,-2.02,0.47,2.23,0.85,0.14,47.82,0.00,47.90,0.03
0.49,-1.49,-0.11,2.53,0.85,0.15,47.83,0.00,47.90,0.03
0.50,-2.28,0.77,2.28,0.85,0.15,47.83,0.00,47.90,0.03
0.51,-2.05,0.19,0.87,1.02,0.16,47.82,0.00,47.89,0.03
0.52,-1.49,-0.44,1.63,1.02,0.17,47.82,0.00,47.89,0.04
0.53,-2.40,0.57,3.33,1.02,0.17,47.83,0.00,47.89,0.03
0.54,-2.71,0.93,2.53,1.02,0.18,47.82,0.01,47.90,0.03
0.55,-2.09,0.26,2.52,1.02,0.20,47.83,0.01,47.89,0.03
0.56,-1.93,0.08,2.74,1.02,0.21,47.82,0.00,47.89,0.04
0.57,-2.91,1.18,1.85,1.02,0.23,47.83,0.01,47.90,0.04
0.58,-1.53,-0.35,0.33,1.02,0.25,47.82,0.00,47.89,0.03
0.59,-2.30,0.50,0.27,1.02,0.27,47.82,-0.00,47.90,0.03
0.60,-2.07,0.26,1.22,1.02,0.27,47.81,0.00,47.89,0.03
