time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,0.09,-0.18,-0.09,0.02,-0.00,47.82,0.00,47.91,0.00
0.02,-0.02,-0.08,-0.10,0.02,0.00,47.81,0.00,47.90,0.00
0.03,0.08,-0.17,-0.00,0.02,0.00,47.82,-0.00,47.90,0.00
0.04,-0.01,-0.09,0.03,0.02,0.00,47.83,0.00,47.90,-0.00
0.05,0.00,-0.10,-0.08,0.02,0.00,47.82,0.00,47.90,0.00
0.06,0.02,-0.12,-0.02,0.02,0.00,47.82,0.00,47.89,0.00
0.07,0.02,-0.12,-0.16,0.02,0.00,47.83,0.00,47.90,0.00
0.08,-0.12,0.00,-0.05,0.02,0.00,47.82,0.00,47.90,-0.00
0.09,0.06,-0.17,0.05,0.02,0.00,47.83,0.00,47.90,0.00
0.10,0.05,-0.16,-0.11,0.02,0.00,47.82,0.00,47.90,-0.00
0.11,-0.11,-0.11,-0.02,0.04,0.00,47.82,0.00,47.90,-0.00
0.12,-0.12,-0.09,-0.05,0.04,0.00,47.83,0.00,47.90,0.00
0.13,-0.04,-0.18,0.08,0.04,0.00,47.83,0.00,47.90,0.00
0.14,-0.16,-0.06,-0.05,0.04,0.00,47.82,0.00,47.90,-0.00
0.15,0.11,-0.32,0.03,0.04,0.00,47.81,0.00,47.91,-0.00
0.16,-0.07,-0.15,0.01,0.04,0.00,47.82,0.00,47.89,-0.00
0.17,0.02,-0.24,0.11,0.04,0.00,47.81,0.00,47.90,-0.00
0.18,0.08,-0.30,-0.00,0.04,0.01,47.82,0.00,47.91,0.00
0.19,0.01,-0.24,-0.13,0.04,0.01,47.82,0.00,47.90,0.00
0.20,0.03,-0.26,-0.10,0.04,0.00,47.82,0.00,47.89,-0.00
0.21,0.12,-0.44,0.03,0.06,0.01,47.82,0.00,47.91,0.00
0.22,-0.11,-0.23,0.06,0.06,0.00,47.82,0.00,47.91,0.00
0.23,-0.01,-0.32,-0.02,0.06,0.00,47.82,0.00,47.90,0.00
0.24,0.11,-0.44,-0.06,0.06,0.00,47.83,0.00,47.90,0.00
0.25,-0.05,-0.30,0.06,0.06,0.00,47.82,0.00,47.90,0.00
0.26,-0.11,-0.25,-0.11,0.06,0.00,47.83,0.00,47.90,0.00
0.27,-0.01,-0.34,0.04,0.06,0.00,47.82,0.00,47.91,-0.00
0.28,-0.00,-0.35,-0.00,0.06,0.00,47.82,0.00,47.90,-0.00
0.29,0.06,-0.42,0.05,0.06,0.00,47.82,0.00,47.91,-0.00
0.30,-0.16,-0.22,0.06,0.06,0.00,47.82,0.00,47.90,0.00
0.31,0.01,-0.47,-0.00,0.06,0.00,47.82,0.00,47.91,0.00
0.32,0.05,-0.52,0.02,0.08,0.00,47.82,0.01,47.90,0.00
0.33,0.04,-0.51,-0.01,0.08,0.00,47.83,0.01,47.91,0.00
0.34,0.04,-0.52,-0.05,0.08,0.00,47.82,0.01,47.90,0.00
0.35,0.03,-0.52,-0.01,0.08,0.00,47.82,0.01,47.90,0.00
0.36,0.06,-0.56,-0.02,0.08,0.00,47.82,0.01,47.90,-0.00
0.37,0.11,-0.60,-0.12,0.08,0.00,47.81,0.01,47.90,0.00
0.38,-0.17,-0.35,-0.04,0.08,0.00,47.82,0.01,47.89,0.00
0.39,0.17,-0.67,0.05,0.08,-0.00,47.82,0.01,47.89,-0.00
0.40,0.07,-0.59,0.03,0.08,-0.00,47.82,0.01,47.91,0.00
