time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,0.01,-0.27,-0.12,0.00,-0.00,47.82,0.00,47.89,-0.00
0.02,-0.00,-0.27,-0.10,0.00,-0.00,47.82,0.00,47.89,-0.00
0.02,0.05,-0.33,-0.09,0.00,-0.00,47.82,0.00,47.90,-0.00
0.04,-0.16,-0.07,0.05,0.00,-0.00,47.82,0.00,47.89,0.00
0.05,-0.07,-0.18,-0.02,0.00,-0.00,47.82,0.00,47.89,0.00
0.06,-0.10,-0.14,-0.00,0.00,-0.00,47.82,0.00,47.89,0.00
0.07,0.01,-0.30,0.06,0.00,-0.00,47.82,0.00,47.89,-0.00
0.08,0.13,-0.46,0.10,0.00,-0.00,47.82,0.00,47.90,0.00
0.09,0.02,-0.32,-0.01,0.00,-0.00,47.82,0.00,47.90,-0.00
0.10,-0.01,-0.28,-0.04,0.00,-0.00,47.82,0.00,47.89,-0.00
0.10,-0.12,-0.41,-0.01,0.02,-0.00,47.82,0.00,47.90,0.00
0.12,-0.02,-0.54,-0.00,0.02,-0.00,47.81,0.01,47.89,0.00
0.13,-0.06,-0.50,0.07,0.02,-0.00,47.82,0.01,47.89,-0.00
0.14,-0.07,-0.49,-0.18,0.02,-0.00,47.81,0.01,47.89,0.00
0.14,-0.02,-0.56,-0.05,0.02,-0.00,47.82,0.01,47.90,0.00
0.16,-0.09,-0.47,0.11,0.02,-0.00,47.82,0.01,47.89,-0.00
0.17,-0.04,-0.54,0.03,0.02,-0.00,47.83,0.01,47.89,0.00
0.17,-0.10,-0.47,0.03,0.02,-0.00,47.82,0.01,47.89,-0.00
0.19,-0.08,-0.50,0.02,0.02,-0.00,47.81,0.01,47.89,-0.00
0.20,-0.08,-0.51,-0.01,0.02,-0.01,47.82,0.01,47.89,-0.00
0.20,-0.23,-0.58,0.05,0.03,-0.01,47.81,0.01,47.90,-0.00
0.22,-0.29,-0.51,0.07,0.03,-0.01,47.81,0.01,47.90,-0.00
0.23,-0.23,-0.59,0.29,0.03,-0.01,47.82,0.01,47.89,0.00
0.24,-0.17,-0.68,-0.05,0.03,-0.01,47.82,0.01,47.89,0.00
0.25,-0.31,-0.50,0.05,0.03,-0.01,47.82,0.01,47.89,0.00
0.25,-0.33,-0.47,-0.03,0.03,-0.01,47.82,0.01,47.90,-0.00
0.27,-0.12,-0.75,0.16,0.03,-0.01,47.82,0.02,47.89,0.00
0.28,-0.09,-0.80,0.04,0.03,-0.01,47.81,0.02,47.89,-0.00
0.29,-0.19,-0.69,0.10,0.03,-0.02,47.81,0.02,47.89,0.00
0.30,-0.04,-0.88,0.01,0.03,-0.02,47.82,0.02,47.89,0.00
0.31,-0.15,-1.01,0.11,0.04,-0.02,47.81,0.03,47.89,0.00
0.31,-0.05,-1.16,-0.14,0.04,-0.03,47.81,0.03,47.90,0.00
0.33,-0.30,-0.84,-0.02,0.04,-0.03,47.82,0.03,47.90,0.00
0.33,-0.21,-0.97,-0.05,0.04,-0.03,47.81,0.03,47.89,0.00
0.34,-0.06,-1.18,-0.02,0.04,-0.03,47.82,0.03,47.90,-0.00
0.36,-0.15,-1.07,-0.03,0.04,-0.04,47.82,0.03,47.89,0.00
0.37,-0.09,-1.15,-0.08,0.04,-0.04,47.82,0.04,47.89,0.00
0.38,-0.14,-1.11,-0.04,0.04,-0.05,47.83,0.04,47.89,0.00
0.39,-0.15,-1.11,0.10,0.04,-0.05,47.82,0.03,47.89,0.00
