time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.02,0.07,-0.07,0.13,0.12,0.00,47.39,0.00,47.47,0.00
0.02,-0.15,0.14,0.11,0.12,0.00,47.39,-0.00,47.47,0.00
0.03,0.03,-0.03,-0.04,0.12,0.00,47.40,0.00,47.47,0.00
0.04,0.08,-0.08,0.00,0.12,0.00,47.40,-0.00,47.47,0.00
0.05,0.00,-0.00,0.05,0.12,0.00,47.40,-0.00,47.47,0.00
0.06,-0.06,0.06,0.13,0.12,0.00,47.39,-0.00,47.48,0.00
0.07,0.03,-0.03,0.01,0.12,0.00,47.39,-0.00,47.46,0.00
0.08,0.04,-0.04,-0.08,0.12,0.00,47.40,0.00,47.46,0.00
0.09,-0.02,0.02,0.00,0.12,0.00,47.40,-0.00,47.47,0.00
0.10,0.06,-1.00,-0.08,0.24,0.00,47.40,0.00,47.45,0.00
0.11,-0.01,-0.95,0.12,0.24,0.00,47.39,0.01,47.48,0.00
0.12,-0.33,-0.66,0.00,0.24,0.00,47.40,0.02,47.47,0.00
0.13,-0.00,-0.98,0.00,0.24,0.00,47.40,0.02,47.48,0.00
0.14,0.04,-1.03,-0.00,0.24,0.00,47.39,0.02,47.47,0.00
0.15,-0.05,-0.96,0.07,0.24,0.00,47.40,0.02,47.47,0.00
0.16,-0.21,-0.83,0.03,0.24,0.00,47.39,0.02,47.47,0.00
0.17,-0.17,-0.88,0.03,0.24,0.00,47.39,0.02,47.46,0.00
0.18,-0.24,-0.83,-0.07,0.24,0.00,47.41,0.02,47.47,0.00
0.19,-0.50,-0.59,-0.12,0.24,0.00,47.39,0.02,47.46,0.00
0.20,-0.50,-0.60,-0.21,0.24,0.00,47.40,0.01,47.47,0.00
0.21,-1.27,-0.36,-0.08,0.36,0.00,47.40,0.01,47.48,0.00
0.22,-1.39,-0.25,0.15,0.36,0.00,47.39,0.01,47.47,0.00
0.23,-0.59,-1.01,0.06,0.36,0.00,47.39,0.01,47.47,0.00
0.24,-0.46,-1.15,0.15,0.36,0.00,47.40,0.03,47.47,0.00
0.25,-1.08,-0.57,-0.20,0.36,0.00,47.39,0.01,47.47,0.00
0.26,-1.07,-0.59,-0.14,0.36,0.00,47.40,0.01,47.47,0.00
0.27,-1.32,-0.36,0.19,0.36,-0.00,47.40,0.01,47.48,0.01
0.28,-0.42,-1.21,0.01,0.36,-0.00,47.40,0.01,47.46,0.01
0.29,-1.05,-0.63,0.11,0.36,-0.00,47.39,0.02,47.47,0.00
0.30,-1.22,-0.48,-0.02,0.36,-0.00,47.40,0.01,47.47,0.01
0.31,-1.00,-1.17,0.23,0.48,-0.00,47.39,0.03,47.47,0.01
0.32,-2.02,-0.22,0.11,0.48,-0.00,47.39,0.01,47.48,0.01
0.33,-2.36,0.10,0.26,0.48,-0.00,47.39,0.00,47.47,0.01
0.34,-0.92,-1.25,0.18,0.48,-0.00,47.40,0.01,47.46,0.01
0.35,-1.43,-0.79,0.21,0.48,-0.00,47.39,0.02,47.46,0.01
0.36,-1.74,-0.50,0.40,0.48,-0.00,47.40,0.01,47.48,0.01
0.37,-1.14,-1.08,1.24,0.48,-0.00,47.39,0.03,47.47,0.01
0.38,-2.11,-0.18,2.05,0.48,-0.00,47.39,0.01,47.47,0.01
0.39,-2.15,-0.14,4.02,0.48,-0.00,47.39,0.00,47.46,0.01
0.41,-0.32,-1.86,5.11,0.48,-0.00,47.40,0.02,47.47,0.01
0.42,-2.01,-0.77,5.86,0.60,-0.00,47.40,0.03,47.47,0.01
