time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.12,-0.27,0.09,0.10,0.00,47.82,-0.00,47.90,0.00
0.02,-0.07,-0.32,0.11,0.10,0.00,47.82,0.00,47.90,0.00
0.03,0.11,-0.49,0.03,0.10,0.00,47.82,0.00,47.90,0.00
0.04,-0.00,-0.39,-0.05,0.10,0.00,47.82,0.00,47.90,0.00
0.05,0.07,-0.46,-0.19,0.10,0.00,47.83,0.00,47.90,0.00
0.06,-0.05,-0.36,-0.08,0.10,0.00,47.83,0.00,47.90,0.00
0.07,-0.09,-0.32,-0.01,0.10,0.00,47.82,0.00,47.91,0.00
0.08,-0.03,-0.39,-0.02,0.10,0.00,47.81,0.00,47.90,0.00
0.09,-0.04,-0.39,-0.05,0.10,0.00,47.82,0.01,47.91,0.00
0.10,-0.03,-0.41,0.15,0.20,0.00,47.83,0.01,47.89,0.00
0.11,-0.20,-0.63,0.12,0.20,0.00,47.82,0.01,47.90,0.00
0.12,-0.26,-0.58,0.01,0.20,0.00,47.81,0.01,47.90,0.00
0.13,-0.20,-0.64,-0.02,0.20,0.00,47.82,0.01,47.90,0.00
0.14,-0.13,-0.72,0.15,0.20,0.00,47.81,0.01,47.89,0.00
0.15,-0.20,-0.67,0.17,0.20,0.00,47.82,0.01,47.90,0.00
0.16,-0.19,-0.69,-0.16,0.20,0.00,47.82,0.01,47.90,0.00
0.17,-0.06,-0.82,0.05,0.20,0.00,47.83,0.02,47.90,0.00
0.18,-0.22,-0.68,0.02,0.20,0.00,47.83,0.01,47.90,0.00
0.19,-0.32,-0.60,-0.02,0.20,0.00,47.82,0.01,47.89,0.00
0.20,-0.33,-0.59,-0.03,0.30,0.00,47.82,0.01,47.91,0.00
0.21,-0.36,-0.95,0.15,0.30,0.00,47.82,0.02,47.90,0.00
0.22,-0.90,-0.45,0.06,0.30,0.00,47.83,0.01,47.91,0.00
0.23,-1.00,-0.37,0.00,0.30,0.00,47.83,0.01,47.90,0.00
0.24,-0.83,-0.53,0.03,0.30,0.00,47.82,0.01,47.90,0.00
0.25,-0.16,-1.17,-0.11,0.30,0.00,47.83,0.02,47.89,0.00
0.26,-0.42,-0.94,-0.06,0.30,0.00,47.82,0.02,47.91,0.00
0.27,-0.61,-0.77,-0.02,0.30,0.00,47.83,0.02,47.90,0.00
0.28,-0.27,-1.10,-0.08,0.30,0.00,47.83,0.02,47.90,0.00
0.29,-0.34,-1.05,0.11,0.30,0.00,47.83,0.02,47.89,0.00
0.30,-0.51,-0.90,0.02,0.30,0.00,47.83,0.02,47.90,0.00
0.31,-0.54,-1.26,-0.06,0.40,0.00,47.81,0.03,47.90,0.01
0.32,-1.59,-0.29,0.00,0.40,0.00,47.82,0.01,47.90,0.01
0.33,-1.90,0.01,0.14,0.40,0.00,47.82,0.01,47.91,0.01
0.34,-1.32,-0.54,-0.11,0.40,0.00,47.82,0.01,47.91,0.01
0.35,-1.49,-0.38,-0.11,0.40,0.00,47.83,0.01,47.89,0.01
0.36,-1.59,-0.29,0.02,0.40,0.00,47.82,0.01,47.90,0.01
0.37,-1.13,-0.73,-0.01,0.40,0.00,47.82,0.01,47.91,0.01
