time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,0.00,0.04,-0.01,0.00,0.00,47.40,0.00,47.47,-0.00
0.02,0.05,-0.00,0.10,0.00,0.00,47.40,0.00,47.48,-0.00
0.03,0.04,-0.05,-0.09,0.00,0.00,47.40,0.00,47.46,0.00
0.04,-0.01,-0.04,0.05,0.00,0.00,47.40,0.00,47.47,0.00
0.05,-0.01,0.01,0.05,0.00,0.00,47.40,-0.00,47.47,-0.00
0.06,0.08,0.01,-0.02,0.00,0.00,47.40,0.00,47.47,0.00
0.07,-0.07,-0.08,0.05,0.00,0.00,47.39,-0.00,47.48,0.00
0.08,0.09,0.06,-0.11,0.00,0.00,47.41,0.00,47.48,-0.00
0.09,-0.06,-0.08,-0.02,0.00,0.00,47.40,0.00,47.48,-0.00
0.10,-0.01,0.06,0.04,0.24,0.00,47.38,0.00,47.48,0.00
0.11,0.02,-0.37,0.18,0.24,0.00,47.39,0.00,47.48,0.00
0.12,0.11,-0.40,0.27,0.24,0.00,47.39,0.00,47.47,0.00
0.13,-0.09,-0.49,-0.04,0.24,0.00,47.40,0.00,47.47,0.00
0.14,-0.03,-0.31,0.12,0.24,0.00,47.39,0.00,47.48,0.00
0.15,-0.03,-0.37,0.06,0.24,0.00,47.41,0.00,47.47,0.00
0.16,-0.07,-0.38,-0.03,0.24,0.00,47.40,0.00,47.47,0.00
0.17,-0.01,-0.35,0.03,0.24,0.00,47.40,0.00,47.47,0.00
0.18,0.09,-0.41,0.04,0.24,0.00,47.40,0.00,47.46,0.00
0.19,-0.08,-0.51,0.06,0.24,0.00,47.40,0.00,47.47,0.00
0.20,-0.07,-0.36,-0.12,0.36,0.00,47.40,0.01,47.48,0.00
0.21,-0.12,-0.56,0.18,0.36,0.00,47.41,0.01,47.48,0.00
0.22,-0.11,-0.53,0.20,0.36,0.00,47.39,0.01,47.48,0.00
0.23,-0.15,-0.54,0.08,0.36,0.01,47.40,0.01,47.47,0.00
0.24,-0.08,-0.52,-0.04,0.36,0.01,47.40,0.01,47.48,0.01
0.25,0.08,-0.59,0.09,0.36,0.01,47.41,0.01,47.48,0.01
0.26,0.21,-0.74,0.03,0.36,0.01,47.40,0.02,47.48,0.01
0.27,-0.12,-0.87,-0.03,0.36,0.01,47.40,0.01,47.47,0.01
0.28,-0.06,-0.58,-0.02,0.36,0.01,47.40,0.01,47.48,0.00
0.29,-0.08,-0.64,0.03,0.36,0.02,47.39,0.01,47.48,0.01
0.30,-0.12,-0.64,-0.08,0.36,0.02,47.39,0.01,47.46,0.01
0.31,-0.01,-0.79,0.16,0.48,0.02,47.39,0.01,47.47,0.01
0.32,-0.21,-0.91,0.40,0.48,0.03,47.40,0.02,47.48,0.01
0.33,-0.18,-0.73,0.38,0.48,0.03,47.40,0.02,47.47,0.01
0.34,-0.18,-0.77,0.39,0.48,0.03,47.40,0.02,47.48,0.01
0.35,-0.10,-0.78,0.07,0.48,0.04,47.39,0.02,47.48,0.01
0.36,-0.07,-0.87,0.01,0.48,0.04,47.40,0.02,47.47,0.01
0.37,-0.17,-0.91,-0.12,0.48,0.05,47.40,0.02,47.48,0.01
0.38,-0.32,-0.82,-0.05,0.48,0.05,47.40,0.02,47.48,0.01
0.39,-0.42,-0.69,0.20,0.48,0.06,47.41,0.02,47.49,0.01
0.40,-0.30,-0.72,0.19,0.48,0.06,47.40,0.01,47.48,0.01
0.41,-0.30,-0.92,0.48,0.60,0.06,47.40,0.02,47.47,0.01
0.42,-1.01,-0.26,1.08,0.60,0.07,47.40,0.01,47.47,0.01
0.43,-0.74,-0.51,1.65,0.60,0.07,47.40,0.01,47.48,0.01
0.44,-0.62,-0.62,0.61,0.60,0.07,47.40,0.01,47.47,0.02
0.45,-0.53,-0.72,0.27,0.60,0.07,47.39,0.01,47.47,0.02
0.46,-1.53,0.22,0.21,0.60,0.07,47.39,0.00,47.47,0.01
0.47,-0.11,-1.12,0.61,0.60,0.08,47.40,0.01,47.48,0.01
0.48,-0.87,-0.42,0.47,0.60,0.08,47.39,0.01,47.48,0.01
0.49,-0.48,-0.79,0.85,0.60,0.08,47.41,0.01,47.47,0.01
0.50,-0.99,-0.32,1.47,0.60,0.08,47.40,0.01,47.48,0.01
0.51,-1.65,0.12,2.05,0.72,0.07,47.40,0.00,47.48,0.02
0.52,-1.21,-0.29,3.26,0.72,0.07,47.41,0.00,47.49,0.02
0.53,-0.93,-0.55,2.15,0.72,0.07,47.40,0.00,47.47,0.02
0.54,-1.48,-0.03,0.15,0.72,0.08,47.40,0.00,47.48,0.02
0.55,-0.37,-1.06,-0.18,0.72,0.08,47.40,0.00,47.47,0.02
0.56,-0.45,-1.01,0.01,0.72,0.10,47.41,0.02,47.47,0.02
0.57,-1.04,-0.46,0.16,0.72,0.10,47.40,0.01,47.47,0.02
0.58,-0.74,-0.75,0.29,0.72,0.11,47.39,0.02,47.48,0.02
0.59,-0.92,-0.58,0.77,0.72,0.11,47.39,0.01,47.48,0.02
0.60,-1.80,0.25,1.52,0.72,0.11,47.39,0.00,47.48,0.01
0.61,-0.76,-0.92,2.50,0.84,0.11,47.41,0.00,47.47,0.02
0.62,-1.13,-0.58,2.26,0.84,0.11,47.40,0.01,47.47,0.03
0.63,-0.85,-0.85,2.02,0.84,0.12,47.40,0.01,47.47,0.03
0.64,-1.63,-0.12,1.60,0.84,0.13,47.40,0.01,47.47,0.03
0.65,-2.96,1.15,2.02,0.84,0.13,47.40,0.00,47.48,0.03
0.66,-1.31,-0.39,1.76,0.84,0.15,47.39,0.00,47.48,0.02
0.67,-1.47,-0.25,1.19,0.84,0.17,47.39,0.00,47.47,0.03
0.68,-1.46,-0.25,1.16,0.84,0.19,47.40,0.00,47.48,0.03
0.69,-1.09,-0.60,0.79,0.84,0.21,47.40,0.01,47.46,0.02
0.70,-1.93,0.19,0.09,0.84,0.23,47.40,0.00,47.48,0.02
0.71,-2.20,0.27,1.06,0.96,0.26,47.40,-0.00,47.48,0.02
0.72,-1.27,-0.61,2.54,0.96,0.26,47.40,0.00,47.46,0.02
0.73,-2.30,0.36,3.18,0.96,0.27,47.40,0.00,47.48,0.03
0.74,-2.59,0.65,3.60,0.96,0.28,47.39,0.00,47.48,0.04
0.75,-2.15,0.24,3.27,0.96,0.28,47.42,0.00,47.47,0.04
0.76,-3.11,1.16,2.13,0.96,0.27,47.39,0.00,47.48,0.03
0.77,-2.06,0.19,1.37,0.96,0.28,47.40,0.00,47.47,0.03
0.78,-1.91,0.06,1.77,0.96,0.29,47.39,0.00,47.48,0.03
0.79,-1.48,-0.34,2.40,0.96,0.31,47.39,0.00,47.47,0.03
0.80,-1.96,0.10,1.48,0.96,0.31,47.41,0.00,47.47,0.04
0.81,-2.16,0.11,1.04,1.08,0.33,47.40,-0.00,47.47,0.03
0.82,-1.57,-0.44,1.10,1.08,0.36,47.39,0.00,47.47,0.03
0.83,-2.03,-0.02,1.98,1.08,0.38,47.40,0.00,47.47,0.04
0.84,-2.10,0.05,3.20,1.08,0.40,47.40,-0.00,47.48,0.04
0.85,-2.40,0.35,3.51,1.08,0.41,47.40,-0.00,47.48,0.04
0.86,-2.97,0.89,3.21,1.08,0.41,47.40,0.00,47.49,0.04
0.87,-2.04,0.03,3.25,1.08,0.41,47.39,0.00,47.48,0.04
0.88,-2.77,0.73,1.54,1.08,0.41,47.39,0.00,47.48,0.04
0.89,-1.74,-0.23,1.03,1.08,0.42,47.40,0.00,47.48,0.04
0.90,-1.64,-0.33,0.69,1.08,0.43,47.40,0.00,47.48,0.03
0.91,-2.47,0.46,1.82,1.08,0.45,47.40,-0.00,47.47,0.03
0.92,-2.15,-0.03,3.32,1.20,0.45,47.40,-0.00,47.48,0.04
0.93,-2.74,0.53,4.35,1.20,0.46,47.40,0.00,47.47,0.04
0.94,-2.21,0.05,4.13,1.20,0.48,47.40,-0.00,47.47,0.05
0.95,-3.81,1.56,1.81,1.20,0.49,47.39,0.01,47.48,0.05
0.96,-2.64,0.48,1.49,1.20,0.49,47.40,0.01,47.48,0.04
0.97,-1.33,-0.75,1.66,1.20,0.51,47.40,0.00,47.48,0.04
0.98,-1.50,-0.61,1.96,1.20,0.52,47.40,0.00,47.47,0.05
0.99,-3.10,0.91,2.92,1.20,0.53,47.40,-0.00,47.47,0.04
1.00,-2.75,0.60,3.73,1.20,0.53,47.40,0.00,47.48,0.05
1.01,-3.12,0.95,2.69,1.20,0.54,47.40,0.01,47.48,0.05
1.02,-2.42,0.12,2.73,1.32,0.55,47.39,0.00,47.48,0.05
1.03,-2.00,-0.27,1.50,1.32,0.56,47.39,-0.00,47.49,0.06
1.04,-2.08,-0.20,1.72,1.32,0.56,47.40,-0.00,47.47,0.05
1.05,-3.07,0.73,2.83,1.32,0.58,47.41,-0.00,47.47,0.05
1.06,-3.34,1.00,4.17,1.32,0.60,47.42,0.01,47.48,0.05
1.07,-2.55,0.27,3.57,1.32,0.63,47.40,0.00,47.48,0.06
1.08,-3.21,0.90,2.50,1.32,0.64,47.40,0.01,47.47,0.05
1.09,-2.57,0.31,0.90,1.32,0.66,47.39,0.00,47.48,0.05
1.10,-2.00,-0.23,1.40,1.32,0.67,47.40,-0.00,47.48,0.05
1.11,-3.12,0.83,2.30,1.32,0.68,47.39,0.00,47.48,0.05
1.12,-1.90,-0.50,4.27,1.44,0.68,47.39,0.00,47.47,0.06
1.13,-3.30,0.81,3.97,1.44,0.70,47.40,-0.00,47.48,0.07
1.14,-3.67,1.19,3.19,1.44,0.71,47.40,0.02,47.47,0.06
1.15,-1.75,-0.61,3.36,1.44,0.72,47.40,0.00,47.49,0.07
1.16,-3.00,0.56,1.79,1.44,0.74,47.39,-0.00,47.47,0.06
1.17,-4.08,1.60,2.29,1.44,0.75,47.40,0.02,47.47,0.05
1.18,-1.88,-0.47,2.76,1.44,0.76,47.40,-0.00,47.48,0.06
1.19,-2.67,0.27,3.26,1.44,0.76,47.39,-0.00,47.48,0.06
1.20,-3.20,0.78,2.48,1.44,0.78,47.40,0.00,47.47,0.05
1.21,-2.79,0.41,2.32,1.44,0.79,47.40,0.01,47.48,0.05
1.22,-2.62,0.06,3.12,1.56,0.81,47.40,0.00,47.47,0.07
1.23,-2.34,-0.20,2.79,1.56,0.83,47.38,-0.00,47.48,0.07
1.24,-3.53,0.92,2.87,1.56,0.84,47.39,-0.00,47.48,0.07
1.25,-3.87,1.26,2.61,1.56,0.85,47.40,0.01,47.47,0.06
1.26,-2.09,-0.41,3.30,1.56,0.87,47.41,0.00,47.48,0.07
1.27,-3.18,0.62,3.94,1.56,0.87,47.40,0.00,47.47,0.07
1.28,-3.63,1.06,2.02,1.56,0.88,47.40,0.01,47.49,0.07
1.29,-2.96,0.43,2.91,1.56,0.90,47.40,0.01,47.47,0.06
1.30,-2.78,0.26,2.04,1.56,0.92,47.40,0.00,47.48,0.06
1.31,-2.68,0.17,3.44,1.56,0.92,47.40,-0.00,47.47,0.07
1.32,-3.36,0.63,2.92,1.68,0.93,47.40,0.00,47.48,0.06
1.33,-3.22,0.51,4.33,1.68,0.95,47.40,0.00,47.47,0.07
1.34,-3.94,1.19,3.93,1.68,0.96,47.40,0.01,47.48,0.08
1.35,-3.37,0.67,3.75,1.68,0.96,47.40,0.01,47.47,0.07
1.36,-2.93,0.27,4.82,1.68,0.97,47.40,0.00,47.47,0.07
1.37,-4.16,1.43,3.52,1.68,0.98,47.40,0.01,47.47,0.08
1.38,-3.42,0.74,2.07,1.68,0.99,47.39,0.01,47.47,0.07
1.39,-3.10,0.46,3.42,1.68,1.00,47.40,0.01,47.48,0.07
1.40,-2.00,-0.58,1.83,1.68,1.02,47.40,-0.00,47.47,0.07
1.41,-3.07,0.42,2.37,1.68,1.03,47.40,-0.00,47.48,0.07
1.42,-4.05,1.17,4.38,1.80,1.04,47.40,0.01,47.48,0.08
1.43,-2.91,0.11,5.76,1.80,1.04,47.40,0.00,47.48,0.09
1.44,-4.23,1.35,4.97,1.80,1.04,47.39,0.01,47.47,0.09
1.45,-3.55,0.72,3.71,1.80,1.04,47.40,0.01,47.48,0.08
