time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.02,-0.02,-0.36,0.02,0.09,-0.00,47.82,0.00,47.91,0.00
0.03,0.17,-0.55,-0.03,0.09,-0.00,47.81,0.00,47.90,0.00
0.03,-0.07,-0.33,-0.02,0.09,-0.00,47.83,0.00,47.90,0.00
0.04,0.01,-0.41,-0.10,0.09,-0.00,47.82,0.00,47.90,0.00
0.05,-0.00,-0.41,-0.05,0.09,-0.00,47.82,0.00,47.90,0.00
0.06,-0.04,-0.38,0.02,0.09,-0.00,47.82,0.00,47.90,-0.00
0.07,-0.06,-0.37,0.04,0.09,-0.00,47.82,0.01,47.90,0.00
0.08,-0.01,-0.42,-0.03,0.09,-0.00,47.83,0.01,47.89,0.00
0.09,0.09,-0.52,0.02,0.09,-0.00,47.82,0.01,47.91,0.00
0.11,0.02,-0.83,0.03,0.09,-0.00,47.82,0.01,47.90,0.00
0.11,0.00,-0.83,-0.03,0.18,-0.00,47.82,0.01,47.90,0.00
0.12,-0.07,-0.78,0.03,0.18,-0.00,47.83,0.02,47.90,0.00
0.13,-0.06,-0.80,-0.19,0.18,-0.00,47.82,0.02,47.90,0.00
0.14,0.04,-0.91,-0.01,0.18,-0.00,47.82,0.02,47.90,0.00
0.15,-0.06,-0.82,0.05,0.18,-0.00,47.82,0.02,47.90,0.00
0.16,0.17,-1.05,0.03,0.18,-0.00,47.83,0.02,47.91,0.00
0.17,0.08,-0.98,0.02,0.18,-0.00,47.82,0.02,47.91,0.00
0.18,0.19,-1.09,0.05,0.18,-0.00,47.82,0.02,47.90,0.00
0.19,0.10,-1.03,-0.03,0.18,-0.00,47.82,0.02,47.90,0.00
0.21,-0.04,-1.28,-0.03,0.18,-0.00,47.81,0.02,47.91,0.00
0.21,-0.07,-1.27,0.11,0.27,-0.00,47.83,0.03,47.91,0.00
0.22,-0.70,-0.69,0.09,0.27,-0.00,47.82,0.02,47.91,0.00
0.23,-0.41,-0.98,-0.07,0.27,-0.00,47.82,0.02,47.90,0.00
0.24,-0.30,-1.09,0.03,0.27,-0.00,47.82,0.02,47.91,0.00
0.26,-0.16,-1.24,0.08,0.27,-0.00,47.83,0.03,47.91,0.00
0.27,-0.22,-1.19,-0.08,0.27,-0.00,47.82,0.03,47.90,0.00
0.27,-0.35,-1.09,-0.05,0.27,-0.00,47.82,0.03,47.90,0.00
0.28,-0.94,-0.54,0.02,0.27,-0.00,47.82,0.02,47.90,0.00
0.29,-1.19,-0.31,0.04,0.27,-0.00,47.82,0.01,47.91,0.00
0.31,-0.99,-0.50,-0.03,0.27,-0.00,47.82,0.00,47.90,0.00
0.31,-1.09,-0.78,0.05,0.36,-0.00,47.82,0.01,47.91,0.00
0.32,-1.40,-0.50,0.13,0.36,-0.00,47.82,0.02,47.90,0.00
0.33,-1.23,-0.67,0.07,0.36,-0.00,47.82,0.01,47.90,0.01
0.34,-1.38,-0.53,0.01,0.36,-0.00,47.82,0.01,47.91,0.01
0.35,-0.74,-1.14,0.03,0.36,-0.00,47.82,0.02,47.90,0.00
0.36,-1.39,-0.54,-0.00,0.36,-0.00,47.82,0.01,47.91,0.00
0.37,-1.38,-0.55,0.02,0.36,-0.00,47.81,0.01,47.90,0.01
0.38,-0.81,-1.08,0.22,0.36,-0.00,47.82,0.01,47.91,0.00
0.39,-1.10,-0.82,0.00,0.36,-0.00,47.82,0.02,47.90,0.00
0.41,-1.34,-0.60,0.04,0.36,-0.00,47.82,0.01,47.90,0.00
0.42,-1.86,-0.50,-0.02,0.45,-0.00,47.82,0.02,47.90,0.01
0.42,-2.33,-0.05,0.32,0.45,-0.00,47.82,0.00,47.90,0.01
0.43,-1.37,-0.95,0.16,0.45,-0.00,47.82,0.01,47.90,0.01
0.44,-1.14,-1.18,0.28,0.45,-0.00,47.82,0.02,47.90,0.01
0.45,-1.76,-0.61,0.46,0.45,-0.00,47.83,0.02,47.90,0.01
0.46,-1.37,-0.97,0.87,0.45,-0.00,47.82,0.03,47.90,0.01
0.47,-2.15,-0.25,1.03,0.45,-0.00,47.83,0.02,47.90,0.01
0.48,-1.79,-0.58,1.97,0.45,-0.00,47.82,0.01,47.90,0.01
0.49,-0.93,-1.40,2.46,0.45,-0.00,47.82,0.02,47.91,0.01
0.50,-1.92,-0.47,3.71,0.45,-0.01,47.82,0.01,47.90,0.01
0.51,-2.38,-0.42,5.06,0.54,-0.01,47.82,0.01,47.90,0.01
0.52,-1.66,-1.09,5.67,0.54,-0.01,47.81,0.02,47.88,0.01
0.53,-2.23,-0.57,6.03,0.54,-0.01,47.82,0.02,47.90,0.01
0.54,-2.02,-0.77,7.77,0.54,-0.01,47.82,0.02,47.90,0.02
0.55,-3.30,0.43,7.72,0.54,-0.01,47.83,0.01,47.90,0.02
0.56,-2.25,-0.55,9.60,0.54,-0.01,47.81,0.01,47.91,0.02
0.57,-2.15,-0.65,9.94,0.54,-0.01,47.83,0.02,47.91,0.02
0.58,-3.75,0.85,9.78,0.54,-0.00,47.82,0.00,47.92,0.03
0.59,-3.96,1.07,7.39,0.54,-0.00,47.83,0.00,47.90,0.03
0.60,-3.30,0.48,3.32,0.54,0.00,47.83,0.01,47.90,0.03
0.61,-2.79,-0.37,-0.20,0.63,0.00,47.83,-0.00,47.90,0.02
0.62,-3.06,-0.13,-0.05,0.63,0.03,47.82,0.00,47.89,0.01
0.63,-2.69,-0.47,0.57,0.63,0.07,47.82,0.00,47.90,0.01
0.64,-2.39,-0.76,1.27,0.63,0.10,47.82,0.01,47.90,0.01
0.65,-2.72,-0.45,1.54,0.63,0.12,47.82,0.01,47.90,0.01
0.66,-3.10,-0.09,3.41,0.63,0.13,47.82,0.00,47.91,0.01
0.67,-2.45,-0.70,3.96,0.63,0.13,47.82,0.01,47.90,0.02
0.68,-2.91,-0.27,3.41,0.63,0.14,47.82,0.01,47.90,0.02
0.69,-3.70,0.48,4.04,0.63,0.15,47.83,-0.00,47.91,0.02
0.70,-2.60,-0.55,4.48,0.63,0.16,47.82,0.00,47.89,0.02
0.71,-2.95,-0.60,3.24,0.72,0.18,47.83,0.01,47.90,0.02
0.72,-3.42,-0.15,2.46,0.72,0.19,47.82,0.00,47.90,0.02
0.73,-3.25,-0.31,2.36,0.72,0.21,47.82,0.01,47.91,0.02
0.74,-3.65,0.07,2.60,0.72,0.24,47.82,0.00,47.90,0.02
0.75,-2.39,-1.12,3.89,0.72,0.24,47.82,0.01,47.90,0.02
0.76,-3.16,-0.41,4.10,0.72,0.26,47.82,0.01,47.90,0.02
0.77,-4.25,0.64,3.64,0.72,0.27,47.82,-0.00,47.91,0.03
0.78,-2.99,-0.54,3.37,0.72,0.29,47.82,-0.00,47.91,0.02
0.79,-2.50,-1.01,2.60,0.72,0.30,47.83,0.01,47.89,0.02
0.80,-3.62,0.04,3.25,0.72,0.32,47.82,0.00,47.90,0.03
0.81,-3.98,0.01,3.43,0.72,0.32,47.82,-0.00,47.90,0.02
0.82,-3.73,-0.22,2.90,0.81,0.30,47.82,0.00,47.90,0.03
0.83,-3.59,-0.35,3.04,0.81,0.30,47.82,0.00,47.91,0.03
0.84,-3.60,-0.34,3.34,0.81,0.30,47.81,0.01,47.90,0.03
0.85,-3.60,-0.34,4.86,0.81,0.29,47.82,0.01,47.90,0.03
0.86,-4.28,0.31,4.31,0.81,0.30,47.82,-0.00,47.91,0.04
0.87,-3.86,-0.07,3.71,0.81,0.31,47.82,-0.00,47.90,0.03
0.88,-3.35,-0.56,3.26,0.81,0.33,47.82,0.01,47.90,0.03
0.89,-4.47,0.50,3.27,0.81,0.34,47.82,-0.00,47.90,0.03
0.90,-3.48,-0.42,3.31,0.81,0.35,47.82,-0.00,47.90,0.03
0.91,-3.31,-0.96,3.76,0.81,0.35,47.83,0.01,47.90,0.03
0.92,-4.31,-0.03,4.16,0.90,0.37,47.82,0.01,47.92,0.03
0.93,-4.29,-0.04,4.40,0.90,0.38,47.82,0.00,47.90,0.03
0.94,-3.95,-0.36,5.39,0.90,0.38,47.82,0.00,47.90,0.04
0.95,-4.91,0.55,4.89,0.90,0.38,47.82,-0.00,47.90,0.04
0.96,-4.69,0.35,4.59,0.90,0.39,47.83,-0.00,47.90,0.04
0.97,-4.29,-0.01,4.08,0.90,0.40,47.83,-0.00,47.91,0.04
0.98,-4.47,0.16,4.76,0.90,0.41,47.82,-0.00,47.90,0.03
0.99,-4.49,0.19,3.69,0.90,0.41,47.82,-0.00,47.90,0.03
1.00,-4.15,-0.13,4.52,0.90,0.42,47.82,-0.00,47.90,0.03
1.01,-4.18,-0.10,3.31,0.90,0.43,47.82,-0.00,47.90,0.03
1.02,-5.30,0.59,4.31,0.99,0.44,47.82,-0.00,47.90,0.04
1.03,-4.01,-0.62,6.18,0.99,0.45,47.82,0.00,47.90,0.04
1.04,-5.67,0.95,5.04,0.99,0.45,47.82,-0.00,47.90,0.05
1.05,-4.84,0.19,4.78,0.99,0.46,47.82,0.00,47.91,0.04
1.06,-4.10,-0.51,5.72,0.99,0.46,47.82,-0.00,47.90,0.04
1.07,-5.83,1.13,4.99,0.99,0.47,47.82,-0.00,47.90,0.04
1.08,-4.27,-0.33,3.81,0.99,0.48,47.82,-0.00,47.90,0.04
1.09,-4.33,-0.27,4.74,0.99,0.49,47.83,0.00,47.90,0.04
1.10,-5.60,0.93,4.34,0.99,0.49,47.82,-0.00,47.90,0.04
1.11,-4.58,-0.01,4.57,0.99,0.50,47.81,-0.00,47.90,0.04
1.12,-4.74,-0.25,3.70,1.08,0.51,47.82,0.01,47.90,0.04
1.13,-6.05,0.99,5.20,1.08,0.52,47.82,-0.00,47.90,0.04
1.14,-4.99,0.00,5.71,1.08,0.52,47.82,-0.00,47.90,0.04
1.15,-5.28,0.29,5.96,1.08,0.53,47.82,-0.00,47.90,0.05
1.16,-5.95,0.92,5.81,1.08,0.54,47.82,0.00,47.90,0.06
1.17,-4.66,-0.28,4.50,1.08,0.54,47.82,-0.00,47.90,0.05
1.18,-5.74,0.74,4.47,1.08,0.55,47.82,-0.00,47.90,0.06
1.19,-4.60,-0.32,4.15,1.08,0.56,47.82,-0.00,47.90,0.05
1.20,-5.25,0.28,4.51,1.08,0.57,47.82,-0.00,47.91,0.04
1.21,-4.73,-0.19,5.49,1.08,0.57,47.82,-0.00,47.91,0.04
1.22,-5.53,0.18,5.17,1.17,0.57,47.82,-0.00,47.91,0.05
1.23,-6.26,0.88,5.17,1.17,0.57,47.83,-0.00,47.90,0.04
1.24,-5.07,-0.23,5.91,1.17,0.58,47.82,-0.00,47.91,0.05
1.25,-6.14,0.77,6.34,1.17,0.59,47.82,-0.00,47.89,0.06
1.26,-5.91,0.57,5.40,1.17,0.59,47.81,0.00,47.89,0.05
1.27,-4.74,-0.53,6.05,1.17,0.60,47.82,0.00,47.91,0.06
1.28,-6.32,0.96,4.49,1.17,0.61,47.82,-0.00,47.90,0.06
1.29,-5.51,0.22,4.39,1.17,0.61,47.82,-0.00,47.90,0.05
1.30,-4.94,-0.31,6.06,1.17,0.61,47.83,-0.00,47.90,0.05
1.31,-5.37,0.09,6.68,1.17,0.62,47.82,-0.00,47.90,0.06
1.32,-5.98,0.29,6.26,1.26,0.62,47.82,-0.00,47.89,0.05
1.33,-6.09,0.41,6.84,1.26,0.62,47.82,-0.00,47.90,0.06
1.34,-6.10,0.43,6.38,1.26,0.63,47.83,-0.00,47.90,0.07
1.35,-6.04,0.37,5.71,1.26,0.64,47.81,-0.00,47.90,0.06
