time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.06,-0.04,-0.20,0.00,-0.00,47.82,0.00,47.88,-0.00
0.02,0.01,-0.12,0.08,0.00,-0.00,47.82,0.00,47.88,0.00
0.03,-0.09,-0.01,0.15,0.00,-0.00,47.81,0.00,47.89,0.00
0.04,0.04,-0.17,0.02,0.00,-0.00,47.81,0.00,47.89,-0.00
0.05,-0.04,-0.08,0.12,0.00,-0.00,47.80,0.00,47.89,0.00
0.06,-0.01,-0.11,0.02,0.00,-0.00,47.81,0.00,47.88,-0.00
0.07,-0.12,0.01,-0.09,0.00,-0.00,47.81,0.00,47.89,-0.00
0.08,0.01,-0.14,-0.18,0.00,-0.00,47.82,0.00,47.89,0.00
0.09,-0.04,-0.08,-0.07,0.00,-0.00,47.81,0.00,47.89,0.00
0.10,-0.03,-0.20,-0.13,0.28,-0.00,47.82,0.00,47.89,0.00
0.11,-0.04,-0.19,0.17,0.28,-0.00,47.82,0.00,47.89,0.00
0.12,-0.11,-0.12,0.44,0.28,-0.00,47.81,0.00,47.89,0.00
0.13,-0.05,-0.19,0.06,0.28,-0.00,47.82,0.00,47.89,0.00
0.14,-0.05,-0.19,0.08,0.28,-0.00,47.82,0.00,47.89,0.00
0.15,-0.03,-0.23,0.23,0.28,-0.00,47.81,0.00,47.89,0.00
0.16,0.04,-0.30,0.22,0.28,-0.00,47.81,0.00,47.88,0.00
0.17,0.07,-0.34,0.02,0.28,-0.00,47.81,0.00,47.88,0.00
0.18,0.12,-0.39,0.01,0.28,-0.00,47.81,0.00,47.89,0.00
0.19,-0.01,-0.25,-0.07,0.28,-0.00,47.82,0.00,47.88,0.00
0.20,-0.15,-0.22,0.02,0.28,-0.00,47.80,0.00,47.89,0.00
0.21,-0.00,-0.38,0.03,0.42,0.00,47.82,0.00,47.89,0.01
0.22,-0.14,-0.23,0.40,0.42,0.00,47.81,0.00,47.89,0.00
0.23,0.12,-0.52,1.43,0.42,0.00,47.81,0.00,47.89,0.01
0.24,0.06,-0.47,2.11,0.42,0.00,47.81,0.00,47.89,0.01
0.25,-0.13,-0.26,1.98,0.42,0.00,47.80,0.00,47.89,0.01
0.26,-0.09,-0.30,2.30,0.42,0.00,47.82,0.00,47.90,0.01
0.27,0.01,-0.42,4.01,0.42,0.00,47.82,0.00,47.88,0.01
0.28,-0.14,-0.25,5.04,0.42,0.00,47.81,0.01,47.90,0.01
0.29,-0.02,-0.40,5.15,0.42,0.00,47.81,0.01,47.89,0.01
0.30,-0.09,-0.33,5.85,0.42,0.00,47.81,0.00,47.89,0.01
0.31,-0.08,-0.45,6.79,0.56,0.00,47.81,0.01,47.88,0.02
0.32,-0.54,0.06,6.41,0.56,0.01,47.81,0.00,47.89,0.02
0.33,-0.83,0.38,6.02,0.56,0.01,47.81,0.00,47.90,0.02
0.34,-0.57,0.10,4.17,0.56,0.01,47.81,0.00,47.89,0.02
0.35,-1.04,0.63,1.99,0.56,0.01,47.81,0.00,47.88,0.02
0.36,-0.60,0.15,0.62,0.56,0.03,47.81,0.00,47.88,0.02
0.37,-0.24,-0.25,-0.23,0.56,0.05,47.82,-0.00,47.88,0.01
0.38,-0.58,0.13,0.32,0.56,0.05,47.81,0.00,47.89,0.01
0.39,-0.21,-0.28,0.13,0.56,0.08,47.81,0.00,47.89,0.01
0.40,-0.27,-0.22,-0.00,0.56,0.10,47.80,0.00,47.88,0.01
0.41,-0.26,-0.34,0.21,0.70,0.12,47.82,0.00,47.89,0.01
0.42,-0.54,-0.03,0.31,0.70,0.13,47.81,0.00,47.88,0.02
0.43,-0.16,-0.45,0.36,0.70,0.15,47.81,0.00,47.88,0.02
0.44,-0.36,-0.23,0.23,0.70,0.17,47.82,0.00,47.89,0.02
0.45,-0.20,-0.41,0.30,0.70,0.17,47.82,0.00,47.88,0.01
0.46,-0.10,-0.54,0.18,0.70,0.18,47.81,0.01,47.90,0.02
0.47,-0.18,-0.45,0.32,0.70,0.19,47.81,0.01,47.88,0.01
0.48,-0.20,-0.43,0.40,0.70,0.21,47.82,0.01,47.89,0.01
0.49,-0.16,-0.48,0.25,0.70,0.22,47.81,0.00,47.90,0.02
