time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,0.02,-0.50,0.13,0.00,0.00,47.82,0.00,47.90,-0.00
0.02,-0.04,-0.45,0.18,0.00,0.00,47.82,0.01,47.91,0.00
0.03,-0.07,-0.42,-0.04,0.00,0.00,47.82,0.01,47.90,0.00
0.04,-0.08,-0.43,0.06,0.00,0.00,47.82,0.01,47.90,-0.00
0.05,-0.04,-0.47,0.03,0.00,0.00,47.82,0.01,47.90,-0.00
0.06,0.04,-0.55,-0.05,0.00,0.00,47.82,0.01,47.90,-0.00
0.07,-0.00,-0.52,0.09,0.00,0.00,47.82,0.01,47.91,0.00
0.08,0.05,-0.57,0.01,0.00,0.00,47.82,0.01,47.90,0.00
0.09,0.02,-0.56,-0.21,0.00,0.00,47.82,0.01,47.90,0.00
0.10,-0.07,-0.48,-0.03,0.14,-0.00,47.83,0.01,47.90,-0.00
0.11,-0.42,-0.63,0.11,0.14,-0.00,47.82,0.01,47.90,0.00
0.12,-0.01,-1.03,0.02,0.14,-0.00,47.82,0.02,47.90,0.00
0.13,-0.24,-0.83,-0.04,0.14,-0.00,47.82,0.02,47.90,0.00
0.14,-0.13,-0.94,-0.03,0.14,-0.00,47.81,0.02,47.90,0.00
0.15,-0.12,-0.97,0.07,0.14,-0.01,47.81,0.02,47.90,0.00
0.16,-0.12,-0.98,0.10,0.14,-0.01,47.83,0.02,47.89,0.00
0.17,-0.11,-1.00,0.07,0.14,-0.01,47.81,0.02,47.89,0.00
0.18,-0.01,-1.12,0.09,0.14,-0.01,47.82,0.03,47.91,0.00
0.19,-0.00,-1.13,-0.04,0.14,-0.02,47.82,0.03,47.90,0.00
0.20,-0.15,-1.01,0.01,0.14,-0.02,47.83,0.03,47.89,0.00
0.21,-0.32,-1.34,0.10,0.21,-0.03,47.83,0.04,47.91,0.00
0.22,-0.37,-1.31,0.31,0.21,-0.04,47.82,0.04,47.90,0.00
0.23,-0.44,-1.27,0.63,0.21,-0.04,47.82,0.04,47.90,0.00
0.24,-0.66,-1.07,1.36,0.21,-0.05,47.83,0.03,47.90,0.00
0.25,-1.09,-0.67,1.62,0.21,-0.05,47.81,0.02,47.91,0.00
0.26,-1.39,-0.40,1.53,0.21,-0.05,47.82,0.01,47.90,0.00
0.27,-0.83,-0.94,2.74,0.21,-0.06,47.82,0.01,47.89,0.00
0.28,-0.45,-1.30,2.15,0.21,-0.06,47.82,0.03,47.91,0.00
0.29,-1.34,-0.47,2.11,0.21,-0.05,47.82,0.01,47.90,0.00
0.30,-1.69,-0.15,2.46,0.21,-0.05,47.82,0.01,47.90,0.00
0.31,-1.56,-0.74,0.84,0.28,-0.04,47.82,0.01,47.89,0.00
0.32,-1.63,-0.68,0.30,0.28,-0.04,47.82,0.02,47.90,0.00
0.33,-2.07,-0.28,-0.13,0.28,-0.03,47.81,0.01,47.90,0.00
0.34,-1.07,-1.22,0.25,0.28,-0.03,47.82,0.02,47.89,0.00
0.35,-0.84,-1.45,0.58,0.28,-0.02,47.82,0.04,47.90,0.00
0.36,-0.77,-1.53,0.96,0.28,-0.02,47.82,0.04,47.90,0.00
0.37,-1.18,-1.16,1.17,0.28,-0.01,47.82,0.03,47.90,0.00
0.38,-1.78,-0.60,1.81,0.28,-0.01,47.83,0.02,47.91,0.00
0.39,-1.58,-0.80,3.57,0.28,0.00,47.83,0.02,47.90,0.00
0.40,-2.25,-0.17,4.39,0.28,0.01,47.82,0.01,47.90,0.00
0.41,-1.47,-1.38,3.51,0.35,0.02,47.82,0.02,47.90,0.00
0.42,-1.59,-1.28,3.93,0.35,0.02,47.82,0.03,47.91,0.01
0.43,-2.61,-0.33,4.01,0.35,0.03,47.81,0.02,47.90,0.01
0.44,-1.86,-1.03,4.78,0.35,0.04,47.82,0.02,47.90,0.01
0.45,-2.41,-0.53,4.99,0.35,0.05,47.83,0.01,47.89,0.01
0.46,-2.76,-0.19,4.93,0.35,0.06,47.82,0.01,47.91,0.01
0.47,-1.80,-1.10,5.89,0.35,0.06,47.82,0.01,47.90,0.01
0.48,-1.84,-1.07,6.41,0.35,0.07,47.82,0.03,47.90,0.01
0.49,-1.81,-1.11,6.15,0.35,0.07,47.81,0.02,47.90,0.01
0.50,-2.66,-0.32,6.56,0.35,0.07,47.82,0.01,47.90,0.01
0.51,-2.80,-0.65,6.99,0.42,0.07,47.81,0.01,47.90,0.01
0.52,-2.35,-1.08,7.53,0.42,0.07,47.82,0.03,47.90,0.01
0.53,-3.63,0.12,6.77,0.42,0.07,47.82,0.01,47.90,0.01
0.54,-3.53,0.03,5.82,0.42,0.07,47.81,0.00,47.90,0.02
0.55,-3.56,0.07,3.22,0.42,0.08,47.81,-0.00,47.90,0.02
0.56,-3.18,-0.28,2.24,0.42,0.08,47.81,0.00,47.90,0.01
0.57,-2.94,-0.51,2.27,0.42,0.08,47.81,0.01,47.90,0.01
0.58,-3.28,-0.19,2.30,0.42,0.10,47.83,0.00,47.91,0.01
0.59,-2.22,-1.18,3.04,0.42,0.13,47.82,0.02,47.90,0.01
