time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.01,-0.37,0.09,0.13,0.00,47.40,0.00,47.49,0.00
0.02,-0.01,-0.38,0.07,0.13,0.00,47.41,0.00,47.48,0.00
0.03,0.20,-0.58,0.11,0.13,0.00,47.41,0.00,47.48,0.00
0.04,0.09,-0.48,0.03,0.13,0.00,47.40,0.00,47.49,0.00
0.05,0.03,-0.43,0.21,0.13,0.00,47.42,0.00,47.48,0.00
0.06,0.04,-0.45,0.03,0.13,0.00,47.41,0.01,47.47,0.00
0.07,-0.03,-0.40,0.07,0.13,0.00,47.40,0.00,47.48,0.00
0.08,-0.08,-0.35,0.04,0.13,0.00,47.41,0.00,47.49,0.00
0.09,-0.10,-0.34,-0.01,0.13,0.00,47.41,0.01,47.48,0.00
0.10,0.02,-0.46,0.05,0.13,0.01,47.41,0.00,47.50,0.00
0.11,-0.15,-0.68,0.06,0.26,0.01,47.41,0.01,47.49,0.00
0.12,-0.10,-0.75,0.04,0.26,0.01,47.40,0.01,47.48,0.00
0.13,0.01,-0.86,-0.18,0.26,0.01,47.40,0.02,47.48,0.00
0.14,-0.07,-0.80,0.06,0.26,0.01,47.40,0.02,47.48,0.00
0.15,-0.21,-0.68,-0.07,0.26,0.01,47.41,0.02,47.48,0.00
0.16,-0.04,-0.84,0.03,0.26,0.01,47.40,0.02,47.48,0.00
0.17,-0.07,-0.83,0.01,0.26,0.01,47.41,0.02,47.49,0.00
0.18,0.02,-0.93,-0.09,0.26,0.01,47.41,0.02,47.49,0.00
0.19,-0.05,-0.88,0.06,0.26,0.01,47.41,0.02,47.49,0.00
0.20,-0.13,-0.81,0.00,0.26,0.01,47.40,0.02,47.49,0.00
0.21,-0.21,-1.13,0.01,0.39,0.01,47.41,0.03,47.49,0.00
0.22,-0.15,-1.20,0.34,0.39,0.00,47.42,0.03,47.49,0.00
0.23,-0.11,-1.26,0.03,0.39,0.00,47.42,0.03,47.49,0.00
0.24,-0.04,-1.34,0.15,0.39,0.00,47.40,0.03,47.47,0.01
0.25,-0.13,-1.27,-0.03,0.39,0.00,47.41,0.03,47.49,0.00
0.26,-0.34,-1.09,-0.01,0.39,0.00,47.41,0.03,47.49,0.01
0.27,-0.41,-1.03,-0.00,0.39,-0.00,47.41,0.03,47.48,0.01
0.28,-0.71,-0.77,0.29,0.39,-0.00,47.41,0.02,47.49,0.01
0.29,-1.28,-0.24,0.46,0.39,-0.01,47.40,0.01,47.49,0.01
0.30,-0.84,-0.65,0.20,0.39,-0.01,47.41,0.01,47.48,0.01
0.31,-0.82,-1.05,-0.03,0.52,-0.02,47.41,0.02,47.49,0.01
0.32,-1.13,-0.77,0.15,0.52,-0.03,47.41,0.02,47.49,0.01
0.33,-1.23,-0.67,0.24,0.52,-0.04,47.41,0.01,47.49,0.01
0.34,-0.94,-0.96,0.19,0.52,-0.04,47.41,0.02,47.49,0.01
0.35,-1.11,-0.81,0.03,0.52,-0.05,47.40,0.02,47.48,0.01
0.36,-1.04,-0.88,0.01,0.52,-0.06,47.41,0.02,47.49,0.01
0.37,-1.23,-0.71,0.31,0.52,-0.07,47.41,0.02,47.48,0.01
0.38,-0.64,-1.28,1.13,0.52,-0.08,47.41,0.04,47.49,0.01
0.39,-1.18,-0.78,1.35,0.52,-0.09,47.41,0.02,47.49,0.01
0.40,-0.73,-1.21,1.81,0.52,-0.10,47.40,0.03,47.49,0.01
0.41,-0.79,-1.55,3.36,0.65,-0.10,47.40,0.04,47.48,0.01
0.42,-1.45,-0.94,5.65,0.65,-0.11,47.40,0.02,47.49,0.02
0.43,-2.67,0.20,5.10,0.65,-0.12,47.41,0.01,47.49,0.03
0.44,-2.57,0.13,4.04,0.65,-0.12,47.40,0.00,47.49,0.02
0.45,-1.09,-1.26,4.00,0.65,-0.12,47.41,0.01,47.48,0.02
0.46,-2.54,0.09,2.54,0.65,-0.12,47.41,0.01,47.49,0.02
0.47,-3.39,0.90,0.71,0.65,-0.11,47.41,-0.00,47.49,0.02
0.48,-1.90,-0.48,0.41,0.65,-0.09,47.41,0.00,47.49,0.02
