time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.02,0.12,-0.40,0.02,0.06,-0.00,47.81,0.00,47.90,0.00
0.02,0.03,-0.32,-0.03,0.06,-0.00,47.83,0.00,47.91,0.00
0.03,-0.03,-0.27,-0.01,0.06,-0.00,47.82,0.00,47.91,0.00
0.04,-0.07,-0.23,0.04,0.06,-0.00,47.83,0.00,47.91,-0.00
0.05,-0.07,-0.24,-0.08,0.06,-0.00,47.83,0.00,47.91,0.00
0.06,0.05,-0.36,-0.01,0.06,-0.00,47.82,0.00,47.90,0.00
0.07,-0.04,-0.27,0.10,0.06,-0.00,47.81,0.00,47.90,0.00
0.08,0.07,-0.38,-0.07,0.06,-0.00,47.82,0.00,47.91,0.00
0.09,-0.02,-0.30,0.04,0.06,-0.00,47.81,0.00,47.91,0.00
0.10,-0.10,-0.24,-0.01,0.12,-0.00,47.83,0.00,47.90,0.00
0.11,-0.05,-0.57,-0.06,0.12,-0.00,47.82,0.01,47.91,0.00
0.12,0.12,-0.74,-0.04,0.12,-0.00,47.83,0.01,47.91,0.00
0.13,-0.17,-0.48,-0.08,0.12,-0.00,47.83,0.01,47.90,0.00
0.14,0.11,-0.75,0.15,0.12,-0.00,47.83,0.01,47.89,0.00
0.15,0.02,-0.68,-0.02,0.12,-0.00,47.82,0.01,47.90,0.00
0.16,0.05,-0.71,-0.17,0.12,-0.00,47.83,0.01,47.91,0.00
0.17,-0.06,-0.61,0.09,0.12,-0.00,47.82,0.01,47.90,0.00
0.18,0.03,-0.71,-0.01,0.12,-0.00,47.81,0.01,47.90,0.00
0.19,0.01,-0.70,-0.05,0.12,-0.00,47.82,0.01,47.90,0.00
0.20,0.04,-0.74,0.02,0.18,-0.00,47.82,0.01,47.90,0.00
0.21,-0.15,-0.85,-0.08,0.18,-0.00,47.82,0.01,47.91,0.00
0.22,0.03,-1.03,0.04,0.18,-0.00,47.82,0.02,47.91,0.00
0.23,-0.23,-0.80,0.12,0.18,-0.00,47.82,0.02,47.91,0.00
0.24,-0.22,-0.83,0.02,0.18,-0.00,47.82,0.02,47.89,0.00
0.25,0.02,-1.07,-0.12,0.18,-0.00,47.82,0.02,47.90,0.00
0.25,0.05,-1.11,-0.13,0.18,-0.00,47.83,0.02,47.90,0.00
0.26,-0.04,-1.04,-0.01,0.18,-0.00,47.83,0.02,47.90,0.00
0.27,-0.03,-1.07,-0.03,0.18,-0.00,47.82,0.03,47.90,0.00
0.28,-0.15,-0.96,-0.05,0.18,-0.00,47.82,0.02,47.91,0.00
0.29,0.05,-1.16,0.00,0.18,-0.00,47.81,0.03,47.90,0.00
0.30,-0.21,-1.22,0.01,0.24,-0.00,47.82,0.03,47.91,0.00
0.31,-0.05,-1.39,0.00,0.24,-0.00,47.82,0.04,47.91,0.00
0.33,-0.26,-1.21,-0.06,0.24,-0.00,47.82,0.04,47.90,0.00
0.34,-0.07,-1.40,-0.02,0.24,-0.00,47.82,0.04,47.91,0.00
0.34,-0.10,-1.39,0.14,0.24,-0.00,47.83,0.04,47.90,0.00
0.35,-0.12,-1.39,-0.00,0.24,-0.00,47.82,0.04,47.90,0.00
0.36,-0.02,-1.50,-0.03,0.24,-0.00,47.82,0.04,47.90,0.00
0.37,-0.07,-1.47,-0.03,0.24,-0.00,47.81,0.04,47.91,0.00
0.38,-0.12,-1.44,-0.02,0.24,-0.01,47.82,0.04,47.91,0.00
0.40,0.09,-1.65,-0.02,0.24,-0.01,47.82,0.04,47.91,0.00
0.40,-0.26,-1.62,0.10,0.30,-0.01,47.82,0.04,47.90,0.00
0.42,-0.28,-1.63,0.09,0.30,-0.01,47.82,0.04,47.90,0.00
0.42,-0.37,-1.57,-0.03,0.30,-0.01,47.82,0.04,47.90,0.00
0.43,-0.50,-1.46,0.00,0.30,-0.01,47.82,0.04,47.91,0.00
0.44,-0.51,-1.47,0.09,0.30,-0.01,47.81,0.03,47.90,0.00
0.45,-0.83,-1.18,-0.03,0.30,-0.01,47.82,0.03,47.91,0.00
0.46,-1.24,-0.80,0.08,0.30,-0.01,47.82,0.02,47.90,0.00
0.47,-2.01,-0.08,0.07,0.30,-0.01,47.81,0.01,47.90,0.00
0.49,-0.76,-1.25,0.09,0.30,-0.01,47.82,0.02,47.90,0.00
0.49,-0.85,-1.18,0.04,0.30,-0.01,47.83,0.03,47.91,0.00
0.50,-0.84,-1.48,0.12,0.36,-0.01,47.81,0.04,47.91,0.00
0.51,-1.13,-1.23,0.13,0.36,-0.01,47.82,0.03,47.90,0.01
0.52,-1.19,-1.17,0.02,0.36,-0.01,47.83,0.04,47.89,0.01
0.53,-1.61,-0.79,0.34,0.36,-0.01,47.82,0.02,47.91,0.00
0.54,-1.55,-0.85,0.65,0.36,-0.01,47.82,0.02,47.91,0.01
0.55,-2.60,0.13,0.91,0.36,-0.02,47.83,0.01,47.90,0.01
0.57,-1.23,-1.14,1.82,0.36,-0.02,47.81,0.01,47.90,0.01
0.57,-1.23,-1.15,2.31,0.36,-0.02,47.82,0.03,47.90,0.01
0.58,-2.00,-0.44,2.55,0.36,-0.03,47.82,0.02,47.91,0.01
0.59,-1.76,-0.65,3.44,0.36,-0.03,47.82,0.01,47.89,0.01
0.60,-1.56,-1.13,4.94,0.42,-0.03,47.82,0.02,47.90,0.01
0.61,-2.96,0.18,5.05,0.42,-0.03,47.83,0.01,47.91,0.01
0.62,-1.34,-1.33,5.05,0.42,-0.03,47.83,0.02,47.91,0.01
0.64,-2.37,-0.38,6.07,0.42,-0.03,47.82,0.02,47.90,0.01
0.65,-2.69,-0.07,6.60,0.42,-0.03,47.82,0.01,47.90,0.01
0.65,-2.12,-0.60,7.06,0.42,-0.03,47.82,0.00,47.91,0.01
0.66,-2.12,-0.60,8.06,0.42,-0.03,47.82,0.01,47.90,0.01
0.67,-2.36,-0.38,7.24,0.42,-0.03,47.82,0.01,47.91,0.02
0.68,-3.22,0.44,6.97,0.42,-0.03,47.82,0.00,47.91,0.02
0.69,-3.02,0.26,4.66,0.42,-0.03,47.82,-0.00,47.90,0.02
