time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.01,-0.21,-0.02,0.15,0.00,47.82,0.00,47.90,0.00
0.02,0.10,-0.34,-0.01,0.15,0.00,47.82,0.00,47.90,0.00
0.03,0.07,-0.31,-0.13,0.15,0.00,47.82,0.00,47.90,0.00
0.04,0.00,-0.24,-0.12,0.15,0.00,47.82,0.00,47.90,0.00
0.05,-0.06,-0.17,0.07,0.15,0.00,47.83,0.00,47.90,0.00
0.06,0.05,-0.29,0.01,0.15,0.00,47.83,0.00,47.90,0.00
0.07,0.08,-0.33,-0.02,0.15,0.00,47.82,0.00,47.90,0.00
0.08,-0.01,-0.24,0.16,0.15,0.00,47.82,0.00,47.89,0.00
0.09,0.03,-0.28,-0.03,0.15,0.00,47.83,0.00,47.90,0.00
0.10,0.02,-0.50,0.00,0.15,0.00,47.83,0.00,47.90,0.00
0.11,-0.12,-0.35,0.12,0.30,0.00,47.82,0.00,47.90,0.00
0.12,-0.11,-0.36,-0.03,0.30,0.00,47.83,0.00,47.90,0.00
0.13,-0.10,-0.38,0.02,0.30,0.00,47.82,0.01,47.90,0.00
0.14,-0.11,-0.37,-0.04,0.30,0.00,47.82,0.01,47.90,0.00
0.15,-0.09,-0.40,0.03,0.30,0.00,47.82,0.01,47.89,0.00
0.16,-0.07,-0.44,-0.08,0.30,-0.00,47.83,0.01,47.90,0.00
0.17,-0.02,-0.49,0.12,0.30,-0.00,47.82,0.01,47.90,0.00
0.18,0.03,-0.56,0.05,0.30,-0.00,47.82,0.01,47.90,0.00
0.19,0.12,-0.65,0.02,0.30,-0.00,47.82,0.01,47.90,0.00
0.20,-0.01,-0.52,-0.08,0.30,-0.00,47.82,0.01,47.89,0.00
0.21,-0.24,-0.49,0.05,0.45,-0.01,47.82,0.01,47.90,0.00
0.22,-0.10,-0.66,0.14,0.45,-0.01,47.82,0.01,47.90,0.00
0.23,-0.17,-0.59,0.15,0.45,-0.01,47.82,0.01,47.90,0.01
0.24,-0.21,-0.55,0.10,0.45,-0.01,47.83,0.01,47.89,0.01
0.25,-0.23,-0.53,0.13,0.45,-0.02,47.81,0.01,47.90,0.01
0.26,-0.38,-0.37,0.44,0.45,-0.02,47.82,0.01,47.90,0.01
0.27,-0.47,-0.28,0.34,0.45,-0.02,47.82,0.01,47.90,0.01
0.28,-0.31,-0.46,0.38,0.45,-0.02,47.82,0.01,47.90,0.01
0.29,-0.32,-0.44,0.05,0.45,-0.03,47.83,0.01,47.90,0.01
0.30,-0.20,-0.59,0.16,0.45,-0.03,47.83,0.01,47.90,0.01
0.31,-0.46,-0.53,0.16,0.60,-0.03,47.82,0.01,47.91,0.01
0.32,-0.61,-0.36,0.39,0.60,-0.04,47.82,0.01,47.90,0.01
0.33,-0.57,-0.40,0.60,0.60,-0.04,47.82,0.01,47.90,0.01
0.34,-0.51,-0.48,1.29,0.60,-0.05,47.82,0.01,47.89,0.01
0.35,-0.62,-0.36,0.91,0.60,-0.05,47.82,0.00,47.90,0.01
0.36,-0.85,-0.11,0.65,0.60,-0.06,47.83,0.00,47.89,0.02
0.37,-0.31,-0.71,0.28,0.60,-0.06,47.82,0.01,47.90,0.02
0.38,-0.23,-0.81,-0.08,0.60,-0.06,47.82,0.01,47.91,0.01
