time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,0.02,-0.12,0.02,0.09,0.00,47.82,0.00,47.91,0.00
0.02,0.03,-0.12,-0.02,0.09,0.00,47.82,0.00,47.90,0.00
0.03,0.01,-0.11,0.00,0.09,0.00,47.82,0.00,47.91,0.00
0.04,-0.19,0.08,-0.06,0.09,0.00,47.82,-0.00,47.90,0.00
0.05,0.06,-0.16,-0.03,0.09,0.00,47.82,0.00,47.90,0.00
0.06,-0.10,-0.01,-0.09,0.09,0.00,47.82,0.00,47.90,0.00
0.07,0.01,-0.12,0.02,0.09,0.00,47.82,0.00,47.90,0.00
0.08,0.01,-0.12,-0.03,0.09,0.00,47.83,0.00,47.91,0.00
0.09,-0.06,-0.05,-0.11,0.09,0.00,47.82,0.00,47.90,0.00
0.10,0.06,-0.16,-0.04,0.18,0.00,47.82,0.00,47.91,0.00
0.11,-0.01,-0.20,0.11,0.18,0.00,47.82,0.00,47.90,0.00
0.12,-0.15,-0.07,-0.08,0.18,0.00,47.82,0.00,47.90,0.00
0.13,-0.01,-0.20,0.02,0.18,0.00,47.82,0.00,47.91,0.00
0.14,-0.10,-0.12,0.02,0.18,0.00,47.82,0.00,47.90,0.00
0.15,-0.04,-0.18,-0.08,0.18,0.00,47.83,0.00,47.90,0.00
0.16,0.09,-0.30,0.05,0.18,0.00,47.83,0.00,47.91,0.00
0.17,-0.07,-0.16,0.02,0.18,0.00,47.82,0.00,47.90,0.00
0.18,0.01,-0.24,-0.03,0.18,0.00,47.82,0.00,47.91,0.00
0.19,0.07,-0.29,0.11,0.18,0.00,47.82,0.00,47.90,0.00
0.20,0.02,-0.25,-0.05,0.27,0.00,47.82,0.00,47.90,0.00
0.21,-0.06,-0.27,0.10,0.27,0.00,47.82,0.00,47.90,0.00
0.22,-0.02,-0.32,0.04,0.27,0.00,47.83,0.00,47.91,0.00
0.23,-0.05,-0.29,0.09,0.27,0.00,47.82,0.00,47.91,0.00
0.24,0.05,-0.39,-0.05,0.27,0.00,47.82,0.00,47.91,0.00
0.25,-0.06,-0.29,0.10,0.27,0.00,47.83,0.00,47.91,0.00
0.26,0.03,-0.38,-0.02,0.27,0.00,47.83,0.00,47.90,0.00
0.27,0.04,-0.40,0.03,0.27,0.00,47.82,0.00,47.90,0.00
0.28,-0.04,-0.32,-0.09,0.27,0.00,47.83,0.00,47.91,0.00
0.29,0.11,-0.47,0.11,0.27,0.00,47.83,0.00,47.90,0.00
0.30,0.04,-0.41,0.14,0.36,0.00,47.82,0.00,47.90,0.00
0.31,-0.06,-0.41,0.09,0.36,0.00,47.82,0.00,47.90,0.00
0.32,0.11,-0.58,0.03,0.36,0.00,47.82,0.01,47.90,0.01
0.33,-0.00,-0.48,0.03,0.36,0.00,47.82,0.01,47.91,0.00
0.34,0.10,-0.58,0.02,0.36,0.00,47.83,0.01,47.90,0.01
0.35,-0.04,-0.45,0.04,0.36,0.00,47.82,0.01,47.91,0.01
0.36,0.04,-0.54,-0.00,0.36,0.00,47.83,0.01,47.90,0.00
0.37,-0.13,-0.38,-0.03,0.36,0.00,47.81,0.01,47.90,0.00
0.38,0.14,-0.64,-0.02,0.36,0.00,47.82,0.01,47.90,0.01
0.39,0.05,-0.57,-0.09,0.36,0.00,47.83,0.01,47.91,0.01
0.40,0.13,-0.65,0.09,0.36,0.00,47.82,0.01,47.91,0.01
0.41,0.03,-0.65,-0.08,0.45,0.00,47.83,0.01,47.90,0.01
0.42,0.00,-0.64,0.15,0.45,0.00,47.82,0.01,47.91,0.01
0.43,0.02,-0.66,0.22,0.45,0.00,47.82,0.01,47.90,0.01
0.44,-0.06,-0.60,-0.18,0.45,0.00,47.82,0.01,47.90,0.01
0.45,-0.09,-0.57,-0.04,0.45,0.00,47.82,0.01,47.91,0.01
0.46,-0.10,-0.57,0.11,0.45,0.00,47.82,0.01,47.90,0.01
0.47,0.03,-0.70,0.04,0.45,0.00,47.82,0.01,47.90,0.01
0.48,-0.09,-0.59,-0.02,0.45,0.00,47.83,0.01,47.91,0.01
0.49,0.04,-0.73,0.05,0.45,0.00,47.82,0.01,47.90,0.01
0.50,0.11,-0.66,0.07,0.45,0.00,47.83,0.01,47.91,0.01
0.51,0.01,-0.80,0.24,0.54,0.00,47.83,0.01,47.90,0.01
0.52,-0.03,-0.82,0.46,0.54,0.00,47.83,0.02,47.90,0.01
0.53,0.01,-0.79,0.43,0.54,0.00,47.83,0.02,47.91,0.01
0.54,0.06,-0.83,1.51,0.54,0.00,47.82,0.01,47.90,0.01
0.55,0.03,-0.89,2.45,0.54,0.00,47.81,0.02,47.90,0.01
0.56,-0.08,-0.87,3.35,0.54,0.00,47.82,0.02,47.91,0.01
0.57,0.10,-0.78,5.30,0.54,0.00,47.82,0.02,47.91,0.01
0.58,0.10,-0.95,6.11,0.54,0.00,47.82,0.02,47.91,0.01
0.59,-0.07,-0.97,7.03,0.54,0.00,47.83,0.02,47.90,0.01
0.60,-0.16,-0.81,8.10,0.54,0.00,47.83,0.02,47.91,0.02
0.61,-0.60,-0.74,7.00,0.63,0.01,47.83,0.02,47.90,0.03
0.62,-1.73,-0.43,5.30,0.63,0.01,47.83,0.01,47.91,0.04
0.63,-2.28,0.64,0.82,0.63,0.01,47.82,0.00,47.91,0.03
0.64,-0.46,1.18,-0.42,0.63,0.03,47.82,0.01,47.91,0.02
0.65,-0.47,-0.51,0.15,0.63,0.06,47.82,0.00,47.90,0.01
0.66,-1.01,-0.51,0.11,0.63,0.06,47.83,0.00,47.91,0.02
0.67,-0.02,0.01,0.13,0.63,0.10,47.82,0.00,47.91,0.01
0.68,-0.44,-0.93,-0.09,0.63,0.14,47.83,0.01,47.91,0.02
0.69,-0.59,-0.54,0.30,0.63,0.17,47.83,0.01,47.91,0.01
0.70,-0.72,-0.40,0.28,0.63,0.19,47.82,0.01,47.91,0.01
0.71,-0.71,-0.28,0.79,0.72,0.21,47.82,0.01,47.91,0.02
0.72,-0.86,-0.38,1.45,0.72,0.23,47.83,0.00,47.90,0.02
0.73,-0.90,-0.24,2.27,0.72,0.25,47.82,0.00,47.91,0.02
0.74,-1.23,-0.20,2.15,0.72,0.25,47.83,0.00,47.91,0.02
0.75,-1.21,0.12,1.33,0.72,0.26,47.83,0.00,47.90,0.02
0.76,-1.07,0.11,-0.10,0.72,0.29,47.83,0.00,47.91,0.02
0.77,-0.21,-0.02,0.13,0.72,0.31,47.83,0.00,47.91,0.02
0.78,-0.32,-0.83,-0.06,0.72,0.35,47.83,0.00,47.91,0.02
0.79,-0.47,-0.74,0.13,0.72,0.37,47.82,0.01,47.91,0.02
0.80,-0.43,-0.60,0.34,0.72,0.39,47.82,0.01,47.90,0.02
0.81,-0.45,-0.65,0.58,0.81,0.39,47.83,0.01,47.91,0.02
0.82,-1.28,-0.73,1.18,0.81,0.41,47.82,0.01,47.91,0.02
0.83,-0.93,0.05,1.47,0.81,0.41,47.83,0.01,47.90,0.02
0.84,-2.15,-0.27,1.82,0.81,0.42,47.82,0.00,47.90,0.03
0.85,-0.70,0.88,2.46,0.81,0.40,47.82,0.00,47.92,0.03
0.86,-0.74,-0.47,0.73,0.81,0.39,47.82,0.00,47.91,0.03
0.87,-0.91,-0.44,0.04,0.81,0.39,47.81,0.00,47.91,0.02
0.88,-1.21,-0.28,0.60,0.81,0.39,47.82,0.00,47.91,0.02
0.89,-0.76,0.00,0.83,0.81,0.39,47.82,0.00,47.91,0.02
0.90,-1.15,-0.41,1.72,0.81,0.40,47.82,0.00,47.90,0.02
0.91,-0.64,-0.05,2.07,0.81,0.41,47.81,0.00,47.91,0.02
0.92,-1.62,-0.53,1.84,0.90,0.41,47.82,0.00,47.90,0.03
0.93,-1.29,0.31,0.42,0.90,0.43,47.83,0.00,47.90,0.03
0.94,-0.62,-0.00,-0.21,0.90,0.45,47.82,-0.00,47.91,0.03
0.95,-0.35,-0.63,0.08,0.90,0.47,47.83,0.00,47.91,0.02
0.96,-0.78,-0.89,-0.01,0.90,0.48,47.82,0.01,47.91,0.02
0.97,-1.23,-0.49,0.47,0.90,0.48,47.82,0.01,47.91,0.03
0.98,-1.25,-0.07,1.17,0.90,0.48,47.82,0.00,47.91,0.02
0.99,-1.47,-0.04,1.53,0.90,0.48,47.82,0.00,47.92,0.03
1.00,-1.44,0.16,2.67,0.90,0.48,47.84,-0.00,47.91,0.02
