time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,0.04,-0.32,-0.12,0.00,0.00,47.82,0.00,47.89,-0.00
0.02,0.07,-0.35,-0.02,0.00,0.00,47.82,0.00,47.90,-0.00
0.03,-0.03,-0.27,-0.04,0.00,0.00,47.81,0.00,47.89,0.00
0.04,0.09,-0.38,-0.11,0.00,0.00,47.81,0.00,47.91,-0.00
0.05,0.07,-0.37,-0.01,0.00,0.00,47.81,0.00,47.90,-0.00
0.06,0.12,-0.42,-0.06,0.00,0.00,47.83,0.00,47.89,0.00
0.07,0.01,-0.32,-0.10,0.00,0.00,47.82,0.00,47.89,0.00
0.08,0.09,-0.41,-0.01,0.00,0.00,47.81,0.00,47.89,0.00
0.09,-0.07,-0.26,0.03,0.00,0.00,47.82,0.00,47.90,-0.00
0.10,-0.02,-0.31,-0.09,0.00,0.00,47.82,0.00,47.90,0.00
0.11,0.01,-0.63,-0.05,0.04,-0.00,47.82,0.01,47.90,-0.00
0.12,-0.13,-0.51,0.09,0.04,-0.00,47.82,0.01,47.89,-0.00
0.13,0.01,-0.64,0.07,0.04,-0.00,47.81,0.01,47.90,0.00
0.14,-0.15,-0.50,-0.03,0.04,-0.00,47.80,0.01,47.89,0.00
0.15,-0.09,-0.57,-0.05,0.04,-0.00,47.82,0.01,47.91,-0.00
0.16,0.07,-0.73,-0.09,0.04,-0.00,47.81,0.01,47.88,-0.00
0.17,0.12,-0.79,0.08,0.04,-0.00,47.81,0.01,47.90,0.00
0.18,0.17,-0.84,0.05,0.04,-0.00,47.82,0.01,47.90,0.00
0.19,-0.02,-0.67,0.14,0.04,-0.00,47.82,0.01,47.90,0.00
0.20,-0.16,-0.55,-0.09,0.04,-0.01,47.82,0.01,47.89,0.00
0.21,-0.15,-0.85,0.01,0.06,-0.01,47.81,0.02,47.89,-0.00
0.22,-0.21,-0.81,0.03,0.06,-0.01,47.82,0.02,47.88,-0.00
0.23,-0.05,-0.98,0.00,0.06,-0.01,47.82,0.02,47.89,0.00
0.24,-0.21,-0.84,0.00,0.06,-0.01,47.81,0.02,47.90,0.00
0.25,-0.11,-0.94,-0.02,0.06,-0.01,47.81,0.02,47.90,0.00
0.26,-0.09,-0.97,0.07,0.06,-0.01,47.82,0.02,47.89,0.00
0.27,-0.10,-0.98,-0.08,0.06,-0.01,47.81,0.02,47.90,0.00
0.28,0.00,-1.09,-0.05,0.06,-0.02,47.81,0.02,47.89,0.00
0.29,-0.07,-1.03,-0.02,0.06,-0.02,47.82,0.02,47.89,0.00
0.30,-0.06,-1.06,0.02,0.06,-0.02,47.82,0.03,47.89,0.00
0.31,-0.17,-1.26,0.01,0.08,-0.03,47.82,0.03,47.90,0.00
0.32,-0.22,-1.22,0.11,0.08,-0.03,47.82,0.03,47.90,0.00
0.33,0.01,-1.45,0.07,0.08,-0.03,47.81,0.04,47.89,0.00
0.34,-0.03,-1.44,0.12,0.08,-0.03,47.82,0.04,47.89,0.00
0.35,0.02,-1.50,0.01,0.08,-0.03,47.82,0.04,47.90,0.00
0.36,-0.07,-1.44,-0.04,0.08,-0.04,47.82,0.04,47.89,0.00
0.37,-0.02,-1.50,0.09,0.08,-0.04,47.82,0.04,47.89,0.00
0.38,-0.09,-1.45,-0.10,0.08,-0.05,47.80,0.04,47.90,-0.00
0.39,-0.09,-1.47,-0.00,0.08,-0.05,47.81,0.05,47.89,0.00
0.40,-0.02,-1.56,-0.02,0.08,-0.06,47.82,0.05,47.89,0.00
0.41,-0.21,-1.68,-0.02,0.10,-0.06,47.82,0.05,47.90,0.00
0.42,-0.17,-1.74,0.02,0.10,-0.06,47.81,0.05,47.89,0.00
0.43,-0.25,-1.68,-0.12,0.10,-0.06,47.81,0.05,47.89,0.00
0.44,-0.10,-1.84,-0.07,0.10,-0.07,47.83,0.05,47.90,0.00
0.45,-0.23,-1.75,0.02,0.10,-0.07,47.81,0.06,47.89,0.00
0.46,-0.10,-1.88,0.19,0.10,-0.08,47.81,0.06,47.89,0.00
0.47,-0.27,-1.75,0.12,0.10,-0.08,47.82,0.05,47.89,0.00
0.48,-0.47,-1.58,0.14,0.10,-0.08,47.81,0.05,47.90,0.00
0.49,-0.55,-1.52,0.43,0.10,-0.08,47.82,0.04,47.90,0.00
0.50,-0.49,-1.59,0.93,0.10,-0.09,47.81,0.04,47.89,0.00
0.51,-1.52,-0.92,1.84,0.10,-0.09,47.82,0.03,47.88,-0.00
0.52,-1.73,-0.72,2.12,0.12,-0.09,47.81,0.02,47.90,0.00
0.53,-1.66,-0.79,1.95,0.12,-0.10,47.82,0.02,47.89,0.00
0.54,-2.08,-0.40,1.61,0.12,-0.10,47.82,0.01,47.90,0.00
0.55,-1.33,-1.10,1.51,0.12,-0.10,47.81,0.02,47.90,0.00
0.56,-1.84,-0.63,0.56,0.12,-0.09,47.82,0.02,47.89,0.00
0.57,-1.67,-0.79,0.38,0.12,-0.09,47.82,0.02,47.90,0.00
0.58,-0.87,-1.55,0.97,0.12,-0.09,47.81,0.04,47.89,0.00
0.59,-1.10,-1.35,1.46,0.12,-0.08,47.82,0.04,47.89,0.00
0.60,-1.42,-1.05,1.97,0.12,-0.08,47.82,0.03,47.89,0.00
0.61,-2.32,-0.48,1.83,0.12,-0.08,47.81,0.01,47.89,0.00
0.62,-1.72,-1.05,2.40,0.14,-0.08,47.82,0.01,47.89,0.00
0.63,-2.15,-0.65,2.18,0.14,-0.08,47.82,0.02,47.90,0.00
0.64,-1.92,-0.87,2.39,0.14,-0.07,47.81,0.02,47.89,0.00
0.65,-1.97,-0.83,2.14,0.14,-0.07,47.81,0.02,47.88,0.00
0.66,-2.37,-0.45,1.43,0.14,-0.06,47.82,0.01,47.89,0.00
0.67,-1.65,-1.12,1.65,0.14,-0.06,47.81,0.02,47.89,0.00
0.68,-1.73,-1.06,2.44,0.14,-0.05,47.82,0.03,47.88,0.00
0.69,-2.44,-0.39,2.02,0.14,-0.04,47.82,0.02,47.89,0.00
0.70,-1.43,-1.34,1.74,0.14,-0.03,47.81,0.03,47.89,0.00
0.71,-1.66,-1.13,1.91,0.14,-0.03,47.82,0.03,47.90,0.00
0.72,-2.40,-0.73,1.69,0.16,-0.02,47.82,0.03,47.90,0.00
0.73,-2.14,-0.97,2.85,0.16,-0.02,47.82,0.03,47.89,0.00
0.74,-2.90,-0.26,2.46,0.16,-0.02,47.82,0.01,47.90,0.00
0.75,-1.38,-1.69,2.88,0.16,-0.01,47.82,0.03,47.89,0.00
0.76,-3.13,-0.04,3.05,0.16,-0.01,47.81,0.01,47.89,0.00
0.77,-2.46,-0.67,2.65,0.16,-0.01,47.81,0.01,47.90,0.00
0.78,-1.75,-1.34,1.57,0.16,-0.01,47.81,0.03,47.88,0.00
0.79,-1.83,-1.27,1.84,0.16,-0.00,47.81,0.04,47.89,0.00
0.80,-2.57,-0.57,1.45,0.16,0.01,47.82,0.02,47.90,0.00
0.81,-2.84,-0.32,2.06,0.16,0.01,47.81,0.01,47.90,0.00
0.82,-2.06,-1.34,2.97,0.18,0.01,47.80,0.04,47.89,0.00
0.83,-3.05,-0.41,3.36,0.18,0.01,47.81,0.02,47.89,0.00
0.84,-2.43,-0.99,3.53,0.18,0.01,47.82,0.02,47.90,0.00
0.85,-3.14,-0.32,2.69,0.18,0.01,47.80,0.01,47.88,0.00
0.86,-2.66,-0.78,2.39,0.18,0.02,47.80,0.02,47.90,0.00
0.87,-2.20,-1.21,3.07,0.18,0.02,47.82,0.03,47.90,0.00
0.88,-2.83,-0.62,3.54,0.18,0.02,47.81,0.02,47.89,0.00
0.89,-2.79,-0.66,3.39,0.18,0.02,47.81,0.02,47.90,0.00
0.90,-2.48,-0.96,2.39,0.18,0.03,47.81,0.03,47.89,0.00
0.91,-2.92,-0.54,1.35,0.18,0.03,47.81,0.02,47.90,0.00
0.92,-1.98,-1.72,0.49,0.20,0.04,47.82,0.04,47.89,0.00
0.93,-2.93,-0.83,0.38,0.20,0.04,47.81,0.03,47.90,0.00
0.94,-2.15,-1.57,1.90,0.20,0.04,47.82,0.05,47.89,0.00
0.95,-2.98,-0.80,3.20,0.20,0.04,47.82,0.02,47.89,0.00
0.96,-2.51,-1.23,4.92,0.20,0.04,47.81,0.03,47.89,0.00
0.97,-2.84,-0.93,4.63,0.20,0.04,47.82,0.03,47.89,0.00
0.98,-3.20,-0.59,3.54,0.20,0.03,47.80,0.02,47.89,0.00
0.99,-2.67,-1.09,3.93,0.20,0.02,47.81,0.02,47.89,0.00
1.00,-3.09,-0.70,4.20,0.20,0.03,47.81,0.02,47.89,0.00
1.01,-3.41,-0.39,3.42,0.20,0.03,47.82,0.01,47.89,0.00
1.02,-2.75,-1.30,2.78,0.22,0.03,47.81,0.03,47.90,0.00
1.03,-3.50,-0.60,2.52,0.22,0.03,47.81,0.03,47.89,0.00
1.04,-3.04,-1.03,2.23,0.22,0.03,47.81,0.02,47.89,0.00
1.05,-3.41,-0.68,2.65,0.22,0.04,47.81,0.02,47.89,0.00
1.06,-3.19,-0.88,2.84,0.22,0.04,47.82,0.02,47.90,0.00
1.07,-2.78,-1.27,2.37,0.22,0.04,47.82,0.04,47.89,0.00
1.08,-3.47,-0.64,2.56,0.22,0.04,47.82,0.03,47.90,0.00
