time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,0.02,-0.50,0.08,0.10,-0.00,47.82,0.00,47.90,0.00
0.02,0.01,-0.49,0.02,0.10,-0.00,47.83,0.00,47.90,0.00
0.03,-0.03,-0.46,0.03,0.10,-0.00,47.82,0.00,47.90,0.00
0.04,0.06,-0.55,0.14,0.10,-0.00,47.82,0.01,47.91,0.00
0.04,-0.10,-0.41,-0.10,0.10,-0.00,47.82,0.01,47.91,0.00
0.05,-0.01,-0.51,0.08,0.10,-0.00,47.82,0.01,47.91,0.00
0.06,0.02,-0.54,-0.02,0.10,-0.00,47.82,0.01,47.89,0.00
0.07,-0.08,-0.45,0.01,0.10,-0.00,47.82,0.01,47.90,0.00
0.08,0.08,-0.62,-0.09,0.10,-0.00,47.83,0.01,47.90,0.00
0.09,-0.07,-0.48,-0.15,0.10,-0.00,47.82,0.01,47.89,0.00
0.10,-0.27,-0.77,-0.02,0.20,-0.00,47.83,0.01,47.90,0.00
0.11,-0.21,-0.84,0.04,0.20,-0.00,47.82,0.01,47.89,0.00
0.12,-0.11,-0.95,-0.01,0.20,-0.00,47.82,0.02,47.89,0.00
0.13,-0.04,-1.03,0.08,0.20,-0.01,47.83,0.02,47.89,0.00
0.14,-0.28,-0.82,-0.13,0.20,-0.01,47.83,0.02,47.90,0.00
0.15,-0.15,-0.96,0.10,0.20,-0.01,47.82,0.02,47.90,0.00
0.16,-0.26,-0.86,0.01,0.20,-0.01,47.83,0.02,47.89,0.00
0.18,-0.32,-0.81,0.11,0.20,-0.01,47.82,0.02,47.91,0.00
0.19,-0.44,-0.71,0.12,0.20,-0.01,47.82,0.01,47.90,0.00
0.20,-0.70,-0.47,0.13,0.20,-0.01,47.82,0.01,47.90,0.00
0.20,-0.83,-0.83,-0.01,0.30,-0.01,47.83,0.01,47.89,0.00
0.21,-1.72,0.00,0.04,0.30,-0.01,47.83,0.00,47.90,0.00
0.22,-1.05,-0.63,0.30,0.30,-0.02,47.82,0.00,47.90,0.00
0.23,-0.40,-1.25,0.24,0.30,-0.02,47.82,0.02,47.90,0.00
0.25,-0.75,-0.94,0.45,0.30,-0.03,47.81,0.03,47.89,0.00
0.26,-0.78,-0.92,0.54,0.30,-0.03,47.82,0.02,47.89,0.00
0.26,-1.33,-0.41,0.54,0.30,-0.03,47.83,0.02,47.90,0.00
0.27,-1.11,-0.62,0.55,0.30,-0.03,47.82,0.01,47.90,0.00
0.28,-1.45,-0.30,1.66,0.30,-0.04,47.81,0.01,47.90,0.00
0.30,-1.23,-0.52,2.42,0.30,-0.04,47.83,0.01,47.90,0.00
0.30,-1.67,-0.58,3.37,0.40,-0.05,47.81,0.01,47.89,0.01
0.31,-2.18,-0.10,3.69,0.40,-0.05,47.82,0.01,47.89,0.01
0.33,-1.71,-0.55,4.14,0.40,-0.05,47.83,0.01,47.89,0.01
0.34,-1.85,-0.42,4.03,0.40,-0.05,47.83,0.01,47.90,0.01
0.34,-2.33,0.03,5.47,0.40,-0.05,47.81,0.00,47.89,0.01
0.35,-0.99,-1.23,5.82,0.40,-0.05,47.82,0.01,47.89,0.01
0.36,-1.75,-0.53,5.59,0.40,-0.05,47.82,0.02,47.91,0.01
0.37,-2.23,-0.07,6.45,0.40,-0.04,47.84,0.00,47.90,0.01
0.38,-1.75,-0.53,6.91,0.40,-0.04,47.82,0.01,47.90,0.01
0.39,-2.41,0.10,7.77,0.40,-0.04,47.82,0.00,47.89,0.01
0.41,-1.35,-1.38,8.14,0.50,-0.04,47.82,0.01,47.90,0.01
0.42,-3.53,0.67,7.96,0.50,-0.03,47.82,0.00,47.90,0.02
0.42,-3.08,0.27,7.36,0.50,-0.03,47.82,0.00,47.89,0.02
0.43,-2.56,-0.22,4.95,0.50,-0.03,47.81,-0.00,47.90,0.03
0.44,-3.39,0.57,1.22,0.50,-0.02,47.82,-0.00,47.90,0.02
0.45,-2.15,-0.59,-0.20,0.50,0.00,47.82,-0.00,47.90,0.01
0.46,-1.24,-1.45,0.19,0.50,0.04,47.82,0.02,47.90,0.01
0.47,-2.86,0.06,0.08,0.50,0.07,47.83,0.01,47.90,0.01
0.49,-1.99,-0.76,0.42,0.50,0.09,47.82,0.01,47.90,0.01
0.50,-1.56,-1.18,0.74,0.50,0.10,47.83,0.03,47.90,0.01
0.50,-3.05,-0.25,1.55,0.50,0.10,47.81,0.01,47.90,0.01
