time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.13,-0.07,-0.11,0.09,0.00,47.82,0.00,47.91,-0.00
0.02,0.05,-0.24,-0.03,0.09,0.00,47.82,0.00,47.89,0.00
0.03,0.02,-0.22,-0.01,0.09,0.00,47.83,0.00,47.90,0.00
0.04,0.07,-0.27,0.00,0.09,0.00,47.83,0.00,47.90,0.00
0.05,0.21,-0.40,-0.04,0.09,0.00,47.82,0.00,47.91,0.00
0.06,0.01,-0.22,0.11,0.09,0.00,47.82,0.00,47.90,0.00
0.07,0.12,-0.32,-0.10,0.09,0.00,47.82,0.00,47.90,0.00
0.08,-0.02,-0.19,-0.14,0.09,0.00,47.82,0.00,47.90,0.00
0.09,0.11,-0.32,0.08,0.09,0.00,47.82,0.00,47.90,0.00
0.10,0.05,-0.27,0.04,0.09,0.00,47.82,0.00,47.90,0.00
0.11,-0.11,-0.31,0.03,0.18,0.00,47.82,0.00,47.90,0.00
0.12,-0.01,-0.41,0.11,0.18,0.00,47.82,0.00,47.90,0.00
0.13,0.05,-0.47,-0.06,0.18,0.00,47.82,0.00,47.90,0.00
0.14,-0.02,-0.41,0.09,0.18,0.00,47.82,0.00,47.90,0.00
0.15,-0.09,-0.35,-0.00,0.18,0.00,47.82,0.00,47.91,0.00
0.16,-0.02,-0.42,0.06,0.18,0.00,47.84,0.01,47.90,0.00
0.17,0.10,-0.55,-0.14,0.18,0.01,47.82,0.01,47.91,0.00
0.18,0.06,-0.51,0.02,0.18,0.01,47.82,0.01,47.90,0.00
0.19,-0.07,-0.40,-0.10,0.18,0.01,47.82,0.01,47.90,0.00
0.20,-0.07,-0.40,-0.06,0.18,0.01,47.82,0.00,47.90,0.00
0.21,-0.05,-0.62,0.02,0.27,0.01,47.83,0.01,47.90,0.00
0.22,-0.09,-0.59,-0.08,0.27,0.01,47.82,0.01,47.90,0.00
0.23,0.04,-0.72,0.04,0.27,0.01,47.83,0.01,47.90,0.00
0.24,-0.11,-0.59,0.01,0.27,0.01,47.83,0.01,47.90,0.00
0.25,-0.13,-0.59,-0.06,0.27,0.01,47.82,0.01,47.90,0.00
0.26,-0.02,-0.69,0.10,0.27,0.01,47.82,0.01,47.90,0.00
0.27,0.03,-0.75,0.08,0.27,0.01,47.82,0.01,47.90,0.00
