time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.21,0.00,0.00,0.00,-0.00,47.82,0.00,47.90,-0.00
0.02,0.13,-0.38,-0.04,0.00,-0.00,47.82,0.00,47.90,-0.00
0.03,-0.08,-0.14,-0.01,0.00,-0.00,47.83,0.00,47.90,0.00
0.04,0.04,-0.27,0.06,0.00,-0.00,47.82,0.00,47.90,0.00
0.05,-0.06,-0.17,-0.08,0.00,-0.00,47.82,0.00,47.90,-0.00
0.06,0.05,-0.30,-0.26,0.00,-0.00,47.82,0.00,47.90,-0.00
0.07,-0.05,-0.19,0.04,0.00,-0.00,47.83,0.00,47.90,-0.00
0.08,0.02,-0.27,-0.02,0.00,-0.00,47.81,0.00,47.90,0.00
0.09,-0.05,-0.42,0.02,0.00,-0.00,47.81,0.00,47.90,-0.00
0.10,-0.27,-0.18,0.08,0.34,-0.00,47.83,0.00,47.90,0.00
0.11,-0.15,-0.31,0.37,0.34,-0.00,47.82,0.00,47.90,0.00
0.12,-0.16,-0.31,0.30,0.34,-0.00,47.82,0.00,47.90,0.00
0.13,-0.10,-0.38,0.45,0.34,-0.00,47.82,0.00,47.91,0.00
0.14,-0.13,-0.35,1.54,0.34,-0.00,47.83,0.00,47.90,0.00
0.15,0.04,-0.54,1.73,0.34,-0.00,47.82,0.01,47.90,0.00
0.16,0.02,-0.53,2.30,0.34,-0.00,47.84,0.00,47.90,0.00
0.17,0.03,-0.55,2.11,0.34,-0.00,47.83,0.01,47.90,0.01
0.18,-0.02,-0.49,1.86,0.34,-0.00,47.82,0.01,47.91,0.01
0.19,-0.05,-0.46,3.27,0.34,-0.00,47.83,0.01,47.91,0.01
0.20,-0.19,-0.55,4.00,0.51,-0.00,47.82,0.01,47.90,0.01
0.21,-0.05,-0.71,4.46,0.51,-0.00,47.82,0.01,47.90,0.01
0.22,-0.15,-0.60,5.27,0.51,-0.00,47.81,0.01,47.88,0.01
0.23,-0.05,-0.72,5.82,0.51,-0.00,47.82,0.01,47.90,0.01
0.24,-0.19,-0.58,7.06,0.51,-0.00,47.83,0.01,47.91,0.01
0.25,-0.94,0.26,7.22,0.51,0.00,47.82,0.00,47.90,0.02
0.26,-1.31,0.68,5.51,0.51,0.00,47.83,0.01,47.90,0.02
0.27,-0.33,-0.41,3.27,0.51,0.01,47.83,0.00,47.91,0.02
0.28,-1.12,0.48,1.67,0.51,0.02,47.82,0.00,47.90,0.02
0.29,-0.37,-0.36,-0.42,0.51,0.04,47.82,0.00,47.91,0.01
0.30,-0.56,-0.37,0.16,0.51,0.08,47.82,0.00,47.90,0.01
0.31,-0.40,-0.55,0.12,0.68,0.08,47.82,0.00,47.89,0.01
0.32,-0.44,-0.51,0.11,0.68,0.12,47.83,0.01,47.90,0.02
0.33,-0.73,-0.20,0.06,0.68,0.15,47.82,0.00,47.91,0.02
0.34,-0.53,-0.42,0.54,0.68,0.17,47.83,0.00,47.90,0.02
0.35,-0.68,-0.26,1.05,0.68,0.20,47.82,0.01,47.90,0.02
0.36,-0.83,-0.09,1.29,0.68,0.22,47.82,0.00,47.90,0.02
0.37,-0.47,-0.50,0.14,0.68,0.25,47.82,0.00,47.89,0.02
0.38,-0.63,-0.33,0.01,0.68,0.25,47.82,0.01,47.91,0.01
0.39,-0.51,-0.46,0.03,0.68,0.28,47.83,0.00,47.90,0.02
0.40,-0.70,-0.47,0.42,0.68,0.31,47.81,0.01,47.90,0.02
0.41,-1.68,0.61,1.36,0.85,0.33,47.83,0.00,47.90,0.02
0.42,-0.47,-0.73,1.67,0.85,0.35,47.82,0.00,47.90,0.02
0.43,-1.40,0.30,1.97,0.85,0.37,47.82,0.00,47.90,0.02
0.44,-1.32,0.22,0.55,0.85,0.39,47.83,-0.00,47.90,0.03
0.45,-0.62,-0.56,0.73,0.85,0.42,47.82,0.00,47.90,0.02
0.46,-1.93,0.90,0.80,0.85,0.42,47.83,-0.00,47.89,0.02
0.47,-0.32,-0.89,1.47,0.85,0.43,47.83,0.00,47.90,0.03
0.48,-1.28,0.17,2.07,0.85,0.44,47.82,0.00,47.90,0.03
0.49,-1.30,0.20,1.91,0.85,0.43,47.82,-0.00,47.90,0.03
0.50,-1.39,0.08,2.27,0.85,0.42,47.82,-0.00,47.89,0.03
0.51,-2.59,1.43,1.96,1.02,0.42,47.82,0.02,47.89,0.03
0.52,-1.71,0.46,2.39,1.02,0.42,47.83,0.01,47.90,0.04
0.53,-1.97,0.75,1.88,1.02,0.42,47.83,0.00,47.91,0.04
0.54,-1.77,0.55,0.79,1.02,0.42,47.83,0.01,47.90,0.04
0.55,-0.84,-0.49,0.92,1.02,0.44,47.82,0.00,47.90,0.03
0.56,-0.62,-0.74,1.27,1.02,0.45,47.83,0.00,47.90,0.03
0.57,-0.98,-0.35,0.52,1.02,0.46,47.83,0.01,47.91,0.03
0.58,-1.01,-0.31,0.33,1.02,0.47,47.82,0.00,47.89,0.03
0.59,-1.26,-0.04,0.55,1.02,0.47,47.82,0.00,47.90,0.03
0.60,-2.07,0.64,0.78,1.02,0.48,47.82,-0.00,47.91,0.03
0.61,-1.58,0.10,2.02,1.19,0.48,47.82,0.00,47.88,0.04
0.62,-3.01,1.71,4.57,1.19,0.48,47.82,0.03,47.91,0.04
0.63,-2.09,0.70,4.64,1.19,0.48,47.82,0.01,47.90,0.05
0.64,-2.01,0.63,3.72,1.19,0.50,47.83,0.02,47.90,0.05
0.65,-1.68,0.27,0.67,1.19,0.51,47.83,0.01,47.91,0.05
0.66,-0.96,-0.53,-0.13,1.19,0.54,47.82,0.00,47.90,0.04
0.67,-1.46,0.02,0.38,1.19,0.56,47.82,0.00,47.90,0.04
0.68,-0.96,-0.53,0.81,1.19,0.58,47.82,0.00,47.90,0.04
0.69,-1.76,0.35,1.56,1.19,0.58,47.84,0.00,47.90,0.04
0.70,-2.07,0.48,2.87,1.19,0.59,47.82,0.00,47.90,0.04
0.71,-1.65,0.02,3.75,1.36,0.59,47.82,-0.00,47.89,0.05
