time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,0.02,-0.14,0.09,0.00,-0.00,47.83,0.00,47.90,-0.00
0.02,-0.01,-0.11,-0.11,0.00,-0.00,47.83,0.00,47.90,0.00
0.03,-0.03,-0.08,-0.04,0.00,-0.00,47.82,0.00,47.90,0.00
0.04,0.11,-0.24,0.02,0.00,-0.00,47.82,0.00,47.90,-0.00
0.05,-0.06,-0.06,-0.08,0.00,-0.00,47.83,0.00,47.90,0.00
0.06,0.05,-0.17,0.04,0.00,-0.00,47.82,0.00,47.90,-0.00
0.07,-0.04,-0.07,0.10,0.00,-0.00,47.82,0.00,47.89,0.00
0.08,0.03,-0.16,0.11,0.00,-0.00,47.83,0.00,47.90,-0.00
0.09,0.05,-0.18,0.02,0.00,-0.00,47.82,0.00,47.90,-0.00
0.10,0.01,-0.25,0.11,0.00,-0.00,47.83,0.00,47.89,-0.00
0.11,-0.04,-0.20,0.20,0.32,-0.00,47.82,0.00,47.90,0.00
0.12,0.11,-0.36,0.03,0.32,-0.00,47.83,0.00,47.90,0.00
0.13,-0.03,-0.21,0.05,0.32,-0.00,47.82,0.00,47.90,0.00
0.14,0.02,-0.27,0.09,0.32,-0.00,47.82,0.00,47.91,0.00
0.15,-0.01,-0.25,0.00,0.32,-0.00,47.82,0.00,47.90,0.00
0.16,0.10,-0.36,-0.14,0.32,-0.00,47.83,0.00,47.90,0.00
0.17,-0.04,-0.21,0.02,0.32,-0.00,47.82,0.00,47.89,0.00
0.18,0.03,-0.30,-0.02,0.32,-0.00,47.82,0.00,47.90,0.00
0.19,0.10,-0.38,-0.12,0.32,0.00,47.83,0.00,47.89,0.00
0.20,-0.20,-0.04,0.05,0.32,0.00,47.82,0.00,47.90,0.00
0.21,-0.07,-0.31,0.02,0.48,0.00,47.82,0.00,47.90,0.00
0.22,-0.09,-0.29,0.04,0.48,0.00,47.83,0.00,47.90,0.01
0.23,0.09,-0.50,0.12,0.48,0.00,47.82,0.00,47.90,0.01
0.24,-0.16,-0.22,0.05,0.48,0.00,47.82,0.00,47.91,0.01
0.25,-0.09,-0.30,0.12,0.48,0.00,47.82,0.00,47.90,0.01
0.26,-0.08,-0.32,-0.05,0.48,0.01,47.82,0.00,47.90,0.01
0.27,0.02,-0.44,-0.01,0.48,0.01,47.82,0.01,47.90,0.01
0.28,0.03,-0.45,0.08,0.48,0.01,47.82,0.01,47.90,0.01
0.29,-0.11,-0.30,0.17,0.48,0.01,47.82,0.00,47.90,0.01
0.30,-0.09,-0.32,0.03,0.48,0.02,47.82,0.01,47.91,0.01
0.31,-0.12,-0.41,-0.02,0.64,0.02,47.83,0.01,47.90,0.01
0.32,-0.13,-0.40,0.25,0.64,0.02,47.83,0.01,47.90,0.01
0.33,-0.18,-0.36,0.38,0.64,0.02,47.82,0.01,47.90,0.02
0.34,-0.26,-0.27,0.84,0.64,0.02,47.82,0.00,47.90,0.02
0.35,-0.25,-0.28,0.56,0.64,0.02,47.82,0.00,47.90,0.01
0.36,-0.29,-0.25,0.16,0.64,0.03,47.83,0.00,47.90,0.01
0.37,-0.08,-0.48,0.40,0.64,0.03,47.83,0.00,47.90,0.02
0.38,-0.22,-0.32,1.17,0.64,0.04,47.81,0.00,47.89,0.02
0.39,-0.46,-0.06,1.70,0.64,0.04,47.82,0.00,47.90,0.02
0.40,-0.47,-0.05,1.64,0.64,0.04,47.83,0.00,47.89,0.02
0.41,-0.60,-0.02,1.61,0.80,0.05,47.82,0.00,47.90,0.02
0.42,-0.47,-0.16,0.80,0.80,0.05,47.82,0.00,47.91,0.02
0.43,-0.41,-0.23,-0.14,0.80,0.07,47.83,0.00,47.89,0.02
0.44,-0.37,-0.28,-0.10,0.80,0.09,47.83,0.00,47.89,0.02
0.45,-0.21,-0.46,-0.01,0.80,0.11,47.83,0.00,47.90,0.02
0.46,-0.20,-0.47,0.09,0.80,0.14,47.81,0.00,47.90,0.02
0.47,-0.39,-0.27,0.10,0.80,0.14,47.82,0.00,47.90,0.02
0.48,-0.13,-0.55,0.10,0.80,0.16,47.82,0.01,47.91,0.02
0.49,-0.16,-0.53,0.09,0.80,0.18,47.82,0.01,47.90,0.02
0.50,-0.25,-0.44,0.22,0.80,0.20,47.83,0.01,47.90,0.02
0.51,-0.14,-0.67,0.10,0.96,0.21,47.82,0.01,47.90,0.02
0.52,-0.54,-0.24,0.59,0.96,0.23,47.82,0.01,47.90,0.03
0.53,-0.85,0.11,1.18,0.96,0.24,47.82,0.00,47.89,0.02
0.54,-0.41,-0.37,1.04,0.96,0.26,47.82,0.00,47.92,0.03
0.55,-0.52,-0.25,0.87,0.96,0.26,47.82,0.00,47.91,0.03
0.56,-0.69,-0.06,1.16,0.96,0.27,47.82,0.00,47.91,0.03
0.57,-0.73,-0.02,0.38,0.96,0.29,47.81,0.00,47.90,0.03
0.58,-0.70,-0.05,0.30,0.96,0.31,47.82,0.00,47.90,0.03
0.59,-0.73,-0.02,0.60,0.96,0.33,47.83,0.00,47.89,0.03
0.60,-1.25,0.57,0.43,0.96,0.36,47.82,0.00,47.89,0.03
0.61,-0.77,-0.06,0.31,0.96,0.37,47.81,0.00,47.89,0.03
0.62,-0.74,-0.11,1.40,1.12,0.37,47.83,0.00,47.90,0.04
0.63,-1.65,0.92,2.42,1.12,0.37,47.82,0.00,47.90,0.03
0.64,-1.38,0.63,2.73,1.12,0.37,47.82,0.01,47.91,0.04
0.65,-2.04,1.38,3.42,1.12,0.36,47.83,0.03,47.89,0.04
0.66,-1.68,0.99,2.24,1.12,0.35,47.82,0.01,47.91,0.05
0.67,-0.50,-0.30,1.18,1.12,0.36,47.83,0.00,47.89,0.04
0.68,-0.91,0.16,-0.32,1.12,0.36,47.82,0.00,47.90,0.04
0.69,-0.56,-0.23,0.11,1.12,0.39,47.82,0.00,47.90,0.03
0.70,-0.78,0.00,0.29,1.12,0.41,47.84,0.00,47.91,0.03
0.71,-0.67,-0.22,0.22,1.12,0.41,47.82,0.00,47.90,0.03
0.72,-1.25,0.42,0.69,1.28,0.43,47.82,0.00,47.90,0.04
0.73,-0.28,-0.65,1.64,1.28,0.44,47.83,0.00,47.90,0.04
0.74,-1.44,0.63,2.88,1.28,0.45,47.82,-0.00,47.90,0.05
0.75,-1.43,0.64,2.24,1.28,0.46,47.82,0.01,47.90,0.05
0.76,-1.18,0.37,1.48,1.28,0.48,47.83,0.01,47.90,0.05
0.77,-0.52,-0.35,1.16,1.28,0.50,47.83,0.01,47.89,0.04
0.78,-0.59,-0.28,0.38,1.28,0.51,47.82,0.00,47.90,0.04
0.79,-0.64,-0.22,0.16,1.28,0.51,47.83,0.00,47.91,0.04
0.80,-0.53,-0.36,0.75,1.28,0.53,47.82,0.00,47.90,0.04
0.81,-0.77,-0.08,0.97,1.28,0.55,47.83,0.00,47.91,0.04
0.82,-0.52,-0.48,0.89,1.44,0.57,47.83,0.00,47.89,0.05
0.83,-0.90,-0.06,1.01,1.44,0.59,47.82,0.00,47.90,0.05
0.84,-0.52,-0.47,1.13,1.44,0.61,47.83,0.00,47.90,0.06
0.85,-1.30,0.39,0.22,1.44,0.64,47.83,-0.00,47.90,0.05
0.86,-0.35,-0.67,-0.09,1.44,0.64,47.81,0.00,47.90,0.04
0.87,-1.01,0.05,0.55,1.44,0.66,47.82,0.00,47.89,0.04
0.88,-0.70,-0.28,0.82,1.44,0.67,47.82,0.00,47.90,0.05
0.89,-2.39,1.60,1.32,1.44,0.67,47.81,0.01,47.91,0.05
0.90,-2.06,1.25,2.48,1.44,0.66,47.82,0.03,47.91,0.06
0.91,-1.14,0.24,2.67,1.44,0.66,47.82,0.02,47.91,0.06
0.92,-2.03,1.13,2.34,1.60,0.66,47.82,0.03,47.90,0.06
0.93,-2.11,1.24,1.32,1.60,0.67,47.81,0.03,47.90,0.06
0.94,-1.21,0.25,1.42,1.60,0.67,47.82,0.01,47.90,0.06
0.95,-1.82,0.95,2.50,1.60,0.69,47.82,0.02,47.90,0.06
0.96,-1.94,1.09,2.55,1.60,0.71,47.82,0.02,47.90,0.06
0.97,-2.18,1.37,2.20,1.60,0.73,47.82,0.02,47.90,0.06
0.98,-1.61,0.75,2.93,1.60,0.73,47.82,0.01,47.89,0.06
0.99,-1.94,1.12,1.72,1.60,0.74,47.81,0.02,47.91,0.06
1.00,-1.22,0.33,0.02,1.60,0.75,47.82,0.01,47.91,0.05
1.01,-0.69,-0.25,0.10,1.60,0.77,47.83,0.00,47.90,0.05
1.02,-1.07,0.06,0.66,1.76,0.77,47.81,0.00,47.90,0.06
