time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.03,-0.17,0.07,0.10,0.00,47.82,0.00,47.89,0.00
0.02,0.04,-0.23,0.15,0.10,0.00,47.82,0.00,47.90,0.00
0.03,0.04,-0.23,0.08,0.10,0.00,47.81,0.00,47.91,0.00
0.04,0.08,-0.27,0.03,0.10,0.00,47.82,0.00,47.90,0.00
0.05,0.09,-0.29,0.07,0.10,0.00,47.82,0.00,47.89,0.00
0.06,-0.06,-0.15,0.07,0.10,0.00,47.82,0.00,47.90,0.00
0.07,0.05,-0.26,0.09,0.10,0.00,47.82,0.00,47.90,0.00
0.08,0.05,-0.26,0.01,0.10,0.00,47.83,0.00,47.89,0.00
0.09,0.06,-0.28,0.07,0.10,0.00,47.82,0.00,47.90,0.00
0.10,0.00,-0.22,0.04,0.10,0.00,47.82,0.00,47.90,0.00
0.11,0.13,-0.54,0.03,0.20,0.00,47.82,0.00,47.90,0.00
0.12,-0.04,-0.39,0.05,0.20,0.00,47.82,0.00,47.90,0.00
0.13,-0.04,-0.39,-0.01,0.20,0.00,47.81,0.00,47.91,0.00
0.14,-0.02,-0.41,-0.04,0.20,0.00,47.82,0.01,47.90,0.00
0.15,0.07,-0.50,-0.07,0.20,0.00,47.83,0.01,47.90,0.00
0.16,-0.04,-0.40,-0.17,0.20,0.00,47.82,0.01,47.89,0.00
0.17,0.20,-0.64,0.05,0.20,0.00,47.82,0.01,47.90,0.00
0.18,-0.01,-0.45,0.13,0.20,0.00,47.82,0.01,47.90,0.00
0.19,0.04,-0.50,0.11,0.20,0.00,47.82,0.01,47.91,0.00
0.20,-0.06,-0.41,0.04,0.20,0.00,47.82,0.01,47.90,0.00
0.21,0.03,-0.69,-0.00,0.30,0.00,47.83,0.01,47.90,0.00
0.22,-0.16,-0.53,-0.05,0.30,0.00,47.82,0.01,47.90,0.00
0.23,0.18,-0.85,-0.04,0.30,0.00,47.82,0.02,47.90,0.00
0.24,-0.06,-0.64,0.00,0.30,0.00,47.82,0.01,47.90,0.00
0.25,0.05,-0.75,-0.00,0.30,0.00,47.81,0.01,47.90,0.00
0.26,-0.05,-0.66,-0.12,0.30,0.00,47.83,0.01,47.91,0.00
0.27,0.11,-0.83,0.08,0.30,0.00,47.82,0.02,47.89,0.00
0.28,0.08,-0.81,-0.04,0.30,0.01,47.82,0.01,47.91,0.01
0.29,0.07,-0.81,0.08,0.30,0.01,47.82,0.01,47.90,0.00
0.30,0.02,-0.77,0.04,0.30,0.01,47.81,0.01,47.90,0.01
0.31,0.09,-1.03,-0.00,0.40,0.01,47.82,0.02,47.90,0.01
0.32,0.02,-0.98,0.00,0.40,0.01,47.82,0.02,47.90,0.01
0.33,0.09,-1.06,0.05,0.40,0.01,47.82,0.02,47.90,0.01
0.34,0.11,-1.09,0.05,0.40,0.01,47.81,0.02,47.90,0.01
0.35,0.01,-1.01,0.01,0.40,0.01,47.83,0.02,47.89,0.01
0.36,0.12,-1.12,0.01,0.40,0.01,47.82,0.02,47.89,0.01
0.37,-0.02,-1.01,0.08,0.40,0.01,47.83,0.02,47.90,0.01
0.38,0.12,-1.15,0.01,0.40,0.01,47.82,0.02,47.90,0.01
0.39,-0.08,-0.97,-0.07,0.40,0.01,47.82,0.02,47.91,0.01
0.40,0.11,-1.16,0.01,0.40,0.01,47.82,0.02,47.90,0.01
0.41,-0.06,-1.20,0.07,0.50,0.01,47.81,0.03,47.90,0.01
0.42,-0.07,-1.21,0.15,0.50,0.01,47.82,0.03,47.90,0.01
0.43,-0.22,-1.08,0.19,0.50,0.01,47.82,0.02,47.90,0.01
0.44,-0.30,-1.02,0.09,0.50,0.01,47.82,0.02,47.90,0.01
0.45,-0.68,-0.67,0.20,0.50,0.01,47.83,0.01,47.89,0.01
0.46,-0.43,-0.91,0.78,0.50,0.01,47.83,0.01,47.90,0.01
0.47,-0.18,-1.16,0.61,0.50,0.01,47.83,0.02,47.90,0.01
0.48,-0.38,-0.98,0.26,0.50,0.01,47.83,0.02,47.89,0.01
0.49,-0.39,-0.98,0.12,0.50,0.01,47.81,0.02,47.90,0.01
0.50,-0.27,-1.10,0.04,0.50,0.01,47.82,0.02,47.90,0.01
