time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.10,-0.38,-0.03,0.02,0.00,47.82,0.00,47.90,-0.00
0.02,-0.11,-0.38,-0.01,0.02,0.00,47.82,0.00,47.90,0.00
0.03,-0.01,-0.48,-0.05,0.02,0.00,47.82,0.00,47.90,0.00
0.04,-0.01,-0.49,0.19,0.02,0.00,47.83,0.00,47.89,-0.00
0.05,-0.04,-0.47,0.04,0.02,0.00,47.82,0.00,47.89,-0.00
0.06,-0.09,-0.43,-0.02,0.02,0.00,47.82,0.01,47.89,0.00
0.07,0.06,-0.57,-0.05,0.02,0.00,47.82,0.01,47.91,0.00
0.08,-0.02,-0.51,0.03,0.02,0.00,47.81,0.00,47.89,-0.00
0.09,0.06,-0.60,0.21,0.02,0.00,47.82,0.01,47.90,0.00
0.10,0.02,-0.56,0.09,0.02,0.00,47.82,0.01,47.90,0.00
0.11,-0.27,-0.77,0.13,0.04,0.00,47.82,0.01,47.89,-0.00
0.12,-0.25,-0.80,-0.00,0.04,0.00,47.82,0.01,47.89,0.00
0.13,-0.08,-0.98,-0.05,0.04,0.00,47.82,0.01,47.89,-0.00
0.14,-0.11,-0.96,-0.09,0.04,0.00,47.82,0.02,47.90,-0.00
0.15,-0.23,-0.87,-0.01,0.04,0.00,47.82,0.02,47.90,-0.00
0.16,-0.05,-1.05,0.13,0.04,0.00,47.82,0.02,47.89,0.00
0.17,-0.01,-1.10,-0.05,0.04,0.00,47.82,0.02,47.90,0.00
0.18,-0.05,-1.08,-0.04,0.04,0.00,47.82,0.03,47.90,-0.00
0.19,-0.12,-1.02,-0.05,0.04,0.00,47.82,0.03,47.89,0.00
0.20,0.05,-1.20,0.13,0.04,0.00,47.81,0.02,47.89,0.00
0.21,-0.52,-1.15,0.10,0.06,0.00,47.82,0.03,47.90,-0.00
0.22,-0.57,-1.12,0.21,0.06,0.00,47.83,0.03,47.90,0.00
0.23,-0.49,-1.21,0.50,0.06,0.00,47.82,0.03,47.89,0.00
0.24,-0.50,-1.22,0.78,0.06,0.00,47.83,0.04,47.89,-0.00
0.25,-0.48,-1.26,1.17,0.06,0.00,47.82,0.03,47.90,-0.00
0.26,-1.12,-0.66,1.81,0.06,0.00,47.81,0.02,47.89,0.00
0.27,-0.83,-0.95,2.47,0.06,-0.02,47.81,0.02,47.89,-0.00
0.28,-1.07,-0.72,3.02,0.06,-0.06,47.82,0.01,47.90,0.00
0.29,-1.18,-0.63,1.80,0.06,-0.06,47.82,0.01,47.91,0.00
0.30,-1.32,-0.50,1.10,0.06,-0.06,47.83,0.01,47.89,0.00
0.31,-1.47,-0.84,0.40,0.08,-0.06,47.82,0.02,47.89,0.00
0.32,-1.57,-0.75,0.00,0.08,-0.06,47.82,0.02,47.90,0.00
0.33,-1.17,-1.14,0.13,0.08,-0.05,47.82,0.03,47.89,0.00
0.34,-1.35,-0.98,1.17,0.08,-0.04,47.82,0.03,47.89,0.00
0.35,-1.27,-1.07,2.22,0.08,-0.04,47.81,0.03,47.89,0.00
0.36,-1.04,-1.34,1.61,0.08,-0.04,47.82,0.03,47.90,0.00
0.37,-1.27,-1.09,1.13,0.08,-0.04,47.82,0.03,47.90,0.00
0.38,-1.07,-1.29,1.55,0.08,-0.04,47.82,0.04,47.89,0.00
0.39,-1.90,-0.53,2.68,0.08,-0.03,47.82,0.02,47.90,-0.00
0.40,-1.81,-0.61,3.46,0.08,-0.03,47.83,0.02,47.89,0.00
0.41,-1.32,-1.55,2.32,0.08,-0.03,47.81,0.04,47.89,0.00
0.42,-2.10,-0.83,1.50,0.10,-0.02,47.84,0.02,47.89,0.00
0.43,-2.16,-0.78,1.46,0.10,-0.01,47.83,0.02,47.88,0.00
0.44,-2.12,-0.82,1.01,0.10,0.00,47.82,0.02,47.89,0.00
0.45,-2.39,-0.57,0.76,0.10,0.02,47.82,0.02,47.89,0.00
0.46,-1.88,-1.06,0.77,0.10,0.03,47.82,0.03,47.89,0.00
0.47,-2.29,-0.69,1.52,0.10,0.04,47.82,0.02,47.90,0.00
0.48,-1.42,-1.55,2.38,0.10,0.04,47.80,0.04,47.89,-0.00
0.49,-1.75,-1.23,3.46,0.10,0.04,47.82,0.04,47.89,0.00
0.50,-2.30,-0.69,3.28,0.10,0.05,47.81,0.02,47.89,0.00
0.51,-1.85,-1.61,2.50,0.10,0.05,47.82,0.03,47.89,0.00
0.52,-2.83,-0.70,2.05,0.12,0.05,47.82,0.03,47.89,0.00
0.53,-2.81,-0.72,2.38,0.12,0.05,47.83,0.02,47.90,0.00
0.54,-1.85,-1.63,1.95,0.12,0.05,47.82,0.04,47.89,0.00
0.55,-2.93,-0.62,2.65,0.12,0.06,47.82,0.02,47.89,0.00
0.56,-3.04,-0.53,2.59,0.12,0.06,47.81,0.01,47.89,0.00
0.57,-2.59,-0.95,3.11,0.12,0.07,47.82,0.02,47.89,0.00
0.58,-2.37,-1.17,2.42,0.12,0.08,47.82,0.04,47.89,0.00
0.59,-2.99,-0.59,2.28,0.12,0.10,47.82,0.02,47.89,0.00
0.60,-2.18,-1.36,2.96,0.12,0.11,47.82,0.04,47.90,0.00
0.61,-2.98,-0.61,2.30,0.12,0.12,47.81,0.02,47.90,0.00
0.62,-3.03,-1.04,1.97,0.14,0.13,47.81,0.04,47.89,0.00
0.63,-2.72,-1.36,3.31,0.14,0.13,47.82,0.04,47.89,0.00
0.64,-3.15,-0.94,3.43,0.14,0.13,47.82,0.04,47.90,0.00
0.65,-3.54,-0.58,4.31,0.14,0.13,47.81,0.02,47.90,0.00
0.66,-3.69,-0.44,3.58,0.14,0.13,47.82,0.01,47.90,0.00
0.67,-3.85,-0.29,2.66,0.14,0.13,47.83,0.01,47.89,0.00
0.68,-2.85,-1.23,2.91,0.14,0.14,47.81,0.03,47.90,0.00
0.69,-3.63,-0.51,3.74,0.14,0.15,47.82,0.02,47.90,0.00
0.70,-3.01,-1.09,4.15,0.14,0.16,47.82,0.03,47.89,0.00
0.71,-3.57,-0.56,4.11,0.14,0.16,47.82,0.01,47.90,0.00
0.72,-3.27,-1.30,1.97,0.16,0.17,47.82,0.05,47.90,0.00
0.73,-3.74,-0.89,3.04,0.16,0.17,47.82,0.03,47.90,0.00
0.74,-3.37,-1.25,3.84,0.16,0.17,47.82,0.04,47.89,0.00
0.75,-3.84,-0.81,4.26,0.16,0.16,47.82,0.03,47.89,0.00
0.76,-3.22,-1.40,4.32,0.16,0.16,47.83,0.04,47.89,0.00
0.77,-4.04,-0.63,3.63,0.16,0.16,47.82,0.02,47.90,0.00
0.78,-3.56,-1.08,3.96,0.16,0.16,47.82,0.02,47.89,-0.00
0.79,-3.89,-0.78,4.44,0.16,0.16,47.83,0.03,47.90,0.00
0.80,-3.84,-0.82,4.27,0.16,0.16,47.82,0.02,47.89,0.00
0.81,-3.69,-0.97,4.35,0.16,0.15,47.81,0.02,47.89,0.00
0.82,-4.39,-0.78,3.98,0.18,0.15,47.82,0.03,47.90,0.00
0.83,-4.51,-0.68,4.55,0.18,0.15,47.82,0.02,47.89,0.00
0.84,-4.22,-0.95,4.37,0.18,0.15,47.82,0.02,47.90,0.00
0.85,-4.35,-0.82,4.22,0.18,0.15,47.82,0.02,47.89,0.00
0.86,-3.99,-1.16,4.31,0.18,0.15,47.83,0.03,47.90,0.00
0.87,-5.18,-0.05,5.17,0.18,0.15,47.83,0.01,47.90,0.00
0.88,-4.68,-0.51,5.10,0.18,0.15,47.82,0.01,47.89,0.00
0.89,-3.94,-1.21,4.88,0.18,0.14,47.81,0.03,47.89,0.00
0.90,-5.23,0.00,3.84,0.18,0.14,47.82,0.02,47.89,0.00
0.91,-3.90,-1.24,4.73,0.18,0.14,47.82,0.02,47.89,0.00
0.92,-4.75,-0.93,4.55,0.20,0.14,47.81,0.04,47.89,0.00
0.93,-4.84,-0.84,4.31,0.20,0.14,47.81,0.02,47.90,0.00
0.94,-4.48,-1.19,4.66,0.20,0.13,47.81,0.03,47.90,0.00
0.95,-4.94,-0.76,5.15,0.20,0.13,47.82,0.03,47.90,0.00
0.96,-4.56,-1.12,5.56,0.20,0.14,47.82,0.04,47.90,0.00
0.97,-5.40,-0.33,4.63,0.20,0.14,47.81,0.02,47.90,0.00
0.98,-4.79,-0.91,4.72,0.20,0.14,47.82,0.02,47.89,0.00
0.99,-5.40,-0.33,5.63,0.20,0.14,47.81,0.02,47.90,0.00
1.00,-4.89,-0.81,5.13,0.20,0.14,47.82,0.02,47.90,0.00
1.01,-4.74,-0.95,4.66,0.20,0.13,47.82,0.03,47.90,0.00
1.02,-5.36,-0.84,5.79,0.20,0.13,47.81,0.03,47.89,0.00
1.03,-5.62,-0.61,5.17,0.22,0.13,47.82,0.03,47.89,0.00
1.04,-5.93,-0.30,4.71,0.22,0.13,47.83,0.01,47.90,0.00
1.05,-4.43,-1.72,5.18,0.22,0.13,47.83,0.06,47.90,0.01
1.06,-5.80,-0.44,5.48,0.22,0.13,47.82,0.03,47.89,0.00
1.07,-4.63,-1.54,5.10,0.22,0.13,47.82,0.05,47.90,0.00
1.08,-6.25,-0.02,5.29,0.22,0.13,47.81,0.02,47.90,0.00
1.09,-5.35,-0.87,5.20,0.22,0.13,47.83,0.02,47.90,0.00
1.10,-5.07,-1.13,5.23,0.22,0.13,47.82,0.03,47.90,0.00
1.11,-5.46,-0.77,5.44,0.22,0.13,47.82,0.03,47.89,0.00
1.12,-5.68,-1.02,5.69,0.22,0.13,47.82,0.02,47.89,0.00
1.13,-5.72,-1.00,5.56,0.24,0.13,47.82,0.05,47.90,0.01
1.14,-6.33,-0.42,6.25,0.24,0.12,47.82,0.02,47.89,0.00
1.15,-6.24,-0.51,5.69,0.24,0.12,47.82,0.02,47.89,0.01
1.16,-6.40,-0.35,6.82,0.24,0.12,47.82,0.01,47.89,0.00
1.17,-5.69,-1.02,6.60,0.24,0.12,47.81,0.04,47.90,0.01
