time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.03,-0.35,0.02,0.12,0.00,47.39,0.00,47.46,0.00
0.02,-0.10,-0.30,0.05,0.12,0.00,47.39,0.00,47.47,0.00
0.03,0.03,-0.42,-0.10,0.12,0.00,47.40,0.00,47.47,0.00
0.04,-0.05,-0.35,-0.02,0.12,0.00,47.39,0.00,47.48,-0.00
0.05,0.12,-0.51,0.02,0.12,0.00,47.40,0.00,47.49,0.00
0.06,0.12,-0.52,0.12,0.12,0.00,47.40,0.00,47.47,0.00
0.07,0.03,-0.44,-0.05,0.12,0.00,47.40,0.00,47.46,-0.00
0.08,0.09,-0.51,-0.09,0.12,0.00,47.40,0.00,47.48,0.00
0.09,0.01,-0.44,0.05,0.12,0.00,47.39,0.00,47.46,0.00
0.10,0.00,-0.44,-0.08,0.12,0.00,47.39,0.00,47.48,0.00
0.11,-0.12,-0.71,0.02,0.24,0.00,47.41,0.01,47.47,0.00
0.12,0.03,-0.86,0.03,0.24,0.00,47.40,0.01,47.48,0.00
0.13,-0.08,-0.77,-0.13,0.24,0.00,47.40,0.01,47.47,0.00
0.14,0.03,-0.88,-0.05,0.24,0.00,47.40,0.01,47.47,0.00
0.14,0.03,-0.90,0.04,0.24,0.00,47.39,0.02,47.48,0.00
0.15,-0.01,-0.87,-0.15,0.24,0.00,47.39,0.01,47.47,0.00
0.16,0.04,-0.93,-0.13,0.24,-0.00,47.39,0.02,47.46,0.00
0.17,-0.00,-0.90,-0.00,0.24,-0.00,47.40,0.02,47.47,0.00
0.18,-0.03,-0.89,-0.01,0.24,-0.00,47.39,0.02,47.47,0.00
0.19,-0.14,-0.80,-0.15,0.24,-0.00,47.39,0.02,47.48,0.00
0.20,-0.08,-1.24,0.01,0.36,-0.01,47.41,0.03,47.47,0.00
0.21,-0.63,-0.74,0.31,0.36,-0.01,47.39,0.02,47.47,0.00
0.22,-0.45,-0.93,0.26,0.36,-0.01,47.39,0.02,47.47,0.01
0.23,-0.41,-0.98,0.03,0.36,-0.01,47.40,0.02,47.47,0.01
0.24,-0.95,-0.48,0.14,0.36,-0.01,47.40,0.02,47.48,0.01
0.25,-0.29,-1.11,0.06,0.36,-0.01,47.41,0.02,47.46,0.01
