time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,0.10,-0.05,0.20,0.02,0.00,47.91,-0.00,47.86,0.00
0.02,-0.00,0.00,0.02,0.02,0.00,47.90,0.00,47.86,-0.00
0.03,-0.08,0.04,0.07,0.02,0.00,47.91,-0.00,47.87,0.00
0.04,0.09,-0.05,-0.20,0.02,0.00,47.90,0.00,47.87,-0.00
0.05,-0.09,0.05,0.10,0.02,0.00,47.90,-0.00,47.87,-0.00
0.06,0.05,-0.03,0.03,0.02,0.00,47.90,0.00,47.86,-0.00
0.07,-0.19,0.11,-0.12,0.02,0.00,47.90,-0.00,47.86,0.00
0.08,0.11,-0.06,-0.05,0.02,0.00,47.90,0.00,47.87,-0.00
0.09,-0.01,0.01,0.26,0.02,0.00,47.91,0.00,47.87,0.00
0.10,-0.15,0.08,-0.20,0.02,0.00,47.90,-0.00,47.86,0.00
0.11,-0.15,-0.14,0.25,0.04,0.00,47.90,0.00,47.86,-0.00
0.12,0.02,-0.24,0.01,0.04,0.00,47.90,0.00,47.86,-0.00
0.13,-0.13,-0.16,-0.23,0.04,0.00,47.90,0.00,47.87,-0.00
0.14,0.09,-0.28,-0.17,0.04,0.00,47.91,0.00,47.86,-0.00
0.15,-0.02,-0.23,0.10,0.04,0.00,47.91,0.00,47.86,-0.00
0.16,0.19,-0.34,0.08,0.04,0.00,47.90,0.00,47.86,0.00
0.17,-0.05,-0.22,0.16,0.04,0.00,47.90,0.00,47.86,-0.00
0.18,-0.00,-0.25,-0.08,0.04,0.00,47.90,0.00,47.87,-0.00
0.19,-0.26,-0.11,-0.02,0.04,0.00,47.90,0.00,47.86,0.00
0.20,-0.04,-0.24,0.13,0.04,-0.00,47.90,0.00,47.86,-0.00
0.21,-0.14,-0.30,-0.05,0.06,-0.00,47.91,0.00,47.87,-0.00
0.22,-0.19,-0.28,-0.13,0.06,-0.00,47.90,0.00,47.85,-0.00
0.23,0.01,-0.39,0.03,0.06,-0.00,47.90,0.00,47.86,0.00
0.24,-0.01,-0.38,-0.09,0.06,-0.00,47.90,0.00,47.86,0.00
0.25,0.09,-0.44,0.06,0.06,-0.01,47.90,0.01,47.85,0.00
0.26,-0.16,-0.31,0.15,0.06,-0.01,47.91,0.01,47.86,0.00
0.27,-0.07,-0.37,0.15,0.06,-0.01,47.91,0.01,47.86,0.00
0.28,-0.15,-0.33,-0.17,0.06,-0.01,47.90,0.00,47.86,0.00
0.29,-0.03,-0.40,0.02,0.06,-0.01,47.91,0.01,47.86,0.00
0.30,0.08,-0.47,0.09,0.06,-0.02,47.90,0.01,47.86,0.00
0.31,-0.13,-0.47,0.00,0.08,-0.02,47.91,0.01,47.86,0.00
0.32,-0.20,-0.44,0.05,0.08,-0.02,47.91,0.01,47.87,-0.00
0.33,-0.19,-0.45,-0.16,0.08,-0.03,47.90,0.01,47.87,0.00
0.34,-0.07,-0.52,-0.05,0.08,-0.03,47.90,0.01,47.86,0.00
0.35,-0.04,-0.55,-0.27,0.08,-0.03,47.91,0.01,47.87,0.00
0.36,-0.23,-0.45,0.13,0.08,-0.03,47.90,0.01,47.87,0.00
0.37,-0.28,-0.43,0.06,0.08,-0.04,47.90,0.01,47.86,0.00
0.38,-0.09,-0.54,0.14,0.08,-0.04,47.90,0.01,47.86,-0.00
0.39,-0.39,-0.38,-0.04,0.08,-0.04,47.90,0.01,47.87,0.00
0.40,-0.24,-0.47,-0.01,0.08,-0.05,47.91,0.01,47.87,0.00
0.41,-0.19,-0.61,-0.18,0.10,-0.06,47.90,0.01,47.87,0.00
0.42,-0.27,-0.58,0.04,0.10,-0.07,47.91,0.01,47.86,0.00
0.43,-0.49,-0.46,-0.11,0.10,-0.08,47.90,0.01,47.87,0.00
0.44,-0.20,-0.63,0.13,0.10,-0.08,47.89,0.01,47.87,0.00
0.45,-0.21,-0.64,-0.31,0.10,-0.08,47.89,0.01,47.87,-0.00
0.46,-0.22,-0.64,-0.07,0.10,-0.09,47.91,0.01,47.86,0.00
0.47,-0.27,-0.62,0.20,0.10,-0.11,47.90,0.02,47.87,0.00
0.48,-0.23,-0.65,0.15,0.10,-0.12,47.89,0.02,47.87,0.00
0.49,-0.14,-0.71,0.01,0.10,-0.13,47.90,0.01,47.87,0.00
0.50,-0.21,-0.68,-0.09,0.10,-0.14,47.90,0.02,47.87,0.00
0.51,-0.24,-0.78,-0.13,0.12,-0.16,47.90,0.02,47.87,0.00
0.52,-0.45,-0.67,-0.03,0.12,-0.16,47.90,0.02,47.87,0.00
0.53,-0.23,-0.81,0.10,0.12,-0.17,47.90,0.02,47.86,0.00
0.54,-0.05,-0.91,-0.10,0.12,-0.18,47.89,0.02,47.87,0.00
0.55,-0.01,-0.95,0.13,0.12,-0.20,47.90,0.03,47.87,0.00
0.56,0.04,-0.99,0.07,0.12,-0.21,47.90,0.03,47.87,0.00
0.57,-0.04,-0.96,0.03,0.12,-0.23,47.90,0.02,47.87,0.00
0.58,0.04,-1.01,-0.10,0.12,-0.24,47.91,0.03,47.86,0.00
0.59,0.04,-1.03,-0.04,0.12,-0.24,47.90,0.03,47.87,0.00
0.60,-0.22,-0.90,0.03,0.12,-0.25,47.91,0.03,47.86,0.00
0.61,-0.20,-1.02,-0.04,0.14,-0.27,47.90,0.03,47.86,0.00
0.62,-0.20,-1.04,0.11,0.14,-0.28,47.90,0.03,47.86,0.00
0.63,-0.64,-0.81,-0.11,0.14,-0.29,47.91,0.03,47.86,0.00
0.64,-0.55,-0.87,0.12,0.14,-0.30,47.91,0.02,47.87,0.00
0.65,-0.29,-1.02,-0.05,0.14,-0.31,47.90,0.03,47.86,0.00
0.66,-0.19,-1.09,0.24,0.14,-0.32,47.90,0.03,47.87,0.00
0.67,-0.26,-1.06,1.34,0.14,-0.32,47.90,0.03,47.86,0.00
0.68,-0.71,-0.83,2.07,0.14,-0.33,47.90,0.03,47.88,0.00
0.69,-0.95,-0.70,2.31,0.14,-0.35,47.91,0.02,47.86,0.00
0.70,-1.31,-0.50,3.19,0.14,-0.35,47.90,0.01,47.87,0.00
0.71,-0.84,-0.76,4.21,0.14,-0.35,47.90,0.01,47.87,0.00
0.72,-1.19,-0.67,4.23,0.16,-0.35,47.91,0.01,47.87,0.00
0.73,-1.49,-0.51,0.07,0.16,-0.34,47.90,0.01,47.86,0.00
