time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,0.02,-0.01,-0.12,0.00,0.01,47.90,0.00,47.84,-0.00
0.02,0.15,-0.08,-0.02,0.00,0.01,47.90,0.00,47.85,-0.00
0.03,-0.11,0.06,-0.18,0.00,0.01,47.90,0.00,47.86,0.00
0.04,0.11,-0.06,-0.02,0.00,0.01,47.89,0.00,47.86,-0.00
0.05,0.00,-0.00,-0.14,0.00,0.01,47.89,0.00,47.86,-0.00
0.06,-0.03,0.01,0.14,0.00,0.01,47.90,0.00,47.85,-0.00
0.07,0.08,-0.04,0.01,0.00,0.01,47.91,0.00,47.85,0.00
0.08,-0.16,0.09,0.09,0.00,0.01,47.90,0.00,47.86,-0.00
0.09,0.07,-0.04,0.35,0.00,0.01,47.90,0.00,47.85,0.00
0.10,-0.04,-0.20,0.15,0.00,0.01,47.90,0.00,47.85,0.00
0.11,-0.22,-0.10,0.17,0.02,0.01,47.90,0.00,47.86,-0.00
0.12,0.03,-0.24,0.38,0.02,0.01,47.89,0.00,47.85,-0.00
0.13,-0.10,-0.17,0.04,0.02,0.01,47.90,0.00,47.86,-0.00
0.14,-0.12,-0.16,0.08,0.02,0.01,47.90,0.00,47.86,-0.00
0.15,-0.21,-0.12,0.04,0.02,0.00,47.90,0.00,47.86,0.00
0.16,-0.14,-0.16,-0.05,0.02,0.00,47.89,0.00,47.85,-0.00
0.17,-0.11,-0.18,-0.19,0.02,0.00,47.91,0.00,47.85,0.00
0.18,-0.10,-0.19,-0.08,0.02,0.00,47.90,0.00,47.85,-0.00
0.19,0.24,-0.38,0.16,0.02,-0.00,47.89,0.00,47.85,-0.00
0.20,0.09,-0.31,0.05,0.02,-0.00,47.90,0.00,47.85,0.00
0.21,-0.11,-0.31,0.16,0.03,-0.00,47.90,0.00,47.85,-0.00
0.22,-0.18,-0.27,-0.00,0.03,-0.01,47.89,0.00,47.87,-0.00
0.23,0.14,-0.46,-0.20,0.03,-0.01,47.90,0.00,47.85,0.00
0.24,-0.07,-0.35,-0.20,0.03,-0.01,47.90,0.00,47.85,-0.00
0.25,0.05,-0.42,0.01,0.03,-0.01,47.89,0.01,47.85,-0.00
0.26,-0.21,-0.28,-0.22,0.03,-0.01,47.89,0.00,47.86,-0.00
0.27,-0.07,-0.37,-0.20,0.03,-0.02,47.89,0.00,47.86,0.00
0.28,-0.15,-0.33,0.16,0.03,-0.02,47.90,0.00,47.86,-0.00
0.29,-0.05,-0.39,0.22,0.03,-0.02,47.89,0.01,47.85,-0.00
0.30,0.05,-0.45,-0.30,0.03,-0.02,47.89,0.01,47.85,-0.00
0.31,0.06,-0.58,-0.19,0.04,-0.03,47.89,0.01,47.86,-0.00
0.32,-0.11,-0.49,0.08,0.04,-0.03,47.90,0.01,47.85,-0.00
0.33,0.12,-0.62,0.12,0.04,-0.04,47.89,0.01,47.85,-0.00
0.34,-0.06,-0.53,-0.04,0.04,-0.04,47.90,0.01,47.85,0.00
0.35,-0.10,-0.52,-0.08,0.04,-0.04,47.89,0.01,47.86,0.00
0.36,-0.07,-0.54,-0.32,0.04,-0.05,47.90,0.01,47.85,0.00
0.37,-0.14,-0.52,-0.02,0.04,-0.05,47.90,0.01,47.85,0.00
0.38,0.01,-0.60,-0.02,0.04,-0.05,47.90,0.01,47.86,-0.00
0.39,-0.10,-0.56,0.09,0.04,-0.05,47.89,0.01,47.85,-0.00
0.40,0.09,-0.67,0.11,0.04,-0.06,47.90,0.01,47.86,0.00
0.41,-0.02,-0.73,0.30,0.04,-0.06,47.90,0.02,47.86,-0.00
0.42,-0.22,-0.62,0.49,0.05,-0.06,47.89,0.01,47.86,0.00
0.43,-0.08,-0.71,0.05,0.05,-0.07,47.90,0.02,47.87,0.00
0.44,-0.15,-0.68,0.16,0.05,-0.07,47.88,0.02,47.86,-0.00
0.45,-0.00,-0.77,-0.04,0.05,-0.07,47.90,0.02,47.86,0.00
0.46,0.13,-0.86,0.12,0.05,-0.07,47.89,0.02,47.86,0.00
0.47,-0.12,-0.73,0.02,0.05,-0.08,47.90,0.02,47.85,0.00
0.48,-0.21,-0.69,0.22,0.05,-0.08,47.90,0.02,47.86,0.00
0.49,-0.26,-0.67,0.19,0.05,-0.08,47.89,0.02,47.86,-0.00
0.50,-0.10,-0.77,-0.12,0.05,-0.09,47.89,0.02,47.86,0.00
0.51,-0.11,-0.88,-0.07,0.05,-0.09,47.89,0.02,47.85,-0.00
0.52,-0.20,-0.84,-0.05,0.06,-0.09,47.90,0.02,47.86,0.00
0.53,-0.32,-0.79,0.09,0.06,-0.09,47.90,0.02,47.86,0.00
0.54,-0.18,-0.87,-0.09,0.06,-0.10,47.90,0.02,47.85,0.00
0.55,-0.37,-0.78,0.19,0.06,-0.10,47.90,0.02,47.86,0.00
0.56,-0.16,-0.91,0.03,0.06,-0.11,47.89,0.02,47.85,0.00
0.57,-0.05,-0.98,-0.31,0.06,-0.11,47.90,0.03,47.85,-0.00
0.58,-0.19,-0.92,-0.25,0.06,-0.12,47.90,0.03,47.86,-0.00
