time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.05,-0.03,-0.01,0.15,-0.00,47.91,-0.00,47.87,0.00
0.02,0.18,-0.16,-0.07,0.15,-0.00,47.89,0.00,47.87,0.00
0.03,0.00,-0.06,-0.03,0.15,-0.00,47.90,0.00,47.86,0.00
0.04,0.02,-0.07,-0.12,0.15,-0.00,47.91,-0.00,47.86,0.00
0.05,-0.15,0.02,0.16,0.15,-0.00,47.91,0.00,47.87,0.00
0.06,0.02,-0.07,-0.17,0.15,-0.00,47.91,0.00,47.86,0.00
0.07,-0.03,-0.05,-0.10,0.15,-0.00,47.90,0.00,47.87,0.00
0.08,-0.13,0.01,0.01,0.15,-0.00,47.91,0.00,47.87,0.00
0.09,-0.01,-0.06,-0.10,0.15,-0.00,47.90,0.00,47.86,0.00
0.10,-0.02,-0.11,0.08,0.15,-0.00,47.91,0.00,47.86,0.00
0.11,0.08,-0.16,0.24,0.30,-0.00,47.91,0.00,47.85,0.00
0.12,-0.11,-0.06,0.01,0.30,-0.00,47.91,0.00,47.86,0.00
0.13,-0.12,-0.06,-0.05,0.30,-0.00,47.90,0.00,47.86,0.00
0.14,0.03,-0.14,-0.48,0.30,-0.00,47.90,0.00,47.86,0.00
0.15,-0.12,-0.06,-0.19,0.30,-0.00,47.90,0.00,47.88,0.01
0.16,-0.11,-0.07,0.27,0.30,-0.00,47.91,0.00,47.86,0.01
0.17,-0.09,-0.08,0.03,0.30,-0.00,47.91,0.00,47.86,0.01
0.18,-0.04,-0.11,-0.29,0.30,-0.00,47.91,0.00,47.87,0.00
0.19,-0.01,-0.13,-0.15,0.30,-0.00,47.90,0.00,47.86,0.01
0.20,-0.13,-0.07,0.14,0.30,-0.00,47.90,0.00,47.88,0.00
0.21,-0.12,-0.13,0.14,0.45,-0.00,47.90,0.00,47.87,0.01
0.22,-0.14,-0.12,-0.09,0.45,-0.00,47.90,0.00,47.86,0.01
0.23,0.20,-0.31,-0.05,0.45,-0.00,47.91,0.00,47.86,0.01
0.24,0.13,-0.28,-0.20,0.45,-0.00,47.91,0.00,47.87,0.01
0.25,-0.14,-0.13,-0.11,0.45,-0.00,47.89,0.00,47.86,0.01
0.26,-0.02,-0.20,-0.06,0.45,-0.00,47.89,0.00,47.87,0.01
0.27,-0.07,-0.18,-0.09,0.45,-0.00,47.90,0.00,47.86,0.01
0.28,-0.09,-0.17,-0.14,0.45,-0.00,47.91,0.00,47.87,0.01
0.29,-0.00,-0.22,-0.28,0.45,-0.00,47.90,0.00,47.87,0.01
0.30,-0.10,-0.17,0.04,0.45,-0.00,47.91,0.00,47.87,0.01
0.31,0.01,-0.29,-0.05,0.60,-0.00,47.91,0.00,47.87,0.01
0.32,0.02,-0.29,0.41,0.60,-0.00,47.92,0.00,47.86,0.02
0.33,-0.06,-0.25,0.15,0.60,-0.00,47.91,0.00,47.86,0.02
0.34,-0.10,-0.24,0.13,0.60,-0.00,47.91,0.00,47.86,0.02
0.35,-0.01,-0.29,-0.10,0.60,-0.00,47.91,0.00,47.87,0.02
0.36,-0.04,-0.28,-0.34,0.60,-0.00,47.90,0.00,47.87,0.02
0.37,0.08,-0.35,-0.20,0.60,-0.00,47.91,0.00,47.86,0.02
0.38,-0.07,-0.27,-0.10,0.60,0.00,47.91,0.00,47.86,0.02
0.39,0.04,-0.34,-0.04,0.60,-0.00,47.91,0.00,47.87,0.02
0.40,-0.08,-0.27,-0.31,0.60,-0.00,47.91,0.00,47.87,0.02
0.41,-0.11,-0.32,0.43,0.60,-0.00,47.90,0.00,47.87,0.02
0.42,-0.16,-0.30,0.31,0.75,-0.00,47.90,0.00,47.86,0.03
0.43,-0.05,-0.36,-0.10,0.75,-0.00,47.90,0.00,47.86,0.03
0.44,0.02,-0.41,-0.24,0.75,-0.00,47.90,0.01,47.86,0.03
