time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,0.06,-0.20,-0.33,0.04,-0.00,47.91,0.00,47.86,0.00
0.02,0.05,-0.20,0.07,0.04,-0.00,47.91,0.00,47.86,0.00
0.03,-0.07,-0.14,0.27,0.04,-0.00,47.90,0.00,47.86,-0.00
0.04,0.07,-0.22,0.17,0.04,-0.00,47.90,0.00,47.87,-0.00
0.05,0.19,-0.28,-0.02,0.04,-0.00,47.91,0.00,47.86,0.00
0.06,0.14,-0.26,0.36,0.04,-0.00,47.90,0.00,47.87,0.00
0.07,0.22,-0.31,-0.07,0.04,-0.00,47.91,0.00,47.87,-0.00
0.08,0.05,-0.22,0.00,0.04,-0.00,47.90,0.00,47.87,0.00
0.09,-0.06,-0.16,-0.06,0.04,-0.00,47.91,0.00,47.86,0.00
0.10,0.01,-0.37,0.17,0.04,-0.00,47.90,0.00,47.86,0.00
0.11,-0.12,-0.30,0.18,0.08,-0.00,47.91,0.00,47.87,-0.00
0.12,0.11,-0.43,-0.18,0.08,-0.00,47.91,0.00,47.86,0.00
0.13,-0.03,-0.36,-0.12,0.08,-0.00,47.89,0.00,47.87,0.00
0.14,-0.15,-0.30,0.15,0.08,-0.00,47.91,0.00,47.86,0.00
0.15,0.04,-0.41,0.07,0.08,-0.00,47.90,0.01,47.87,0.00
0.16,0.11,-0.45,0.10,0.08,-0.00,47.91,0.01,47.86,0.00
0.17,0.12,-0.47,-0.24,0.08,-0.00,47.90,0.01,47.87,0.00
0.18,-0.04,-0.39,0.16,0.08,-0.00,47.89,0.01,47.87,0.00
0.19,0.05,-0.44,-0.13,0.08,-0.00,47.91,0.01,47.86,0.00
0.21,0.02,-0.59,-0.14,0.08,-0.00,47.91,0.01,47.87,0.00
0.22,-0.36,-0.40,-0.10,0.12,-0.00,47.90,0.01,47.86,0.00
0.22,-0.25,-0.47,0.03,0.12,-0.00,47.91,0.01,47.86,0.00
0.23,-0.13,-0.54,-0.02,0.12,-0.00,47.90,0.01,47.86,0.00
0.24,-0.20,-0.51,0.18,0.12,-0.00,47.91,0.01,47.86,0.00
0.25,-0.18,-0.53,-0.17,0.12,-0.00,47.90,0.01,47.86,0.00
0.26,-0.16,-0.55,-0.18,0.12,-0.02,47.90,0.01,47.86,0.00
0.27,-0.21,-0.53,0.04,0.12,-0.02,47.90,0.01,47.86,0.00
0.28,-0.41,-0.42,0.30,0.12,-0.02,47.91,0.01,47.86,0.00
0.29,-0.43,-0.42,-0.08,0.12,-0.02,47.90,0.01,47.86,0.00
0.31,-0.07,-0.62,0.01,0.12,-0.02,47.91,0.01,47.87,0.00
0.32,-0.51,-0.56,0.29,0.16,-0.02,47.90,0.01,47.86,0.00
0.33,-0.30,-0.68,-0.02,0.16,-0.02,47.91,0.02,47.87,0.00
0.33,-0.57,-0.54,0.24,0.16,-0.02,47.91,0.02,47.87,0.00
0.34,-0.49,-0.59,0.12,0.16,-0.02,47.90,0.01,47.86,0.00
0.35,-0.34,-0.68,0.01,0.16,-0.02,47.90,0.02,47.87,0.00
0.36,-0.31,-0.71,0.26,0.16,-0.02,47.91,0.02,47.87,0.00
0.37,-0.34,-0.70,-0.09,0.16,-0.02,47.90,0.02,47.86,0.00
0.38,-0.35,-0.71,-0.06,0.16,-0.02,47.90,0.02,47.86,0.00
0.39,-0.07,-0.87,0.19,0.16,-0.02,47.90,0.02,47.87,0.00
0.41,-0.29,-0.76,0.03,0.16,-0.02,47.89,0.02,47.87,0.00
0.42,-0.30,-0.93,-0.25,0.20,-0.02,47.90,0.03,47.86,0.00
0.42,-0.33,-0.92,-0.01,0.20,-0.02,47.90,0.02,47.86,0.00
0.43,-1.18,-0.47,0.50,0.20,-0.02,47.91,0.01,47.86,0.00
0.44,-0.47,-0.87,2.60,0.20,-0.02,47.90,0.02,47.87,0.00
0.45,-2.32,0.14,6.20,0.20,-0.02,47.90,0.01,47.86,0.00
0.46,-1.56,-0.27,4.64,0.20,-0.02,47.90,0.00,47.86,0.00
0.47,-2.18,0.07,3.44,0.20,-0.20,47.90,0.00,47.87,0.00
0.49,-1.57,-0.26,2.31,0.20,-0.20,47.91,0.00,47.87,0.00
0.49,-1.16,-0.48,0.74,0.20,-0.20,47.91,0.00,47.87,0.01
0.51,-0.98,-0.58,-0.83,0.20,-0.20,47.91,0.00,47.87,0.00
0.52,-1.05,-0.71,0.39,0.24,-0.20,47.90,0.01,47.86,0.00
0.53,-1.40,-0.53,0.25,0.24,-0.20,47.90,0.01,47.87,0.00
0.54,-1.45,-0.50,0.23,0.24,-0.20,47.91,0.01,47.86,0.00
0.55,-1.64,-0.40,0.23,0.24,-0.20,47.90,0.01,47.87,0.00
0.56,-0.80,-0.86,-0.09,0.24,-0.20,47.90,0.01,47.87,0.00
0.57,-0.88,-0.83,0.09,0.24,-0.20,47.91,0.02,47.87,0.00
0.58,-0.54,-1.03,0.10,0.24,-0.20,47.91,0.03,47.87,0.00
0.59,-1.50,-0.51,0.19,0.24,-0.20,47.90,0.02,47.86,0.00
0.60,-0.45,-1.09,1.96,0.24,-0.20,47.90,0.02,47.86,0.00
0.61,-1.83,-0.35,4.25,0.24,-0.20,47.90,0.01,47.86,0.00
0.62,-2.11,-0.36,5.64,0.28,-0.20,47.91,0.01,47.86,0.00
0.63,-2.82,0.03,3.86,0.28,-0.20,47.89,0.00,47.86,0.01
0.64,-2.13,-0.34,3.00,0.28,-0.20,47.91,0.00,47.86,0.01
0.65,-1.84,-0.50,1.05,0.28,-0.20,47.90,0.01,47.87,0.01
0.66,-2.69,-0.03,1.31,0.28,-0.20,47.90,0.00,47.86,0.01
0.66,-2.53,-0.12,1.41,0.28,-0.11,47.90,0.00,47.86,0.01
0.67,-1.63,-0.61,2.19,0.28,-0.09,47.91,0.01,47.87,0.00
0.68,-1.62,-0.62,4.06,0.28,-0.09,47.90,0.01,47.86,0.00
0.69,-2.37,-0.21,5.67,0.28,-0.09,47.91,0.01,47.86,0.01
0.70,-2.68,-0.04,5.17,0.28,-0.09,47.91,0.00,47.87,0.00
0.71,-3.13,0.05,3.47,0.32,-0.09,47.90,0.00,47.86,0.01
0.72,-1.93,-0.60,2.96,0.32,-0.09,47.91,0.00,47.86,0.01
0.73,-2.99,-0.02,2.02,0.32,-0.09,47.90,0.00,47.87,0.01
0.74,-1.68,-0.73,2.15,0.32,-0.09,47.91,0.01,47.87,0.01
0.75,-1.28,-0.96,1.98,0.32,-0.08,47.90,0.01,47.88,0.01
0.76,-2.22,-0.45,2.61,0.32,-0.07,47.90,0.02,47.87,0.01
0.77,-2.96,-0.04,3.81,0.32,-0.07,47.90,0.00,47.87,0.01
0.78,-2.79,-0.12,4.19,0.32,-0.06,47.90,-0.00,47.87,0.01
0.79,-2.61,-0.22,3.29,0.32,-0.04,47.90,0.00,47.88,0.01
0.80,-2.19,-0.45,4.83,0.32,-0.01,47.90,0.00,47.87,0.01
0.81,-2.19,-0.62,3.66,0.32,0.01,47.90,0.01,47.86,0.01
0.82,-2.47,-0.47,4.21,0.36,0.02,47.90,0.01,47.86,0.01
0.83,-2.51,-0.45,5.12,0.36,0.03,47.91,0.01,47.87,0.01
0.84,-3.73,0.22,5.34,0.36,0.03,47.90,0.00,47.86,0.01
0.85,-2.83,-0.26,4.27,0.36,0.03,47.91,0.00,47.86,0.01
0.86,-2.34,-0.53,2.84,0.36,0.03,47.90,0.01,47.87,0.01
0.87,-2.40,-0.50,3.25,0.36,0.04,47.90,0.01,47.86,0.01
0.88,-3.11,-0.12,5.44,0.36,0.04,47.91,0.01,47.87,0.01
0.89,-3.38,0.04,4.96,0.36,0.04,47.91,0.00,47.86,0.01
0.90,-4.06,0.41,4.88,0.36,0.04,47.89,-0.00,47.86,0.01
0.91,-3.20,-0.21,3.64,0.36,0.05,47.91,0.00,47.87,0.01
0.92,-1.96,-0.89,3.71,0.40,0.05,47.91,0.01,47.86,0.01
0.93,-3.51,-0.05,1.77,0.40,0.05,47.91,0.01,47.87,0.01
0.94,-3.78,0.10,2.29,0.40,0.06,47.91,0.00,47.86,0.01
0.95,-3.56,-0.01,4.97,0.40,0.07,47.91,0.00,47.85,0.01
0.96,-3.56,-0.01,4.34,0.40,0.07,47.90,0.00,47.87,0.01
0.97,-2.93,-0.35,2.63,0.40,0.08,47.90,0.00,47.87,0.01
0.98,-2.46,-0.61,2.51,0.40,0.09,47.89,0.01,47.87,0.01
0.99,-3.51,-0.03,2.76,0.40,0.09,47.90,0.00,47.86,0.01
1.00,-2.50,-0.58,2.14,0.40,0.09,47.90,0.01,47.86,0.01
1.01,-3.33,-0.14,3.11,0.40,0.10,47.90,0.01,47.87,0.01
1.02,-4.24,0.20,5.64,0.44,0.10,47.90,0.00,47.86,0.01
1.03,-4.02,0.09,4.29,0.44,0.10,47.90,0.00,47.87,0.01
1.04,-3.26,-0.32,3.11,0.44,0.11,47.91,0.00,47.86,0.01
1.05,-2.77,-0.59,2.38,0.44,0.11,47.91,0.01,47.86,0.01
1.06,-2.61,-0.68,2.44,0.44,0.12,47.91,0.01,47.87,0.01
1.07,-3.65,-0.12,2.57,0.44,0.13,47.90,0.01,47.86,0.01
1.08,-4.30,0.24,4.53,0.44,0.13,47.89,0.00,47.86,0.01
1.09,-3.91,0.04,4.53,0.44,0.13,47.90,0.00,47.87,0.01
1.10,-3.22,-0.33,5.46,0.44,0.13,47.90,0.00,47.87,0.02
1.11,-3.41,-0.23,2.74,0.44,0.14,47.90,0.00,47.87,0.02
1.12,-3.89,-0.14,1.27,0.48,0.14,47.90,0.00,47.87,0.01
1.13,-4.03,-0.05,4.19,0.48,0.14,47.90,0.00,47.86,0.02
1.14,-3.60,-0.28,4.22,0.48,0.14,47.90,0.00,47.86,0.01
1.15,-3.33,-0.44,6.06,0.48,0.14,47.91,0.01,47.86,0.02
1.16,-4.55,0.22,2.70,0.48,0.14,47.91,0.00,47.86,0.02
1.17,-4.72,0.33,1.34,0.48,0.14,47.91,-0.00,47.86,0.02
1.18,-3.31,-0.44,1.76,0.48,0.15,47.91,0.00,47.86,0.01
1.19,-2.43,-0.92,2.19,0.48,0.15,47.90,0.01,47.87,0.01
1.20,-2.92,-0.66,2.90,0.48,0.15,47.90,0.01,47.86,0.02
1.21,-4.00,-0.07,3.56,0.48,0.14,47.90,0.01,47.87,0.02
1.22,-4.21,-0.12,7.13,0.52,0.14,47.91,0.00,47.86,0.01
1.23,-3.15,-0.69,6.34,0.52,0.14,47.90,0.00,47.86,0.03
1.24,-4.93,0.28,4.30,0.52,0.14,47.89,-0.00,47.86,0.02
1.25,-4.40,-0.00,2.97,0.52,0.14,47.90,0.00,47.86,0.02
1.26,-4.09,-0.17,4.05,0.52,0.14,47.91,0.00,47.86,0.02
1.27,-3.54,-0.47,4.74,0.52,0.14,47.91,0.00,47.86,0.02
1.28,-4.36,-0.02,3.62,0.52,0.15,47.90,0.00,47.87,0.02
1.29,-3.90,-0.26,2.83,0.52,0.15,47.90,0.00,47.86,0.02
1.30,-3.69,-0.38,3.10,0.52,0.16,47.90,0.01,47.87,0.02
1.31,-4.60,0.12,4.49,0.52,0.16,47.90,0.00,47.87,0.02
1.32,-4.43,-0.14,4.85,0.56,0.17,47.90,0.00,47.87,0.02
1.33,-4.63,-0.02,6.96,0.56,0.17,47.91,0.00,47.86,0.02
1.34,-4.69,0.02,4.38,0.56,0.17,47.90,0.00,47.87,0.02
1.35,-5.21,0.30,4.72,0.56,0.17,47.90,-0.00,47.86,0.02
1.36,-4.47,-0.09,3.89,0.56,0.18,47.91,0.00,47.87,0.02
1.37,-3.76,-0.48,4.64,0.56,0.19,47.90,0.00,47.87,0.02
1.38,-4.74,0.05,5.53,0.56,0.20,47.90,0.00,47.86,0.03
1.39,-5.51,0.48,4.04,0.56,0.20,47.90,-0.00,47.87,0.02
1.40,-4.07,-0.30,4.33,0.56,0.20,47.89,0.00,47.87,0.02
1.41,-3.85,-0.42,5.47,0.56,0.22,47.90,0.01,47.87,0.03
1.42,-5.60,0.37,5.46,0.56,0.23,47.90,-0.00,47.86,0.02
1.43,-5.31,0.23,4.67,0.60,0.24,47.91,-0.00,47.87,0.02
1.44,-3.97,-0.50,4.83,0.60,0.26,47.90,0.00,47.87,0.02
1.45,-4.35,-0.30,5.45,0.60,0.27,47.90,0.00,47.87,0.02
1.46,-5.02,0.07,3.90,0.60,0.27,47.91,-0.00,47.86,0.02
1.47,-4.23,-0.35,6.58,0.60,0.27,47.91,0.00,47.87,0.02
1.48,-4.42,-0.25,5.74,0.60,0.28,47.90,0.00,47.86,0.03
1.49,-4.68,-0.10,7.26,0.60,0.29,47.92,-0.00,47.87,0.03
1.50,-4.50,-0.19,3.65,0.60,0.30,47.90,-0.00,47.87,0.02
1.51,-5.01,0.08,5.91,0.60,0.31,47.90,0.00,47.87,0.03
1.52,-5.77,0.34,4.52,0.60,0.32,47.90,-0.00,47.87,0.02
1.53,-5.14,0.00,5.39,0.64,0.34,47.91,-0.00,47.86,0.03
1.54,-5.39,0.14,3.07,0.64,0.34,47.90,0.00,47.87,0.03
1.55,-5.26,0.07,6.12,0.64,0.35,47.90,0.00,47.86,0.03
1.56,-4.94,-0.10,5.59,0.64,0.36,47.90,0.00,47.87,0.03
1.57,-5.65,0.29,5.82,0.64,0.36,47.90,-0.00,47.88,0.03
1.58,-5.64,0.29,5.19,0.64,0.36,47.90,-0.00,47.86,0.03
