time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,0.10,-0.11,-0.24,0.00,0.00,47.90,-0.00,47.87,0.00
0.02,-0.04,-0.04,-0.29,0.00,0.00,47.90,0.00,47.87,-0.00
0.03,-0.03,-0.04,0.28,0.00,0.00,47.91,0.00,47.86,0.00
0.04,0.01,-0.06,0.05,0.00,0.00,47.90,0.00,47.87,0.00
0.05,0.05,-0.09,0.07,0.00,0.00,47.90,0.00,47.87,-0.00
0.06,-0.05,-0.03,-0.18,0.00,0.00,47.91,-0.00,47.86,-0.00
0.07,-0.12,0.00,0.31,0.00,0.00,47.91,0.00,47.86,0.00
0.08,-0.00,-0.06,0.07,0.00,0.00,47.91,0.00,47.87,0.00
0.09,0.02,-0.07,-0.23,0.00,0.00,47.91,0.00,47.87,0.00
0.10,-0.05,-0.04,0.22,0.04,0.00,47.91,-0.00,47.87,-0.00
0.11,-0.18,-0.02,-0.14,0.04,0.00,47.91,-0.00,47.87,0.00
0.12,-0.06,-0.09,-0.11,0.04,0.00,47.90,0.00,47.86,0.00
0.13,-0.08,-0.08,0.15,0.04,0.00,47.90,0.00,47.87,0.00
0.14,-0.02,-0.12,0.03,0.04,0.00,47.90,-0.00,47.86,-0.00
0.15,-0.06,-0.10,0.34,0.04,0.00,47.90,0.00,47.87,0.00
0.16,-0.06,-0.10,0.21,0.04,0.00,47.90,0.00,47.85,-0.00
0.17,0.01,-0.14,-0.28,0.04,0.00,47.90,0.00,47.87,0.00
0.18,0.05,-0.17,0.12,0.04,0.00,47.91,0.00,47.86,0.00
0.19,0.08,-0.18,-0.01,0.04,0.00,47.90,0.00,47.86,0.00
0.20,-0.00,-0.14,0.28,0.04,0.00,47.90,0.00,47.87,-0.00
0.21,-0.14,-0.12,-0.11,0.06,0.00,47.90,0.00,47.86,-0.00
0.22,0.06,-0.23,0.08,0.06,0.00,47.90,0.00,47.87,0.00
0.23,0.03,-0.22,-0.05,0.06,0.00,47.89,0.00,47.87,0.00
0.24,0.05,-0.23,-0.21,0.06,0.00,47.91,0.00,47.87,0.00
0.25,-0.02,-0.20,-0.13,0.06,0.00,47.90,0.00,47.86,0.00
0.26,-0.01,-0.21,0.13,0.06,0.00,47.91,0.00,47.86,0.00
0.27,-0.00,-0.22,0.09,0.06,0.00,47.91,0.00,47.86,0.00
0.28,0.02,-0.23,0.05,0.06,0.00,47.90,0.00,47.88,0.00
0.29,0.09,-0.28,0.02,0.06,0.00,47.89,0.00,47.87,0.00
0.31,0.01,-0.23,0.14,0.06,0.00,47.91,0.00,47.86,0.00
0.31,-0.00,-0.28,0.09,0.08,-0.00,47.90,0.00,47.86,0.00
0.32,-0.06,-0.26,0.05,0.08,-0.00,47.90,0.00,47.86,0.00
0.33,0.10,-0.35,0.03,0.08,-0.00,47.91,0.00,47.87,0.00
0.34,-0.08,-0.25,-0.10,0.08,-0.00,47.90,0.00,47.87,0.00
0.35,-0.02,-0.29,0.27,0.08,-0.01,47.90,0.00,47.86,0.00
0.36,0.03,-0.32,-0.02,0.08,-0.01,47.90,0.00,47.87,0.00
0.37,-0.06,-0.28,0.09,0.08,-0.01,47.90,0.00,47.86,0.00
0.38,0.02,-0.33,-0.15,0.08,-0.01,47.90,0.00,47.87,0.00
0.39,-0.05,-0.29,0.14,0.08,-0.01,47.92,0.00,47.87,0.00
0.40,-0.00,-0.32,-0.03,0.08,-0.01,47.90,0.00,47.87,0.00
0.41,0.09,-0.43,0.20,0.10,-0.01,47.90,0.00,47.87,-0.00
0.42,-0.04,-0.37,0.06,0.10,-0.01,47.90,0.00,47.86,0.00
0.43,0.02,-0.40,0.03,0.10,-0.01,47.90,0.00,47.86,0.00
0.44,0.07,-0.43,-0.34,0.10,-0.01,47.90,0.01,47.87,0.00
0.45,-0.06,-0.37,-0.07,0.10,-0.01,47.91,0.00,47.87,0.00
0.46,-0.03,-0.39,-0.05,0.10,-0.01,47.90,0.00,47.86,0.00
0.47,-0.25,-0.28,0.06,0.10,-0.02,47.92,0.00,47.87,0.00
0.48,-0.01,-0.41,-0.02,0.10,-0.02,47.90,0.01,47.86,0.00
0.49,0.05,-0.45,-0.17,0.10,-0.02,47.91,0.01,47.86,0.00
0.50,-0.01,-0.42,0.26,0.10,-0.02,47.90,0.01,47.86,0.00
0.51,0.07,-0.52,0.19,0.12,-0.02,47.90,0.01,47.87,0.00
0.52,-0.17,-0.40,-0.19,0.12,-0.02,47.90,0.01,47.87,0.00
0.53,-0.31,-0.33,-0.01,0.12,-0.02,47.91,0.01,47.88,0.00
0.54,0.02,-0.52,0.03,0.12,-0.02,47.90,0.01,47.87,0.00
0.55,-0.01,-0.51,0.22,0.12,-0.02,47.90,0.01,47.86,0.00
0.56,-0.04,-0.49,-0.07,0.12,-0.03,47.90,0.01,47.86,0.00
0.57,-0.13,-0.45,0.01,0.12,-0.03,47.91,0.01,47.87,0.00
0.58,-0.10,-0.47,0.04,0.12,-0.03,47.91,0.01,47.86,0.00
0.59,-0.31,-0.36,0.13,0.12,-0.03,47.91,0.00,47.87,0.00
0.60,-0.23,-0.41,-0.07,0.12,-0.03,47.90,0.01,47.87,0.00
0.61,-0.25,-0.40,-0.19,0.14,-0.03,47.90,0.00,47.87,0.00
0.62,-0.16,-0.51,0.34,0.14,-0.04,47.90,0.01,47.86,0.00
0.63,-0.18,-0.50,0.05,0.14,-0.04,47.90,0.01,47.86,0.00
0.64,0.02,-0.62,-0.02,0.14,-0.04,47.90,0.01,47.86,0.00
0.65,0.02,-0.63,0.23,0.14,-0.05,47.91,0.01,47.86,0.00
0.66,0.09,-0.67,-0.15,0.14,-0.05,47.90,0.01,47.88,0.00
0.67,-0.14,-0.55,0.23,0.14,-0.05,47.90,0.01,47.87,0.00
0.68,-0.02,-0.62,0.04,0.14,-0.05,47.91,0.01,47.86,0.00
0.69,-0.01,-0.64,0.06,0.14,-0.06,47.90,0.01,47.87,0.00
0.70,-0.02,-0.64,-0.12,0.14,-0.06,47.91,0.01,47.86,0.00
0.71,-0.16,-0.57,-0.12,0.14,-0.07,47.90,0.01,47.88,0.00
