time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.12,-0.12,-0.07,0.02,0.00,47.91,0.00,47.86,-0.00
0.02,-0.04,-0.16,0.04,0.02,0.00,47.89,0.00,47.87,0.00
0.03,-0.12,-0.21,-0.08,0.02,0.00,47.90,0.00,47.87,-0.00
0.04,-0.06,-0.17,-0.10,0.02,0.00,47.91,0.00,47.86,0.00
0.05,0.02,-0.20,-0.10,0.02,0.00,47.91,0.00,47.86,0.00
0.06,0.01,-0.25,0.31,0.02,0.00,47.91,0.00,47.86,0.00
0.07,-0.04,-0.25,0.27,0.02,-0.00,47.91,0.00,47.86,-0.00
0.08,-0.14,-0.22,-0.07,0.02,-0.00,47.91,0.00,47.87,0.00
0.09,0.02,-0.18,-0.19,0.02,-0.00,47.90,0.00,47.87,0.00
0.10,-0.35,-0.27,0.09,0.02,-0.01,47.91,0.00,47.86,-0.00
0.11,-0.67,-0.29,0.05,0.04,-0.01,47.90,0.00,47.87,-0.00
0.12,-0.19,-0.12,-0.29,0.04,-0.01,47.90,0.00,47.86,-0.00
0.13,-0.01,-0.39,-0.35,0.04,-0.01,47.91,0.00,47.86,-0.00
0.14,-0.13,-0.49,-0.24,0.04,-0.01,47.90,0.01,47.87,0.00
0.15,0.02,-0.44,-0.07,0.04,-0.01,47.90,0.01,47.87,0.00
0.16,-0.09,-0.52,0.02,0.04,-0.02,47.91,0.01,47.87,-0.00
0.17,-0.19,-0.47,0.16,0.04,-0.02,47.91,0.01,47.86,0.00
0.18,0.04,-0.43,-0.11,0.04,-0.03,47.91,0.01,47.87,0.00
0.19,-0.20,-0.56,0.19,0.04,-0.03,47.89,0.01,47.86,-0.00
0.20,-0.07,-0.44,0.20,0.04,-0.04,47.89,0.01,47.87,-0.00
0.21,-0.28,-0.73,-0.33,0.06,-0.04,47.91,0.01,47.87,-0.00
0.22,-0.24,-0.63,-0.07,0.06,-0.05,47.91,0.02,47.86,0.00
0.23,-0.40,-0.66,0.22,0.06,-0.06,47.90,0.02,47.87,0.00
