time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.07,-0.02,-0.21,0.00,-0.00,47.90,0.00,47.86,0.00
0.02,-0.09,-0.01,-0.15,0.00,-0.00,47.90,0.00,47.87,-0.00
0.03,0.06,-0.09,0.12,0.00,-0.00,47.90,0.00,47.86,0.00
0.04,-0.11,0.00,-0.09,0.00,-0.00,47.91,0.00,47.85,0.00
0.05,-0.05,-0.03,-0.09,0.00,-0.00,47.89,0.00,47.85,-0.00
0.06,-0.08,-0.02,-0.03,0.00,-0.00,47.90,-0.00,47.86,0.00
0.07,0.07,-0.10,0.02,0.00,-0.00,47.90,0.00,47.86,0.00
0.08,-0.13,0.01,0.02,0.00,-0.00,47.90,0.00,47.87,-0.00
0.09,0.12,-0.13,-0.07,0.00,-0.00,47.90,0.00,47.86,0.00
0.11,0.18,-0.16,-0.19,0.02,-0.00,47.90,0.00,47.87,-0.00
0.11,0.00,-0.12,0.10,0.02,-0.00,47.90,0.00,47.86,-0.00
0.12,0.05,-0.15,-0.05,0.02,-0.00,47.90,0.00,47.86,0.00
0.13,-0.01,-0.12,0.09,0.02,-0.00,47.91,0.00,47.86,0.00
0.14,-0.06,-0.10,0.06,0.02,-0.00,47.90,0.00,47.87,-0.00
0.15,0.09,-0.18,0.29,0.02,-0.00,47.89,0.00,47.86,0.00
0.16,0.00,-0.13,-0.18,0.02,-0.00,47.90,0.00,47.86,0.00
0.17,-0.01,-0.13,-0.02,0.02,-0.00,47.89,0.00,47.87,0.00
0.18,0.02,-0.15,-0.11,0.02,-0.00,47.91,0.00,47.87,0.00
0.19,-0.01,-0.13,0.17,0.02,-0.00,47.89,0.00,47.86,-0.00
0.21,-0.15,-0.06,-0.10,0.03,-0.00,47.90,0.00,47.86,0.00
0.21,-0.05,-0.17,0.14,0.03,-0.00,47.90,0.00,47.86,-0.00
0.22,0.09,-0.25,0.16,0.03,-0.00,47.90,0.00,47.86,-0.00
0.23,0.02,-0.22,-0.01,0.03,-0.00,47.89,0.00,47.86,-0.00
0.24,-0.12,-0.14,-0.11,0.03,-0.00,47.90,0.00,47.87,-0.00
0.25,-0.04,-0.19,-0.32,0.03,-0.00,47.89,0.00,47.86,-0.00
0.26,0.07,-0.25,-0.19,0.03,-0.00,47.90,0.00,47.86,0.00
0.27,0.15,-0.30,0.08,0.03,-0.00,47.90,0.00,47.86,0.00
0.28,-0.11,-0.16,-0.14,0.03,-0.00,47.90,0.00,47.85,-0.00
0.29,-0.02,-0.21,-0.16,0.03,-0.00,47.89,0.00,47.87,-0.00
0.31,-0.05,-0.20,-0.06,0.04,-0.00,47.90,0.00,47.86,0.00
0.31,0.06,-0.32,0.02,0.04,-0.00,47.90,0.00,47.86,0.00
0.32,0.06,-0.32,0.03,0.04,-0.00,47.90,0.00,47.87,0.00
0.33,-0.02,-0.28,0.01,0.04,-0.00,47.90,0.00,47.86,-0.00
0.34,0.06,-0.33,-0.23,0.04,-0.00,47.90,0.00,47.86,-0.00
