time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.25,-0.14,0.01,0.10,-0.00,47.90,0.00,47.87,0.00
0.02,-0.07,-0.24,-0.20,0.10,-0.00,47.90,0.00,47.86,0.00
0.03,0.02,-0.29,0.17,0.10,-0.00,47.90,0.00,47.87,0.00
0.04,0.00,-0.29,-0.08,0.10,-0.00,47.90,0.00,47.87,0.00
0.05,-0.08,-0.25,0.10,0.10,-0.00,47.90,0.00,47.87,0.00
0.06,-0.14,-0.29,0.15,0.10,-0.00,47.91,0.00,47.87,0.00
0.07,0.03,-0.23,0.18,0.10,-0.01,47.90,0.00,47.87,0.00
0.08,-0.13,-0.33,0.19,0.10,-0.01,47.89,0.00,47.87,0.00
0.09,0.09,-0.24,0.27,0.10,-0.01,47.89,0.00,47.86,0.00
0.10,-0.10,-0.37,0.01,0.10,-0.01,47.90,0.00,47.86,0.00
0.11,-0.36,-0.55,-0.09,0.20,-0.01,47.91,0.00,47.87,0.00
0.12,-0.20,-0.42,0.12,0.20,-0.02,47.91,0.01,47.86,0.00
0.13,-0.19,-0.51,-0.17,0.20,-0.02,47.90,0.01,47.88,0.00
0.14,-0.23,-0.52,0.17,0.20,-0.02,47.90,0.01,47.87,0.00
0.15,-0.19,-0.51,-0.22,0.20,-0.02,47.89,0.01,47.88,0.00
0.16,-0.23,-0.54,0.07,0.20,-0.02,47.89,0.01,47.87,0.00
0.17,-0.36,-0.53,0.26,0.20,-0.03,47.91,0.01,47.87,0.00
0.18,-0.48,-0.46,0.07,0.20,-0.03,47.90,0.01,47.86,0.00
0.19,-0.13,-0.40,-0.14,0.20,-0.04,47.90,0.01,47.88,0.00
0.20,-0.39,-0.61,-0.18,0.20,-0.04,47.90,0.02,47.87,0.00
0.21,-0.46,-0.75,0.22,0.30,-0.04,47.90,0.02,47.87,0.00
0.22,-1.05,-0.72,-0.09,0.30,-0.05,47.90,0.01,47.88,0.00
0.23,-0.51,-0.41,0.18,0.30,-0.06,47.89,0.01,47.87,0.00
0.24,-1.29,-0.71,-0.10,0.30,-0.06,47.89,0.01,47.87,0.01
0.25,-0.49,-0.29,0.10,0.30,-0.07,47.90,0.01,47.87,0.00
0.26,-1.23,-0.34,0.28,0.30,-0.08,47.91,0.01,47.87,0.01
0.27,-0.15,-0.94,0.86,0.30,-0.09,47.89,0.02,47.87,0.00
0.28,-0.57,-0.72,3.95,0.30,-0.10,47.91,0.02,47.86,0.00
0.29,-1.61,-0.15,3.92,0.30,-0.10,47.90,0.00,47.88,0.01
0.30,-1.08,-0.71,3.32,0.40,-0.10,47.90,0.00,47.87,0.01
0.31,-0.79,-0.87,6.61,0.40,-0.10,47.89,0.01,47.88,0.01
0.32,-1.47,-0.52,6.40,0.40,-0.10,47.89,0.01,47.88,0.01
