time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.16,-0.13,-0.26,0.04,0.00,47.91,0.00,47.87,0.00
0.02,-0.04,-0.20,0.02,0.04,0.00,47.90,0.00,47.86,0.00
0.03,0.01,-0.23,-0.06,0.04,0.00,47.91,0.00,47.86,0.00
0.04,-0.19,-0.13,-0.10,0.04,-0.00,47.90,0.00,47.87,0.00
0.05,-0.19,-0.13,0.22,0.04,0.00,47.90,0.00,47.86,0.00
0.06,-0.16,-0.15,-0.16,0.04,0.00,47.90,0.00,47.86,0.00
0.07,-0.05,-0.21,0.16,0.04,0.00,47.91,0.00,47.86,0.00
0.08,-0.21,-0.13,-0.23,0.04,-0.00,47.91,0.00,47.87,0.00
0.09,-0.10,-0.20,0.04,0.04,-0.00,47.90,0.00,47.87,0.00
0.10,-0.15,-0.39,-0.00,0.04,-0.00,47.91,0.00,47.87,0.00
0.11,-0.47,-0.22,0.13,0.08,-0.00,47.90,0.00,47.87,0.00
0.12,-0.05,-0.45,-0.11,0.08,-0.00,47.90,0.00,47.87,0.00
0.13,-0.04,-0.47,-0.07,0.08,-0.00,47.90,0.00,47.86,0.00
0.14,-0.09,-0.45,0.21,0.08,-0.00,47.90,0.01,47.87,0.00
0.15,-0.09,-0.46,0.06,0.08,-0.00,47.91,0.01,47.87,0.00
0.16,-0.16,-0.42,0.21,0.08,-0.01,47.90,0.01,47.87,0.00
0.17,-0.11,-0.46,0.33,0.08,-0.01,47.90,0.01,47.86,0.00
0.18,-0.16,-0.44,-0.07,0.08,-0.01,47.90,0.01,47.87,0.00
0.19,-0.11,-0.47,0.17,0.08,-0.01,47.91,0.01,47.87,0.00
0.20,-0.17,-0.67,-0.13,0.08,-0.02,47.91,0.01,47.86,0.00
0.21,-0.76,-0.35,-0.12,0.12,-0.02,47.90,0.00,47.87,0.00
0.22,-0.94,-0.26,-0.02,0.12,-0.02,47.90,0.01,47.87,0.00
0.23,0.06,-0.81,-0.01,0.12,-0.03,47.91,0.01,47.87,0.00
0.24,-0.22,-0.67,-0.06,0.12,-0.04,47.91,0.01,47.87,0.00
0.25,-0.13,-0.73,-0.15,0.12,-0.04,47.91,0.01,47.86,0.00
0.26,-0.38,-0.60,0.24,0.12,-0.04,47.90,0.02,47.87,0.00
0.27,-0.30,-0.66,0.15,0.12,-0.06,47.90,0.01,47.86,0.00
0.28,-0.50,-0.56,-0.09,0.12,-0.07,47.92,0.01,47.87,0.00
0.29,-0.59,-0.52,0.17,0.12,-0.08,47.90,0.01,47.87,0.00
0.30,-0.28,-0.69,-0.12,0.12,-0.09,47.90,0.01,47.86,0.00
0.31,-0.39,-0.86,-0.09,0.16,-0.11,47.90,0.02,47.87,0.00
0.32,-0.78,-0.66,-0.32,0.16,-0.12,47.91,0.02,47.87,0.00
0.33,-0.52,-0.81,0.27,0.16,-0.12,47.91,0.02,47.86,0.00
0.34,-0.43,-0.87,0.01,0.16,-0.14,47.90,0.02,47.86,0.00
0.35,-0.35,-0.93,-0.00,0.16,-0.16,47.91,0.03,47.87,0.00
0.36,-0.48,-0.87,0.14,0.16,-0.18,47.91,0.03,47.87,0.00
0.37,-0.39,-0.93,-0.06,0.16,-0.20,47.90,0.03,47.87,0.00
0.38,-0.46,-0.91,0.04,0.16,-0.22,47.91,0.03,47.87,0.00
0.39,-0.47,-0.92,-0.04,0.16,-0.24,47.91,0.03,47.86,0.00
0.40,-0.27,-1.04,0.49,0.16,-0.27,47.90,0.03,47.87,0.00
0.41,-0.63,-1.07,0.02,0.20,-0.27,47.91,0.03,47.86,0.00
0.42,-0.91,-0.94,0.27,0.20,-0.29,47.90,0.03,47.87,0.00
0.43,-0.57,-1.13,0.32,0.20,-0.32,47.90,0.03,47.87,0.00
0.44,-0.74,-1.06,0.04,0.20,-0.34,47.89,0.03,47.88,0.00
0.45,-0.37,-1.28,0.24,0.20,-0.37,47.90,0.04,47.87,0.00
