time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,0.03,-0.07,0.02,0.00,0.00,47.90,-0.00,47.87,-0.00
0.02,0.05,-0.08,-0.05,0.00,0.00,47.91,0.00,47.87,0.00
0.03,0.01,-0.07,-0.10,0.00,0.00,47.91,-0.00,47.87,0.00
0.04,-0.16,0.03,-0.14,0.00,0.00,47.90,-0.00,47.86,0.00
0.05,0.11,-0.12,0.04,0.00,0.00,47.91,-0.00,47.86,0.00
0.06,0.04,-0.08,-0.06,0.00,0.00,47.90,0.00,47.86,-0.00
0.07,0.05,-0.09,0.11,0.00,0.00,47.90,0.00,47.86,-0.00
0.08,0.08,-0.11,0.03,0.00,0.00,47.91,0.00,47.87,-0.00
0.09,-0.14,0.01,0.01,0.00,0.00,47.90,0.00,47.86,0.00
0.10,0.10,-0.17,-0.06,0.22,0.00,47.90,0.00,47.86,0.00
0.11,-0.08,-0.08,-0.11,0.22,-0.00,47.90,0.00,47.87,0.00
0.12,-0.01,-0.12,0.12,0.22,-0.00,47.90,0.00,47.87,0.00
0.13,-0.13,-0.05,0.13,0.22,-0.00,47.90,0.00,47.87,0.00
0.14,-0.01,-0.12,-0.05,0.22,-0.00,47.90,0.00,47.86,0.00
0.15,-0.07,-0.09,0.20,0.22,-0.00,47.90,0.00,47.87,0.00
0.16,-0.05,-0.10,0.15,0.22,-0.00,47.90,0.00,47.87,0.00
0.17,-0.02,-0.12,0.14,0.22,-0.00,47.91,0.00,47.87,0.00
0.18,-0.11,-0.08,0.00,0.22,-0.00,47.90,0.00,47.87,0.00
0.19,-0.05,-0.11,-0.02,0.22,-0.00,47.91,0.00,47.87,0.00
0.20,0.15,-0.28,0.25,0.22,-0.00,47.91,0.00,47.88,0.00
0.21,0.04,-0.22,0.15,0.33,-0.00,47.90,0.00,47.87,0.00
0.22,-0.08,-0.16,0.04,0.33,-0.00,47.90,0.00,47.87,0.00
0.23,0.04,-0.22,-0.08,0.33,-0.00,47.90,0.00,47.87,0.01
0.24,-0.10,-0.16,-0.08,0.33,-0.00,47.90,0.00,47.87,0.00
0.25,0.00,-0.21,-0.08,0.33,-0.00,47.90,0.00,47.87,0.01
0.26,0.05,-0.24,0.17,0.33,-0.00,47.90,0.00,47.87,0.01
0.27,0.04,-0.24,-0.05,0.33,-0.00,47.90,0.00,47.87,0.00
0.28,-0.03,-0.20,-0.22,0.33,-0.01,47.91,0.00,47.87,0.00
0.29,0.05,-0.25,0.33,0.33,-0.01,47.91,0.00,47.88,0.01
0.30,-0.05,-0.20,-0.06,0.33,-0.01,47.90,0.00,47.87,0.00
0.31,-0.00,-0.28,-0.06,0.44,-0.01,47.90,0.00,47.87,0.01
0.32,-0.07,-0.25,0.11,0.44,-0.01,47.90,0.00,47.88,0.01
0.33,0.04,-0.32,0.07,0.44,-0.01,47.90,0.00,47.87,0.01
0.34,-0.03,-0.28,0.04,0.44,-0.01,47.90,0.00,47.87,0.01
0.35,0.05,-0.33,0.02,0.44,-0.01,47.89,0.00,47.87,0.01
0.36,-0.16,-0.22,0.08,0.44,-0.01,47.90,0.00,47.87,0.01
0.37,0.02,-0.32,-0.09,0.44,-0.01,47.90,0.00,47.86,0.01
0.38,0.02,-0.33,-0.18,0.44,-0.01,47.91,0.00,47.87,0.01
0.39,-0.01,-0.31,0.12,0.44,-0.01,47.90,0.00,47.86,0.01
0.40,0.02,-0.34,-0.13,0.44,-0.01,47.91,0.00,47.86,0.01
0.41,-0.17,-0.29,-0.15,0.55,-0.01,47.90,0.00,47.87,0.01
0.42,0.01,-0.39,-0.14,0.55,-0.01,47.89,0.00,47.87,0.01
0.43,0.02,-0.40,-0.13,0.55,-0.01,47.91,0.00,47.87,0.01
0.44,-0.05,-0.37,-0.12,0.55,-0.01,47.90,0.00,47.87,0.02
0.45,0.01,-0.41,0.19,0.55,-0.01,47.90,0.00,47.87,0.02
0.46,-0.13,-0.34,0.25,0.55,-0.01,47.91,0.00,47.86,0.02
0.47,0.03,-0.43,-0.10,0.55,-0.01,47.90,0.01,47.88,0.01
0.48,0.07,-0.46,-0.20,0.55,-0.02,47.91,0.01,47.87,0.02
0.49,0.07,-0.46,-0.03,0.55,-0.02,47.90,0.01,47.87,0.01
0.50,0.13,-0.50,0.21,0.55,-0.02,47.90,0.01,47.87,0.01
0.51,-0.05,-0.46,-0.06,0.66,-0.02,47.90,0.01,47.86,0.02
0.52,-0.18,-0.40,0.28,0.66,-0.02,47.90,0.01,47.87,0.02
0.53,-0.14,-0.43,-0.01,0.66,-0.02,47.90,0.01,47.86,0.02
0.54,-0.17,-0.42,-0.12,0.66,-0.02,47.90,0.01,47.87,0.02
0.55,0.08,-0.56,0.29,0.66,-0.02,47.90,0.01,47.86,0.02
0.56,-0.14,-0.44,0.16,0.66,-0.02,47.91,0.01,47.87,0.02
0.57,-0.26,-0.38,-0.07,0.66,-0.02,47.91,0.01,47.87,0.02
0.58,-0.08,-0.48,0.42,0.66,-0.02,47.90,0.01,47.87,0.02
