time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,0.00,-0.17,-0.29,0.00,-0.00,47.89,0.00,47.86,-0.00
0.02,0.10,-0.23,-0.02,0.00,-0.00,47.89,0.00,47.85,0.00
0.03,-0.00,-0.17,0.38,0.00,-0.00,47.89,0.00,47.86,-0.00
0.04,0.06,-0.21,-0.24,0.00,-0.00,47.90,0.00,47.86,0.00
0.05,-0.01,-0.17,0.01,0.00,-0.00,47.90,0.00,47.85,0.00
0.06,0.04,-0.21,0.06,0.00,-0.00,47.91,0.00,47.86,0.00
0.07,0.12,-0.25,0.10,0.00,-0.00,47.90,0.00,47.85,0.00
0.08,0.02,-0.20,-0.11,0.00,-0.00,47.89,0.00,47.86,-0.00
0.09,-0.06,-0.16,0.09,0.00,-0.00,47.90,0.00,47.85,0.00
0.10,-0.09,-0.31,0.03,0.00,-0.00,47.90,0.00,47.85,0.00
0.11,-0.27,-0.22,-0.17,0.18,-0.00,47.90,0.00,47.86,0.00
0.12,0.11,-0.43,-0.39,0.18,-0.00,47.90,0.00,47.86,0.00
0.13,-0.06,-0.35,-0.22,0.18,-0.00,47.89,0.00,47.86,0.00
0.14,-0.04,-0.36,0.21,0.18,-0.00,47.90,0.00,47.85,0.00
0.15,-0.15,-0.31,0.24,0.18,-0.01,47.90,0.00,47.86,0.00
0.16,-0.04,-0.37,0.07,0.18,-0.01,47.91,0.01,47.85,0.00
0.17,0.08,-0.45,0.02,0.18,-0.01,47.90,0.00,47.86,0.00
0.18,-0.06,-0.38,-0.10,0.18,-0.01,47.90,0.01,47.86,0.00
0.19,-0.02,-0.40,0.15,0.18,-0.01,47.90,0.01,47.85,0.00
0.20,-0.11,-0.53,0.07,0.18,-0.01,47.90,0.01,47.86,0.00
0.21,-0.40,-0.38,0.24,0.27,-0.01,47.89,0.01,47.86,0.00
0.22,-0.13,-0.53,0.06,0.27,-0.01,47.90,0.01,47.85,0.00
0.23,-0.09,-0.56,-0.62,0.27,-0.01,47.91,0.01,47.86,0.00
0.24,-0.11,-0.56,0.21,0.27,-0.01,47.90,0.01,47.86,0.00
0.25,-0.14,-0.55,-0.27,0.27,-0.01,47.91,0.01,47.86,0.00
0.26,-0.29,-0.48,-0.07,0.27,-0.01,47.90,0.01,47.86,0.00
0.27,-0.20,-0.54,0.16,0.27,-0.02,47.89,0.01,47.86,0.00
0.28,-0.07,-0.61,-0.12,0.27,-0.02,47.89,0.01,47.86,0.00
0.29,-0.33,-0.48,0.00,0.27,-0.02,47.90,0.01,47.85,0.00
0.30,-0.44,-0.42,0.35,0.27,-0.02,47.90,0.01,47.85,0.00
0.31,-0.42,-0.61,-0.25,0.36,-0.03,47.91,0.01,47.85,0.00
0.32,-0.25,-0.71,-0.44,0.36,-0.03,47.90,0.01,47.86,0.00
0.33,-0.44,-0.62,0.05,0.36,-0.03,47.91,0.01,47.86,0.01
0.34,-0.63,-0.52,-0.03,0.36,-0.04,47.90,0.01,47.86,0.01
0.35,-0.60,-0.54,-0.02,0.36,-0.05,47.90,0.01,47.86,0.01
0.36,-0.57,-0.57,-0.01,0.36,-0.05,47.90,0.01,47.86,0.01
0.37,-0.47,-0.63,0.06,0.36,-0.05,47.91,0.01,47.86,0.01
0.38,-0.58,-0.58,0.32,0.36,-0.06,47.90,0.01,47.85,0.01
0.39,-0.56,-0.59,0.37,0.36,-0.07,47.91,0.01,47.86,0.01
0.40,-1.13,-0.29,0.25,0.36,-0.08,47.90,0.01,47.86,0.01
0.41,-0.52,-0.79,0.06,0.36,-0.09,47.90,0.02,47.86,0.01
0.42,-0.75,-0.67,0.42,0.45,-0.10,47.90,0.02,47.87,0.01
0.43,-0.81,-0.65,0.56,0.45,-0.11,47.89,0.02,47.85,0.01
0.44,-0.76,-0.68,3.84,0.45,-0.12,47.91,0.02,47.86,0.01
0.45,-1.03,-0.55,5.76,0.45,-0.12,47.89,0.01,47.86,0.01
0.46,-2.31,0.15,4.42,0.45,-0.13,47.90,0.00,47.86,0.01
0.47,-1.69,-0.17,7.66,0.45,-0.14,47.90,0.00,47.86,0.01
0.48,-0.89,-0.61,8.32,0.45,-0.14,47.90,0.00,47.86,0.02
0.49,-1.44,-0.32,7.17,0.45,-0.14,47.90,0.01,47.86,0.01
0.50,-1.52,-0.27,7.67,0.45,-0.13,47.91,0.01,47.86,0.02
0.51,-1.17,-0.63,8.45,0.45,-0.13,47.89,0.01,47.85,0.02
0.52,-2.50,0.10,7.53,0.54,-0.13,47.90,0.00,47.86,0.03
0.53,-3.09,0.43,7.93,0.54,-0.12,47.90,-0.00,47.86,0.03
0.54,-2.75,0.26,4.60,0.54,-0.11,47.90,0.00,47.86,0.03
0.55,-2.98,0.39,-0.32,0.54,-0.10,47.90,0.00,47.87,0.03
0.56,-1.85,-0.21,0.25,0.54,-0.08,47.90,0.00,47.84,0.02
0.57,-1.46,-0.43,-0.20,0.54,-0.05,47.91,0.00,47.86,0.01
0.58,-1.76,-0.27,-0.04,0.54,-0.03,47.89,0.00,47.86,0.02
0.59,-2.02,-0.13,0.13,0.54,-0.00,47.91,0.00,47.85,0.02
0.60,-2.03,-0.12,-0.06,0.54,-0.00,47.90,0.00,47.85,0.02
0.61,-1.48,-0.58,0.08,0.54,0.02,47.90,0.00,47.85,0.02
0.62,-1.93,-0.34,-0.19,0.63,0.03,47.91,0.00,47.86,0.02
0.63,-1.51,-0.57,-0.02,0.63,0.05,47.90,0.01,47.86,0.02
0.64,-0.75,-1.00,-0.12,0.63,0.06,47.91,0.02,47.86,0.02
0.65,-2.36,-0.12,-0.06,0.63,0.08,47.90,0.01,47.85,0.02
0.66,-2.43,-0.08,-0.17,0.63,0.08,47.89,0.01,47.85,0.02
0.67,-2.85,0.15,-0.07,0.63,0.09,47.91,0.00,47.86,0.02
0.68,-1.70,-0.47,-0.01,0.63,0.09,47.90,0.00,47.86,0.02
0.69,-1.61,-0.53,-0.19,0.63,0.09,47.91,0.01,47.86,0.02
0.70,-2.27,-0.17,0.26,0.63,0.09,47.91,0.00,47.85,0.02
0.71,-1.78,-0.60,0.15,0.63,0.08,47.89,0.01,47.85,0.02
0.72,-1.93,-0.52,0.08,0.72,0.08,47.89,0.01,47.87,0.02
0.73,-2.26,-0.35,1.73,0.72,0.08,47.90,0.01,47.85,0.02
0.74,-2.67,-0.13,5.14,0.72,0.08,47.90,0.01,47.85,0.02
0.75,-3.73,0.46,7.21,0.72,0.06,47.90,0.00,47.86,0.03
