time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.09,-0.03,0.24,0.00,-0.00,47.92,0.00,47.87,-0.00
0.02,-0.17,-0.01,-0.37,0.00,-0.00,47.91,-0.00,47.87,0.00
0.03,-0.11,0.03,-0.07,0.00,-0.00,47.91,0.00,47.87,-0.00
0.04,-0.12,0.00,-0.04,0.00,-0.00,47.92,0.00,47.87,-0.00
0.05,0.03,0.01,-0.18,0.00,-0.00,47.92,0.00,47.87,0.00
0.06,-0.02,-0.07,-0.32,0.00,-0.00,47.92,0.00,47.87,0.00
0.07,-0.22,-0.05,0.09,0.00,-0.00,47.91,0.00,47.87,0.00
0.08,-0.15,0.06,0.03,0.00,-0.00,47.91,0.00,47.86,0.00
0.09,-0.02,0.02,0.01,0.00,-0.00,47.91,0.00,47.87,0.00
0.10,0.03,-0.05,0.18,0.00,-0.00,47.91,0.00,47.88,0.00
0.11,0.12,-0.14,0.10,0.18,-0.00,47.91,0.00,47.87,0.00
0.12,0.01,-0.19,0.19,0.18,-0.00,47.91,0.00,47.86,0.00
0.13,-0.16,-0.13,0.15,0.18,-0.00,47.90,0.00,47.87,0.00
0.14,0.00,-0.04,-0.02,0.18,-0.00,47.91,0.00,47.87,0.00
0.15,0.25,-0.13,0.08,0.18,-0.00,47.91,0.00,47.87,0.00
0.16,0.14,-0.27,-0.18,0.18,-0.00,47.91,0.00,47.88,0.00
0.17,-0.03,-0.21,0.03,0.18,-0.00,47.91,0.00,47.87,0.00
0.18,-0.02,-0.12,0.13,0.18,-0.00,47.91,0.00,47.87,0.00
0.19,0.08,-0.12,-0.00,0.18,-0.00,47.91,0.00,47.87,0.00
0.20,-0.04,-0.18,0.15,0.18,-0.00,47.91,0.00,47.87,0.00
0.21,-0.07,-0.17,-0.11,0.27,-0.00,47.91,0.00,47.87,0.00
0.22,0.05,-0.16,0.18,0.27,-0.00,47.91,0.00,47.87,0.00
0.23,0.08,-0.23,-0.10,0.27,-0.00,47.91,0.00,47.86,0.00
0.24,-0.11,-0.25,-0.38,0.27,-0.00,47.91,0.00,47.87,0.00
0.25,-0.08,-0.15,-0.32,0.27,-0.00,47.91,0.00,47.87,0.00
0.26,-0.12,-0.17,0.03,0.27,-0.00,47.91,0.00,47.87,0.01
0.27,0.04,-0.15,0.18,0.27,-0.00,47.91,0.00,47.87,0.00
0.28,-0.09,-0.24,0.04,0.27,-0.00,47.91,0.00,47.87,0.00
0.29,-0.10,-0.17,0.28,0.27,-0.00,47.91,0.00,47.87,0.01
0.30,-0.05,-0.17,-0.14,0.27,-0.00,47.91,0.00,47.87,0.00
0.31,-0.08,-0.25,0.02,0.36,-0.00,47.91,0.00,47.86,0.00
0.32,-0.04,-0.24,-0.21,0.36,-0.00,47.91,0.00,47.87,0.01
0.33,-0.03,-0.27,0.05,0.36,-0.00,47.91,0.00,47.87,0.01
0.34,-0.13,-0.28,-0.26,0.36,-0.00,47.92,0.00,47.87,0.01
0.35,-0.13,-0.22,0.54,0.36,-0.00,47.91,0.00,47.87,0.01
0.36,-0.18,-0.23,-0.01,0.36,-0.00,47.91,0.00,47.87,0.01
0.37,-0.09,-0.20,-0.02,0.36,-0.00,47.91,0.00,47.87,0.01
0.38,-0.22,-0.26,0.25,0.36,-0.00,47.91,0.00,47.87,0.01
0.39,-0.31,-0.18,-0.27,0.36,-0.00,47.92,0.00,47.87,0.01
0.40,-0.35,-0.13,0.06,0.36,-0.00,47.91,0.00,47.87,0.01
0.41,-0.31,-0.17,0.11,0.45,-0.00,47.91,0.00,47.87,0.01
0.42,-0.25,-0.19,0.12,0.45,-0.00,47.91,0.00,47.87,0.01
0.43,-0.06,-0.23,-0.01,0.45,-0.00,47.91,0.00,47.87,0.01
0.44,-0.18,-0.33,-0.04,0.45,0.00,47.92,0.00,47.87,0.01
0.45,-0.38,-0.27,0.20,0.45,0.00,47.91,0.00,47.87,0.01
0.46,-0.23,-0.17,0.12,0.45,-0.00,47.91,0.00,47.87,0.01
0.47,-0.43,-0.25,-0.11,0.45,-0.00,47.91,0.00,47.86,0.01
