time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.12,-0.05,-0.13,0.06,-0.00,47.91,0.00,47.87,0.00
0.02,-0.04,-0.09,-0.14,0.06,-0.00,47.92,0.00,47.88,-0.00
0.03,0.03,-0.13,0.20,0.06,-0.00,47.91,0.00,47.86,-0.00
0.04,0.08,-0.16,-0.03,0.06,-0.00,47.91,0.00,47.87,-0.00
0.05,-0.05,-0.09,0.08,0.06,-0.00,47.90,0.00,47.86,0.00
0.06,-0.02,-0.11,0.07,0.06,-0.00,47.90,0.00,47.87,-0.00
0.07,0.09,-0.17,0.04,0.06,-0.00,47.90,0.00,47.87,-0.00
0.08,-0.04,-0.10,0.06,0.06,-0.00,47.91,0.00,47.87,0.00
0.09,-0.09,-0.08,-0.11,0.06,-0.00,47.90,0.00,47.87,-0.00
0.10,0.17,-0.33,-0.05,0.12,-0.00,47.91,0.00,47.86,0.00
0.11,-0.12,-0.18,-0.23,0.12,-0.00,47.91,0.00,47.86,0.00
0.12,-0.09,-0.20,0.13,0.12,-0.00,47.90,0.00,47.86,0.00
0.13,-0.09,-0.20,-0.18,0.12,-0.00,47.90,0.00,47.86,0.00
0.14,0.02,-0.27,0.15,0.12,-0.00,47.90,0.00,47.86,0.00
0.15,-0.11,-0.20,-0.06,0.12,-0.00,47.90,0.00,47.86,0.00
0.16,-0.10,-0.21,0.12,0.12,-0.00,47.91,0.00,47.86,0.00
0.17,-0.08,-0.23,0.05,0.12,-0.01,47.91,0.00,47.86,0.00
0.18,0.07,-0.31,-0.02,0.12,-0.01,47.90,0.00,47.86,0.00
0.19,0.04,-0.30,-0.19,0.12,-0.01,47.90,0.00,47.86,0.00
0.20,-0.02,-0.27,0.14,0.12,-0.01,47.91,0.00,47.86,0.00
0.21,-0.05,-0.37,0.01,0.18,-0.01,47.90,0.00,47.86,0.00
0.22,-0.14,-0.32,0.02,0.18,-0.01,47.91,0.00,47.86,0.00
0.23,-0.08,-0.36,0.04,0.18,-0.01,47.90,0.00,47.86,0.00
0.24,-0.09,-0.36,-0.14,0.18,-0.01,47.91,0.00,47.87,0.00
0.25,-0.16,-0.33,-0.06,0.18,-0.01,47.91,0.01,47.86,0.00
0.26,-0.10,-0.37,-0.17,0.18,-0.01,47.90,0.01,47.87,0.00
0.27,-0.13,-0.36,-0.10,0.18,-0.02,47.90,0.01,47.86,0.00
0.28,-0.22,-0.31,0.02,0.18,-0.02,47.91,0.01,47.86,0.00
0.29,0.01,-0.44,0.15,0.18,-0.02,47.90,0.01,47.86,0.00
0.30,-0.01,-0.44,-0.02,0.18,-0.03,47.91,0.01,47.86,0.00
0.31,-0.01,-0.55,0.05,0.24,-0.03,47.91,0.01,47.86,0.00
0.32,-0.31,-0.40,-0.04,0.24,-0.03,47.91,0.01,47.87,0.00
0.33,-0.22,-0.45,0.18,0.24,-0.03,47.91,0.01,47.86,0.00
0.34,-0.01,-0.57,-0.12,0.24,-0.04,47.90,0.01,47.86,0.00
0.35,-0.02,-0.57,-0.17,0.24,-0.04,47.90,0.01,47.87,0.00
0.36,0.02,-0.61,0.07,0.24,-0.05,47.90,0.01,47.87,0.00
0.37,-0.08,-0.56,-0.04,0.24,-0.05,47.90,0.01,47.86,0.00
0.38,-0.01,-0.61,0.00,0.24,-0.06,47.91,0.01,47.87,0.00
0.39,-0.20,-0.51,-0.01,0.24,-0.07,47.90,0.01,47.86,0.00
0.40,-0.04,-0.60,0.07,0.24,-0.07,47.91,0.01,47.87,0.00
0.41,-0.02,-0.73,0.18,0.30,-0.07,47.91,0.02,47.87,0.00
0.42,-0.13,-0.68,0.17,0.30,-0.08,47.91,0.02,47.86,0.00
0.43,-0.07,-0.73,0.16,0.30,-0.08,47.90,0.02,47.86,0.00
0.44,-0.12,-0.71,-0.09,0.30,-0.09,47.91,0.02,47.87,0.00
0.45,-0.08,-0.74,-0.13,0.30,-0.10,47.90,0.02,47.87,0.00
0.46,0.06,-0.82,-0.14,0.30,-0.10,47.91,0.02,47.87,0.00
0.47,-0.10,-0.75,0.18,0.30,-0.11,47.90,0.02,47.87,0.00
0.48,-0.12,-0.75,-0.00,0.30,-0.11,47.91,0.02,47.86,0.00
0.49,-0.11,-0.77,-0.10,0.30,-0.11,47.90,0.02,47.86,0.00
0.50,-0.20,-0.72,-0.05,0.30,-0.12,47.91,0.02,47.86,0.00
0.51,-0.24,-0.82,0.04,0.36,-0.12,47.91,0.02,47.86,0.00
0.52,-0.77,-0.54,0.13,0.36,-0.13,47.90,0.02,47.87,0.00
0.53,-0.46,-0.72,-0.07,0.36,-0.13,47.90,0.02,47.86,0.00
0.54,-0.37,-0.77,0.25,0.36,-0.14,47.90,0.02,47.86,0.01
0.55,-0.74,-0.57,0.31,0.36,-0.15,47.90,0.01,47.86,0.01
0.56,-0.63,-0.64,1.14,0.36,-0.15,47.91,0.01,47.86,0.01
0.57,-0.82,-0.55,2.14,0.36,-0.15,47.91,0.02,47.87,0.01
0.58,-1.25,-0.31,3.38,0.36,-0.16,47.90,0.01,47.87,0.01
0.59,-2.16,0.18,5.31,0.36,-0.16,47.91,0.00,47.87,0.01
0.60,-1.45,-0.20,4.56,0.36,-0.16,47.91,0.00,47.86,0.01
0.61,-0.99,-0.56,5.14,0.42,-0.16,47.91,0.01,47.87,0.01
0.62,-0.77,-0.68,4.42,0.42,-0.15,47.90,0.01,47.86,0.01
0.63,-1.22,-0.44,4.48,0.42,-0.14,47.91,0.01,47.86,0.01
0.64,-1.68,-0.19,7.74,0.42,-0.14,47.90,0.00,47.86,0.02
0.65,-1.43,-0.33,7.37,0.42,-0.13,47.91,0.00,47.86,0.01
0.66,-2.87,0.47,6.33,0.42,-0.12,47.90,-0.00,47.88,0.02
0.67,-1.99,-0.00,3.42,0.42,-0.11,47.90,-0.00,47.87,0.01
0.68,-1.63,-0.20,4.78,0.42,-0.09,47.91,-0.00,47.86,0.02
0.69,-2.47,0.27,2.74,0.42,-0.07,47.91,-0.00,47.87,0.02
0.70,-1.98,0.02,-0.88,0.42,-0.05,47.90,-0.00,47.87,0.01
0.71,0.08,-1.11,1.09,0.48,-0.03,47.91,0.01,47.86,0.01
0.72,-1.51,-0.37,0.51,0.48,-0.03,47.90,0.02,47.87,0.02
0.73,-2.24,0.03,-0.09,0.48,-0.01,47.91,0.01,47.87,0.01
0.74,-1.34,-0.46,0.15,0.48,0.02,47.90,0.01,47.87,0.01
0.75,-1.52,-0.36,0.19,0.48,0.03,47.90,0.01,47.86,0.01
0.76,-2.96,0.42,-0.16,0.48,0.05,47.90,0.00,47.87,0.01
0.77,-1.77,-0.21,-0.02,0.48,0.07,47.90,0.00,47.87,0.01
0.78,-1.42,-0.41,-0.08,0.48,0.08,47.91,0.01,47.87,0.01
0.79,-2.11,-0.04,-0.13,0.48,0.09,47.91,0.00,47.87,0.01
0.80,-2.33,0.09,-0.19,0.48,0.09,47.91,0.00,47.87,0.01
0.81,-1.31,-0.46,-0.32,0.48,0.09,47.90,0.00,47.86,0.01
0.82,-1.51,-0.47,-0.17,0.54,0.09,47.89,0.01,47.87,0.01
0.83,-0.98,-0.77,-0.16,0.54,0.09,47.90,0.01,47.86,0.02
0.84,-1.26,-0.62,0.15,0.54,0.09,47.91,0.01,47.87,0.02
0.85,-1.62,-0.42,-0.12,0.54,0.09,47.91,0.01,47.86,0.02
0.86,-3.00,0.34,0.00,0.54,0.09,47.91,0.00,47.86,0.02
0.87,-1.88,-0.27,-0.02,0.54,0.09,47.91,0.00,47.87,0.01
0.88,-1.28,-0.59,0.47,0.54,0.09,47.90,0.00,47.86,0.01
0.89,-1.44,-0.51,1.18,0.54,0.08,47.90,0.01,47.87,0.01
0.90,-1.65,-0.40,4.51,0.54,0.07,47.92,0.01,47.86,0.01
0.91,-2.43,0.02,3.86,0.54,0.06,47.90,0.01,47.87,0.02
0.92,-1.87,-0.39,6.88,0.60,0.05,47.91,0.01,47.87,0.02
0.93,-1.47,-0.61,8.04,0.60,0.04,47.91,0.01,47.86,0.02
0.94,-2.04,-0.30,9.63,0.60,0.04,47.90,0.01,47.87,0.03
0.95,-2.99,0.22,9.78,0.60,0.04,47.90,0.00,47.86,0.03
0.96,-4.31,0.95,8.37,0.60,0.04,47.90,0.00,47.87,0.04
0.97,-3.86,0.73,3.59,0.60,0.04,47.91,0.01,47.87,0.04
0.98,-2.86,0.20,-1.33,0.60,0.04,47.90,0.01,47.86,0.02
0.99,-1.73,-0.41,0.54,0.60,0.05,47.90,0.00,47.87,0.02
1.00,-2.44,-0.03,0.29,0.60,0.08,47.90,0.00,47.87,0.02
1.01,-2.47,-0.00,0.00,0.60,0.11,47.90,-0.00,47.87,0.02
1.02,-1.89,-0.43,0.20,0.66,0.12,47.90,0.00,47.87,0.02
1.03,-2.08,-0.33,-0.01,0.66,0.12,47.91,0.01,47.86,0.02
1.04,-1.99,-0.38,0.03,0.66,0.13,47.90,0.01,47.87,0.02
1.05,-2.31,-0.21,0.23,0.66,0.14,47.91,0.01,47.87,0.02
1.06,-2.49,-0.11,-0.12,0.66,0.14,47.91,0.00,47.86,0.02
1.07,-2.60,-0.04,-0.12,0.66,0.14,47.91,0.00,47.87,0.02
1.08,-2.18,-0.27,0.25,0.66,0.14,47.90,0.00,47.86,0.02
1.09,-1.98,-0.39,0.14,0.66,0.14,47.90,0.01,47.86,0.02
1.10,-1.84,-0.46,0.14,0.66,0.14,47.91,0.01,47.86,0.02
1.11,-2.89,0.11,-0.01,0.66,0.14,47.91,0.00,47.86,0.02
1.12,-1.89,-0.54,0.09,0.72,0.14,47.91,0.00,47.87,0.02
1.13,-1.78,-0.61,0.14,0.72,0.14,47.91,0.01,47.87,0.03
1.14,-3.03,0.07,0.91,0.72,0.14,47.90,0.00,47.87,0.02
1.15,-2.21,-0.37,4.84,0.72,0.14,47.91,0.01,47.87,0.03
1.16,-1.88,-0.55,8.14,0.72,0.14,47.90,0.01,47.87,0.03
1.17,-1.43,-0.81,9.77,0.72,0.13,47.90,0.01,47.86,0.04
1.18,-2.53,-0.21,11.66,0.72,0.13,47.90,0.01,47.86,0.05
1.19,-3.91,0.55,11.07,0.72,0.12,47.91,-0.00,47.87,0.05
1.20,-4.90,1.11,8.14,0.72,0.10,47.90,0.01,47.87,0.05
1.21,-4.62,0.98,4.83,0.72,0.07,47.90,0.01,47.86,0.05
1.22,-3.39,0.22,0.46,0.78,0.07,47.91,0.01,47.87,0.03
1.23,-3.73,0.41,1.90,0.78,0.07,47.91,0.00,47.86,0.04
1.24,-3.23,0.15,-0.08,0.78,0.09,47.90,0.00,47.86,0.03
1.25,-1.74,-0.66,0.59,0.78,0.12,47.89,0.00,47.87,0.03
1.26,-2.41,-0.30,3.61,0.78,0.12,47.90,0.00,47.86,0.02
1.27,-2.66,-0.17,2.05,0.78,0.14,47.90,0.00,47.87,0.03
1.28,-2.77,-0.11,1.60,0.78,0.15,47.90,0.00,47.86,0.04
1.29,-2.78,-0.10,2.87,0.78,0.16,47.90,0.00,47.86,0.04
1.30,-3.08,0.07,3.64,0.78,0.17,47.91,-0.00,47.87,0.03
1.31,-2.69,-0.14,4.04,0.78,0.18,47.90,-0.00,47.86,0.03
1.32,-3.09,0.08,5.10,0.84,0.19,47.92,-0.00,47.87,0.04
1.33,-3.65,0.29,3.45,0.84,0.20,47.91,-0.00,47.86,0.04
1.34,-3.73,0.33,0.72,0.84,0.20,47.90,-0.00,47.86,0.03
1.35,-2.82,-0.16,2.81,0.84,0.23,47.90,0.00,47.88,0.04
1.36,-2.99,-0.06,3.68,0.84,0.26,47.90,-0.00,47.87,0.04
1.37,-2.84,-0.15,4.02,0.84,0.27,47.90,0.00,47.86,0.04
1.38,-4.06,0.52,4.62,0.84,0.29,47.91,-0.00,47.86,0.05
1.39,-4.61,0.84,3.40,0.84,0.30,47.91,0.00,47.86,0.05
1.40,-3.71,0.36,4.23,0.84,0.32,47.91,0.00,47.87,0.03
1.41,-3.96,0.51,0.05,0.84,0.35,47.91,0.00,47.86,0.04
1.42,-1.70,-0.72,-0.22,0.84,0.35,47.91,0.00,47.87,0.03
1.43,-2.84,-0.22,0.23,0.90,0.36,47.91,0.01,47.86,0.03
1.44,-2.98,-0.15,2.31,0.90,0.34,47.91,0.00,47.86,0.03
1.45,-2.75,-0.27,6.13,0.90,0.32,47.91,0.00,47.86,0.03
1.46,-3.36,0.05,8.90,0.90,0.31,47.90,0.00,47.86,0.04
1.47,-4.39,0.62,6.15,0.90,0.30,47.91,-0.00,47.87,0.06
1.48,-5.19,1.08,6.88,0.90,0.31,47.91,0.01,47.86,0.04
1.49,-3.69,0.28,3.03,0.90,0.31,47.91,0.00,47.87,0.05
1.50,-3.56,0.22,1.15,0.90,0.33,47.91,0.00,47.86,0.05
1.51,-3.76,0.33,2.65,0.90,0.35,47.91,0.00,47.87,0.04
1.52,-3.57,0.24,4.45,0.90,0.37,47.91,0.00,47.87,0.03
1.53,-3.92,0.32,3.84,0.96,0.40,47.91,-0.00,47.87,0.05
1.54,-3.15,-0.10,2.96,0.96,0.41,47.91,-0.00,47.87,0.03
1.55,-3.02,-0.17,5.01,0.96,0.42,47.90,0.00,47.86,0.04
1.56,-4.71,0.75,4.54,0.96,0.42,47.90,-0.00,47.87,0.04
1.57,-4.68,0.76,6.43,0.96,0.42,47.91,0.01,47.87,0.04
1.58,-3.60,0.18,3.64,0.96,0.44,47.91,0.00,47.87,0.06
1.59,-3.62,0.19,1.57,0.96,0.46,47.91,0.00,47.87,0.06
1.60,-3.89,0.34,1.98,0.96,0.47,47.91,-0.00,47.87,0.04
1.61,-3.73,0.26,2.16,0.96,0.49,47.91,-0.00,47.86,0.04
1.62,-2.98,-0.14,1.99,0.96,0.50,47.90,-0.00,47.86,0.04
1.63,-3.25,-0.11,5.01,1.02,0.50,47.90,0.00,47.87,0.05
1.64,-4.52,0.59,4.08,1.02,0.50,47.91,-0.00,47.87,0.06
1.65,-5.06,0.90,5.44,1.02,0.50,47.91,0.01,47.87,0.05
1.66,-4.51,0.61,3.34,1.02,0.52,47.91,0.01,47.86,0.05
1.67,-3.45,0.04,2.64,1.02,0.55,47.90,0.00,47.86,0.05
