time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.02,-0.15,-0.14,-0.07,0.00,-0.00,47.90,0.00,47.86,0.00
0.03,-0.15,-0.14,0.17,0.00,-0.00,47.90,0.00,47.85,-0.00
0.03,-0.27,-0.08,-0.04,0.00,-0.00,47.91,0.00,47.87,-0.00
0.04,-0.04,-0.21,0.25,0.00,-0.00,47.90,0.00,47.86,0.00
0.05,-0.14,-0.16,0.16,0.00,-0.00,47.90,0.00,47.87,0.00
0.06,-0.09,-0.19,0.08,0.00,-0.00,47.89,0.00,47.86,0.00
0.07,-0.05,-0.22,-0.11,0.00,-0.00,47.90,0.00,47.86,-0.00
0.08,-0.20,-0.14,-0.06,0.00,-0.00,47.90,0.00,47.87,-0.00
0.09,-0.08,-0.21,0.05,0.00,-0.00,47.90,0.00,47.87,-0.00
0.11,-0.04,-0.45,0.27,0.00,-0.00,47.90,0.00,47.87,0.00
0.11,-0.21,-0.37,-0.01,0.24,-0.00,47.90,0.00,47.86,0.00
0.12,0.19,-0.59,-0.03,0.24,-0.00,47.91,0.01,47.87,0.00
0.13,0.10,-0.56,0.19,0.24,-0.00,47.90,0.01,47.86,0.00
0.14,-0.01,-0.50,-0.25,0.24,-0.00,47.90,0.01,47.87,0.00
0.15,-0.12,-0.45,-0.07,0.24,-0.00,47.89,0.01,47.87,0.00
0.16,-0.16,-0.44,0.26,0.24,-0.00,47.91,0.01,47.86,0.00
0.17,0.02,-0.54,-0.15,0.24,-0.00,47.91,0.01,47.86,0.00
0.18,-0.01,-0.53,0.06,0.24,-0.00,47.90,0.01,47.87,0.00
0.19,-0.05,-0.52,0.14,0.24,-0.00,47.91,0.01,47.87,0.00
0.20,-0.09,-0.51,0.53,0.24,-0.00,47.89,0.01,47.86,0.00
0.21,-0.34,-0.60,0.01,0.36,-0.00,47.90,0.01,47.87,0.01
0.22,-1.28,-0.10,0.16,0.36,-0.00,47.90,0.01,47.86,0.01
0.23,-0.66,-0.44,-0.01,0.36,-0.00,47.90,0.01,47.86,0.01
0.24,-0.54,-0.51,0.06,0.36,-0.00,47.91,0.01,47.86,0.01
0.25,-0.51,-0.53,-0.22,0.36,-0.00,47.90,0.01,47.87,0.01
0.26,-0.75,-0.41,-0.28,0.36,-0.00,47.91,0.01,47.87,0.01
0.27,-1.23,-0.15,0.15,0.36,-0.00,47.90,0.00,47.86,0.01
0.28,-1.54,0.02,0.06,0.36,-0.00,47.90,0.00,47.86,0.01
0.29,-1.96,0.25,-0.11,0.36,-0.00,47.90,0.00,47.86,0.01
0.31,-1.28,-0.11,-0.36,0.36,-0.00,47.91,0.00,47.86,0.01
0.32,-0.48,-0.77,0.22,0.48,-0.00,47.90,0.01,47.85,0.01
0.32,-1.10,-0.45,0.02,0.48,-0.00,47.90,0.01,47.87,0.01
0.33,-1.63,-0.16,0.18,0.48,-0.00,47.90,0.01,47.86,0.01
0.34,-1.47,-0.24,0.09,0.48,-0.00,47.90,0.00,47.86,0.01
0.35,-0.59,-0.72,0.16,0.48,-0.00,47.90,0.01,47.86,0.01
0.36,-0.64,-0.71,-0.40,0.48,-0.00,47.89,0.01,47.87,0.01
0.37,-0.91,-0.57,0.31,0.48,-0.00,47.90,0.01,47.87,0.02
0.38,-0.76,-0.66,-0.19,0.48,-0.00,47.90,0.01,47.86,0.01
0.39,-0.24,-0.95,0.16,0.48,-0.00,47.89,0.02,47.86,0.02
0.41,-1.00,-0.55,0.10,0.48,-0.00,47.90,0.02,47.87,0.01
0.42,-1.07,-0.74,0.86,0.48,-0.00,47.90,0.02,47.87,0.02
0.42,-1.62,-0.45,4.77,0.60,-0.00,47.90,0.01,47.86,0.02
0.43,-2.82,0.21,5.59,0.60,-0.00,47.90,0.00,47.87,0.02
0.44,-3.20,0.43,7.10,0.60,-0.00,47.90,-0.00,47.87,0.02
0.45,-1.31,-0.60,9.16,0.60,-0.00,47.90,0.00,47.86,0.02
0.46,-1.37,-0.57,9.71,0.60,-0.00,47.90,0.01,47.87,0.02
0.47,-1.51,-0.50,12.32,0.60,-0.00,47.90,0.01,47.86,0.03
0.48,-2.37,-0.03,10.95,0.60,-0.00,47.91,0.00,47.86,0.04
0.49,-3.35,0.51,8.22,0.60,-0.00,47.90,-0.00,47.86,0.03
0.51,-4.79,1.32,3.62,0.60,-0.00,47.91,0.01,47.87,0.04
0.51,-3.81,0.59,0.50,0.60,-0.00,47.90,0.01,47.87,0.03
0.52,-2.15,-0.30,-0.05,0.72,-0.05,47.89,0.00,47.87,0.02
0.53,-1.96,-0.42,-0.00,0.72,-0.05,47.89,0.00,47.86,0.02
0.54,-2.84,0.06,0.17,0.72,-0.05,47.91,0.00,47.87,0.03
0.55,-2.40,-0.17,0.12,0.72,-0.05,47.90,0.00,47.86,0.02
0.56,-1.69,-0.56,0.40,0.72,-0.05,47.89,0.00,47.87,0.02
0.57,-2.77,0.02,4.12,0.72,-0.05,47.89,0.00,47.86,0.03
0.58,-2.10,-0.34,4.77,0.72,-0.05,47.90,0.00,47.86,0.03
0.59,-2.47,-0.14,5.89,0.72,-0.05,47.90,0.00,47.86,0.03
0.61,-2.87,0.08,5.25,0.72,-0.05,47.90,0.00,47.87,0.03
