time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.00,-0.18,0.10,0.16,0.00,47.91,0.00,47.86,0.00
0.03,0.04,-0.28,-0.10,0.16,0.00,47.91,0.00,47.86,0.00
0.03,-0.09,-0.31,-0.11,0.16,0.00,47.90,0.00,47.86,0.00
0.04,-0.00,-0.24,0.04,0.16,0.00,47.90,0.00,47.86,0.00
0.05,0.02,-0.29,-0.04,0.16,0.00,47.91,0.00,47.86,0.00
0.06,-0.12,-0.31,0.04,0.16,0.00,47.90,0.00,47.86,0.00
0.08,0.01,-0.24,0.12,0.16,0.00,47.90,0.00,47.86,0.00
0.08,-0.06,-0.32,-0.10,0.16,0.00,47.91,0.00,47.85,0.00
0.10,0.05,-0.28,0.10,0.16,0.00,47.91,0.00,47.86,0.00
0.11,-0.04,-0.35,0.05,0.16,0.00,47.91,0.00,47.86,0.00
0.11,-0.31,-0.58,0.09,0.32,0.00,47.91,0.01,47.86,0.00
0.12,-0.12,-0.44,0.05,0.32,0.00,47.90,0.01,47.86,0.00
0.13,-0.16,-0.55,-0.15,0.32,0.00,47.91,0.01,47.86,0.00
0.14,-0.09,-0.54,0.03,0.32,0.00,47.91,0.01,47.87,0.01
0.15,-0.13,-0.59,-0.13,0.32,0.00,47.91,0.01,47.87,0.01
0.17,-0.25,-0.57,-0.01,0.32,0.00,47.90,0.01,47.86,0.00
0.18,-0.65,-0.52,-0.05,0.32,0.00,47.90,0.01,47.86,0.00
0.18,-0.53,-0.31,-0.06,0.32,0.00,47.91,0.00,47.86,0.00
0.19,-0.22,-0.37,-0.06,0.32,0.00,47.90,0.01,47.86,0.00
0.21,-0.29,-0.55,0.15,0.32,0.00,47.90,0.01,47.87,0.01
0.21,-1.29,-0.79,0.03,0.48,0.00,47.90,0.01,47.87,0.01
0.22,-2.06,-0.25,0.01,0.48,0.00,47.91,0.00,47.86,0.01
0.23,-1.27,0.17,-0.25,0.48,0.00,47.90,0.00,47.87,0.01
0.24,-1.27,-0.25,0.12,0.48,0.00,47.89,0.00,47.87,0.01
0.25,-1.20,-0.25,0.10,0.48,0.00,47.90,0.00,47.87,0.01
0.27,-0.94,-0.29,0.22,0.48,0.00,47.91,0.00,47.86,0.01
0.28,-0.88,-0.44,-0.11,0.48,-0.00,47.90,0.00,47.86,0.01
0.28,-0.84,-0.48,-0.12,0.48,-0.00,47.89,0.01,47.86,0.01
0.29,-1.25,-0.51,0.08,0.48,-0.00,47.91,0.01,47.86,0.01
0.31,-1.02,-0.29,-0.08,0.48,-0.00,47.89,0.01,47.87,0.01
0.31,-1.34,-0.68,0.36,0.64,-0.00,47.90,0.01,47.88,0.02
0.32,-1.59,-0.52,-0.08,0.64,-0.00,47.89,0.01,47.86,0.02
0.33,-1.83,-0.39,0.34,0.64,-0.00,47.90,0.01,47.87,0.02
0.35,-1.65,-0.26,0.12,0.64,-0.00,47.90,0.00,47.86,0.02
0.35,-1.45,-0.36,0.25,0.64,-0.00,47.91,0.00,47.86,0.02
0.37,-2.12,-0.47,0.15,0.64,-0.00,47.91,0.00,47.87,0.02
0.38,-1.70,-0.11,1.40,0.64,-0.00,47.90,0.00,47.86,0.02
0.38,-0.63,-0.34,2.72,0.64,-0.00,47.91,0.01,47.87,0.02
0.39,-2.35,-0.93,2.42,0.64,-0.00,47.91,0.01,47.86,0.02
0.41,-1.97,-0.00,3.13,0.64,-0.00,47.90,0.00,47.86,0.02
0.42,-1.88,-0.21,3.94,0.80,-0.00,47.90,0.01,47.86,0.03
0.42,-2.87,-0.53,5.77,0.80,-0.00,47.90,0.00,47.87,0.03
