time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,0.02,-0.23,-0.04,0.01,0.00,47.90,0.00,47.86,-0.00
0.02,-0.05,-0.20,0.23,0.01,0.00,47.89,0.00,47.86,-0.00
0.03,-0.12,-0.17,0.10,0.01,0.00,47.90,0.00,47.87,-0.00
0.04,0.07,-0.27,0.07,0.01,0.00,47.89,0.00,47.86,0.00
0.05,0.03,-0.26,0.29,0.01,-0.00,47.89,0.00,47.85,0.00
0.06,-0.04,-0.22,-0.21,0.01,-0.00,47.91,0.00,47.86,0.00
0.07,-0.02,-0.24,-0.05,0.01,-0.00,47.89,0.00,47.86,0.00
0.08,0.02,-0.26,0.11,0.01,-0.00,47.90,0.00,47.86,-0.00
0.09,-0.04,-0.23,0.05,0.01,-0.00,47.90,0.00,47.85,0.00
0.10,-0.05,-0.45,-0.19,0.01,-0.00,47.90,0.00,47.86,-0.00
0.11,-0.27,-0.34,-0.12,0.02,-0.00,47.89,0.00,47.86,-0.00
0.12,-0.05,-0.46,-0.11,0.02,-0.00,47.91,0.01,47.86,0.00
0.13,-0.14,-0.42,-0.03,0.02,-0.01,47.89,0.01,47.86,-0.00
0.14,-0.15,-0.42,0.01,0.02,-0.01,47.91,0.01,47.87,-0.00
0.15,-0.07,-0.48,0.03,0.02,-0.01,47.90,0.01,47.87,-0.00
0.16,-0.12,-0.45,0.21,0.02,-0.01,47.90,0.01,47.85,0.00
0.17,-0.11,-0.47,-0.04,0.02,-0.01,47.89,0.01,47.86,-0.00
0.18,-0.21,-0.42,-0.40,0.02,-0.01,47.89,0.01,47.86,0.00
0.19,-0.21,-0.43,0.16,0.02,-0.02,47.89,0.01,47.86,0.00
0.20,-0.29,-0.39,-0.13,0.02,-0.02,47.89,0.01,47.85,0.00
0.21,-0.46,-0.53,0.00,0.03,-0.02,47.89,0.01,47.86,0.00
0.22,-0.27,-0.64,0.12,0.03,-0.02,47.90,0.01,47.86,0.00
0.23,-0.05,-0.77,-0.05,0.03,-0.03,47.90,0.02,47.85,0.00
0.24,-0.27,-0.66,-0.14,0.03,-0.03,47.91,0.02,47.87,-0.00
0.25,0.03,-0.84,0.28,0.03,-0.04,47.88,0.02,47.85,-0.00
0.26,0.00,-0.83,-0.09,0.03,-0.05,47.90,0.02,47.87,0.00
0.27,-0.06,-0.81,-0.10,0.03,-0.05,47.90,0.02,47.87,0.00
0.28,0.02,-0.87,-0.20,0.03,-0.06,47.89,0.02,47.86,0.00
0.29,-0.11,-0.81,-0.06,0.03,-0.07,47.89,0.02,47.86,-0.00
0.30,-0.11,-0.82,0.10,0.03,-0.08,47.90,0.02,47.86,0.00
0.31,-0.30,-0.95,0.14,0.04,-0.08,47.90,0.02,47.87,0.00
0.32,-0.47,-0.87,-0.16,0.04,-0.09,47.90,0.02,47.86,-0.00
0.33,-0.54,-0.85,0.20,0.04,-0.09,47.90,0.02,47.85,-0.00
0.34,-0.98,-0.62,0.07,0.04,-0.10,47.90,0.01,47.86,-0.00
0.35,-0.08,-1.11,0.10,0.04,-0.11,47.90,0.02,47.86,0.00
0.36,-0.28,-1.02,0.15,0.04,-0.12,47.90,0.03,47.85,0.00
0.37,-0.47,-0.93,0.39,0.04,-0.13,47.90,0.03,47.86,0.00
0.38,-0.68,-0.82,0.08,0.04,-0.13,47.90,0.02,47.86,0.00
0.39,-0.50,-0.94,-0.10,0.04,-0.14,47.89,0.02,47.86,-0.00
0.40,-0.98,-0.68,0.70,0.04,-0.16,47.90,0.02,47.86,-0.00
