time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.14,-0.09,-0.08,0.17,-0.00,47.90,-0.00,47.86,0.00
0.02,-0.44,0.07,-0.11,0.17,-0.00,47.91,0.00,47.87,0.00
0.03,-0.20,-0.06,-0.15,0.17,-0.00,47.91,0.00,47.86,0.00
0.04,-0.30,-0.00,0.10,0.17,-0.00,47.89,-0.00,47.88,0.00
0.05,-0.27,-0.02,0.12,0.17,-0.00,47.91,0.00,47.86,0.00
0.06,-0.23,-0.04,-0.21,0.17,-0.00,47.90,0.00,47.85,0.00
0.07,-0.24,-0.03,-0.03,0.17,-0.00,47.90,0.00,47.86,0.00
0.08,-0.04,-0.14,-0.03,0.17,-0.00,47.89,0.00,47.86,0.00
0.09,0.16,-0.25,-0.10,0.17,-0.02,47.90,0.00,47.86,0.00
0.10,-0.11,-0.11,-0.01,0.17,-0.04,47.90,0.00,47.85,0.00
0.11,-0.15,-0.26,0.04,0.34,-0.05,47.90,0.00,47.86,0.00
0.12,-0.28,-0.19,0.20,0.34,-0.05,47.91,0.00,47.86,0.00
0.13,-0.31,-0.18,0.14,0.34,-0.06,47.90,0.00,47.87,0.00
0.14,-0.76,0.07,-0.03,0.34,-0.07,47.89,0.00,47.86,0.00
0.15,-0.39,-0.13,0.25,0.34,-0.08,47.91,0.00,47.86,0.01
0.16,-0.22,-0.23,0.08,0.34,-0.09,47.90,0.00,47.86,0.01
0.17,-0.16,-0.27,0.01,0.34,-0.11,47.90,0.00,47.86,0.01
0.18,-0.16,-0.27,-0.12,0.34,-0.12,47.89,0.00,47.86,0.01
0.19,-0.09,-0.31,-0.18,0.34,-0.12,47.90,0.00,47.86,0.01
0.20,-0.12,-0.30,-0.14,0.34,-0.15,47.90,0.00,47.86,0.01
0.21,-0.24,-0.41,0.11,0.51,-0.15,47.91,0.00,47.87,0.01
0.22,-0.42,-0.32,-0.10,0.51,-0.17,47.91,0.01,47.87,0.01
0.23,-0.12,-0.49,-0.11,0.51,-0.19,47.90,0.00,47.86,0.01
0.24,-0.45,-0.32,0.05,0.51,-0.20,47.90,0.01,47.87,0.01
0.25,-0.13,-0.50,0.07,0.51,-0.21,47.90,0.01,47.88,0.01
0.26,-0.40,-0.36,-0.19,0.51,-0.22,47.90,0.00,47.87,0.01
0.27,-0.60,-0.26,0.29,0.51,-0.22,47.91,0.01,47.86,0.01
0.28,-0.63,-0.24,-0.01,0.51,-0.23,47.91,0.00,47.87,0.01
0.29,0.04,-0.61,0.16,0.51,-0.24,47.90,0.01,47.86,0.01
0.30,-0.36,-0.41,0.06,0.51,-0.24,47.92,0.01,47.87,0.01
0.31,-0.37,-0.58,0.26,0.68,-0.25,47.90,0.01,47.88,0.02
0.32,-0.75,-0.38,-0.07,0.68,-0.26,47.91,0.01,47.87,0.02
0.33,-1.39,-0.03,0.20,0.68,-0.27,47.90,0.00,47.86,0.02
0.34,-1.43,-0.01,0.04,0.68,-0.27,47.90,0.00,47.88,0.02
0.35,-1.05,-0.22,0.11,0.68,-0.27,47.91,0.00,47.86,0.02
0.36,-1.62,0.10,-0.08,0.68,-0.28,47.90,-0.00,47.87,0.02
0.37,-0.81,-0.34,0.09,0.68,-0.28,47.90,0.00,47.87,0.02
0.38,-0.62,-0.45,0.12,0.68,-0.29,47.91,0.00,47.86,0.02
0.39,-0.73,-0.39,0.17,0.68,-0.29,47.91,0.00,47.86,0.02
0.40,-1.92,0.25,0.26,0.68,-0.29,47.90,0.00,47.86,0.02
0.41,-0.59,-0.63,0.29,0.85,-0.30,47.90,0.00,47.87,0.03
0.42,-1.14,-0.34,0.14,0.85,-0.30,47.90,0.00,47.87,0.03
0.43,-1.06,-0.39,0.07,0.85,-0.30,47.90,0.01,47.87,0.03
0.44,-0.49,-0.71,0.14,0.85,-0.31,47.90,0.01,47.86,0.03
0.45,-2.04,0.14,0.06,0.85,-0.31,47.90,0.00,47.86,0.03
0.46,-1.35,-0.24,-0.06,0.85,-0.31,47.90,0.01,47.87,0.03
0.47,-0.49,-0.72,0.04,0.85,-0.31,47.91,0.01,47.86,0.03
0.48,-1.52,-0.16,-0.03,0.85,-0.32,47.90,0.01,47.86,0.03
0.49,-2.36,0.29,0.01,0.85,-0.32,47.91,0.00,47.86,0.03
0.50,-2.67,0.47,-0.10,0.85,-0.32,47.90,-0.00,47.86,0.03
0.50,-1.91,-0.11,0.09,1.02,-0.32,47.90,0.00,47.86,0.04
0.52,-2.19,0.04,0.59,1.02,-0.32,47.90,0.00,47.86,0.04
0.53,-1.88,-0.13,3.40,1.02,-0.32,47.90,0.00,47.86,0.03
0.54,-1.95,-0.09,4.79,1.02,-0.32,47.90,0.00,47.86,0.04
0.55,-1.49,-0.35,9.69,1.02,-0.32,47.89,0.01,47.86,0.04
0.56,-1.49,-0.35,12.82,1.02,-0.32,47.91,0.01,47.86,0.06
0.57,-3.63,0.82,14.94,1.02,-0.32,47.90,-0.00,47.86,0.07
0.58,-5.83,2.05,10.66,1.02,-0.32,47.90,0.04,47.86,0.08
0.59,-4.79,1.52,5.25,1.02,-0.32,47.90,0.03,47.85,0.07
0.60,-3.31,0.74,0.20,1.02,-0.31,47.91,0.01,47.85,0.05
0.61,-2.73,0.26,0.09,1.19,-0.28,47.90,0.00,47.86,0.04
0.62,-2.25,0.01,1.13,1.19,-0.24,47.90,0.00,47.86,0.06
0.63,-1.82,-0.22,-0.20,1.19,-0.20,47.90,-0.00,47.85,0.05
0.64,-2.72,0.27,0.53,1.19,-0.17,47.91,-0.00,47.86,0.05
0.65,-1.79,-0.23,1.67,1.19,-0.14,47.89,0.00,47.86,0.05
0.66,-2.33,0.06,5.29,1.19,-0.13,47.90,0.00,47.86,0.05
0.67,-2.97,0.41,4.93,1.19,-0.13,47.90,-0.00,47.86,0.06
0.68,-3.94,0.96,4.97,1.19,-0.11,47.89,0.01,47.86,0.07
0.69,-2.84,0.37,2.85,1.19,-0.09,47.90,0.01,47.86,0.06
0.70,-2.39,0.13,0.15,1.19,-0.06,47.89,0.00,47.86,0.06
0.71,-1.62,-0.45,-0.11,1.19,-0.03,47.90,-0.00,47.86,0.05
0.72,-2.47,0.01,1.16,1.36,-0.00,47.91,0.00,47.86,0.06
0.73,-2.44,-0.01,4.09,1.36,0.02,47.90,-0.00,47.86,0.06
0.74,-3.79,0.73,5.52,1.36,0.02,47.90,0.00,47.86,0.08
0.75,-3.68,0.69,7.73,1.36,0.04,47.90,0.00,47.86,0.09
0.76,-4.03,0.89,7.63,1.36,0.06,47.89,0.01,47.86,0.09
0.77,-5.05,1.47,4.34,1.36,0.08,47.91,0.03,47.86,0.09
0.78,-3.37,0.58,0.66,1.36,0.11,47.90,0.01,47.86,0.06
0.79,-2.77,0.26,0.12,1.36,0.14,47.90,0.01,47.86,0.05
0.80,-1.30,-0.54,1.68,1.36,0.17,47.90,-0.00,47.87,0.06
0.81,-2.61,0.17,2.62,1.36,0.15,47.91,-0.00,47.87,0.06
0.82,-4.16,0.86,3.08,1.53,0.15,47.90,0.00,47.86,0.06
0.83,-4.19,0.89,6.87,1.53,0.13,47.91,0.02,47.86,0.08
0.84,-3.61,0.58,6.29,1.53,0.13,47.91,0.01,47.86,0.10
0.85,-4.14,0.89,4.74,1.53,0.13,47.90,0.02,47.85,0.09
