time_s,load_velocity,load_torque,test_velocity,test_torque,loadcell_torque_nm,load_voltage,load_current,test_voltage,test_current
0.01,-0.04,-0.09,0.13,0.16,0.01,47.91,0.00,47.86,0.00
0.02,0.02,-0.12,0.07,0.16,0.01,47.90,0.00,47.87,0.00
0.03,0.01,-0.12,0.09,0.16,0.01,47.91,0.00,47.87,0.00
0.04,-0.03,-0.10,0.24,0.16,0.01,47.91,0.00,47.86,0.00
0.05,-0.01,-0.12,-0.42,0.16,0.01,47.91,0.00,47.86,0.00
0.06,-0.01,-0.12,0.23,0.16,0.00,47.91,0.00,47.86,0.00
0.07,0.07,-0.16,-0.04,0.16,0.00,47.91,0.00,47.87,0.00
0.08,-0.01,-0.12,0.04,0.16,0.00,47.90,0.00,47.86,0.00
0.09,-0.05,-0.10,0.30,0.16,0.00,47.90,0.00,47.88,0.00
0.10,0.02,-0.25,-0.27,0.32,0.00,47.91,0.00,47.86,0.00
0.11,-0.18,-0.15,0.17,0.32,0.00,47.91,0.00,47.86,0.00
0.12,-0.03,-0.23,0.08,0.32,0.00,47.91,0.00,47.87,0.01
0.13,-0.31,-0.08,-0.16,0.32,-0.00,47.91,0.00,47.86,0.01
0.14,-0.04,-0.23,0.69,0.32,-0.00,47.90,0.00,47.86,0.01
0.15,-0.30,-0.09,-0.25,0.32,-0.00,47.91,0.00,47.87,0.01
0.16,-0.15,-0.17,-0.01,0.32,-0.00,47.91,0.00,47.86,0.01
0.17,-0.27,-0.11,0.01,0.32,-0.01,47.91,0.00,47.87,0.01
0.18,-0.30,-0.10,-0.03,0.32,-0.01,47.90,0.00,47.86,0.01
0.19,-0.11,-0.20,0.13,0.32,-0.01,47.91,0.00,47.87,0.01
0.20,-0.06,-0.34,-0.06,0.48,-0.02,47.91,0.00,47.86,0.01
0.21,-0.19,-0.27,0.20,0.48,-0.03,47.90,0.00,47.86,0.01
0.22,0.07,-0.42,0.10,0.48,-0.03,47.91,0.00,47.86,0.01
0.23,-0.01,-0.38,-0.00,0.48,-0.03,47.90,0.00,47.87,0.01
0.24,-0.21,-0.27,-0.10,0.48,-0.04,47.91,0.00,47.87,0.01
0.25,-0.06,-0.37,0.02,0.48,-0.05,47.91,0.00,47.87,0.01
0.26,-0.12,-0.34,-0.00,0.48,-0.06,47.90,0.00,47.86,0.01
0.27,-0.06,-0.38,-0.06,0.48,-0.07,47.91,0.00,47.88,0.02
0.28,-0.07,-0.37,0.22,0.48,-0.08,47.91,0.00,47.86,0.01
0.29,-0.18,-0.32,0.07,0.48,-0.09,47.90,0.00,47.85,0.01
0.30,-0.31,-0.25,-0.05,0.48,-0.10,47.90,0.00,47.86,0.02
0.31,-0.77,-0.11,0.08,0.64,-0.10,47.90,0.00,47.86,0.02
0.32,-0.46,-0.29,0.04,0.64,-0.11,47.91,0.00,47.87,0.02
0.33,-0.59,-0.21,0.13,0.64,-0.13,47.91,0.00,47.87,0.02
0.34,-0.72,-0.15,-0.20,0.64,-0.14,47.90,0.00,47.87,0.02
0.35,-0.69,-0.16,-0.11,0.64,-0.15,47.91,0.00,47.86,0.02
0.36,-1.54,0.31,0.28,0.64,-0.17,47.90,-0.00,47.88,0.02
0.37,-1.19,0.11,0.05,0.64,-0.18,47.91,-0.00,47.87,0.02
0.38,-0.65,-0.18,0.09,0.64,-0.18,47.90,0.00,47.86,0.02
0.39,-0.25,-0.40,0.11,0.64,-0.20,47.90,0.00,47.87,0.02
0.40,-0.53,-0.25,0.09,0.64,-0.21,47.91,0.00,47.86,0.02
0.41,-0.72,-0.26,0.15,0.80,-0.23,47.90,0.00,47.86,0.03
0.42,-0.95,-0.14,0.18,0.80,-0.24,47.90,0.00,47.86,0.03
0.43,-0.57,-0.34,0.09,0.80,-0.25,47.91,0.00,47.86,0.03
0.44,-0.57,-0.35,0.35,0.80,-0.27,47.90,0.00,47.86,0.03
0.45,-1.26,0.03,2.50,0.80,-0.28,47.89,0.00,47.87,0.04
0.46,-0.40,-0.45,4.81,0.80,-0.28,47.90,0.00,47.87,0.03
0.47,-1.77,0.30,4.43,0.80,-0.29,47.91,-0.00,47.86,0.04
0.48,-2.29,0.60,4.45,0.80,-0.30,47.90,0.00,47.89,0.04
0.49,-2.47,0.71,-0.45,0.80,-0.30,47.90,0.01,47.87,0.04
0.50,-1.46,0.17,0.33,0.80,-0.30,47.91,0.00,47.86,0.02
0.51,-0.71,-0.35,-0.15,0.96,-0.26,47.90,-0.00,47.86,0.03
0.52,-1.63,0.16,0.06,0.96,-0.24,47.90,-0.00,47.86,0.03
0.53,-1.23,-0.06,-0.04,0.96,-0.24,47.90,-0.00,47.86,0.04
0.54,-1.37,0.02,0.06,0.96,-0.23,47.90,-0.00,47.87,0.03
0.55,-0.48,-0.47,3.75,0.96,-0.22,47.90,0.00,47.86,0.03
0.56,-1.83,0.27,4.09,0.96,-0.21,47.90,0.00,47.86,0.03
0.57,-1.59,0.14,5.62,0.96,-0.21,47.89,0.00,47.86,0.04
0.58,-1.60,0.15,3.85,0.96,-0.20,47.90,0.00,47.86,0.04
0.59,-1.77,0.25,4.09,0.96,-0.18,47.91,0.00,47.86,0.05
0.60,-2.71,0.78,1.81,0.96,-0.15,47.91,0.00,47.86,0.04
0.61,-2.08,0.34,1.51,1.12,-0.15,47.91,0.00,47.86,0.05
0.62,-1.76,0.17,0.46,1.12,-0.11,47.91,0.00,47.86,0.05
0.63,-1.68,0.13,3.24,1.12,-0.07,47.90,0.00,47.87,0.05
0.64,-1.82,0.21,4.33,1.12,-0.04,47.91,0.00,47.87,0.05
0.65,-2.11,0.37,1.51,1.12,-0.01,47.91,0.00,47.87,0.05
0.66,-2.71,0.71,2.11,1.12,0.02,47.90,0.00,47.87,0.06
0.67,-1.95,0.31,2.53,1.12,0.05,47.90,0.00,47.87,0.04
0.68,-1.91,0.29,1.60,1.12,0.08,47.91,0.00,47.86,0.05
0.69,-1.60,0.13,2.45,1.12,0.08,47.91,0.00,47.86,0.06
0.70,-3.36,1.10,2.77,1.12,0.10,47.91,0.01,47.87,0.06
0.71,-2.75,0.67,1.69,1.28,0.10,47.90,0.02,47.86,0.05
0.72,-1.26,-0.13,1.19,1.28,0.10,47.90,0.00,47.87,0.05
0.73,-1.49,-0.00,1.78,1.28,0.12,47.90,0.00,47.87,0.06
0.74,-3.08,0.86,3.08,1.28,0.14,47.90,0.00,47.86,0.06
0.75,-2.26,0.44,3.23,1.28,0.16,47.91,0.01,47.88,0.05
0.76,-2.04,0.32,1.70,1.28,0.20,47.90,0.00,47.86,0.07
0.77,-1.76,0.17,1.44,1.28,0.20,47.90,0.00,47.86,0.06
0.78,-1.70,0.14,2.49,1.28,0.23,47.90,0.00,47.88,0.07
0.79,-2.83,0.76,3.58,1.28,0.25,47.90,0.00,47.86,0.08
0.80,-3.70,1.25,4.29,1.28,0.26,47.90,0.02,47.87,0.08
0.81,-2.51,0.62,1.43,1.28,0.27,47.91,0.01,47.87,0.07
0.82,-2.01,0.24,1.11,1.44,0.28,47.90,0.01,47.86,0.07
0.83,-1.95,0.21,2.30,1.44,0.29,47.90,0.00,47.87,0.07
0.84,-2.89,0.73,1.69,1.44,0.30,47.90,0.00,47.88,0.07
0.85,-2.26,0.39,2.24,1.44,0.30,47.91,0.00,47.87,0.07
0.86,-2.31,0.42,4.20,1.44,0.31,47.90,0.00,47.86,0.08
0.87,-3.05,0.83,3.97,1.44,0.32,47.91,0.01,47.86,0.07
0.88,-2.12,0.34,3.77,1.44,0.32,47.91,0.01,47.86,0.07
0.89,-3.33,1.01,5.26,1.44,0.33,47.90,0.01,47.85,0.09
0.90,-3.09,0.89,3.52,1.44,0.35,47.90,0.02,47.87,0.07
0.91,-2.25,0.45,1.76,1.44,0.36,47.91,0.01,47.87,0.07
0.92,-2.29,0.36,0.26,1.60,0.36,47.90,0.00,47.86,0.08
0.93,-2.59,0.52,1.08,1.60,0.37,47.90,0.00,47.88,0.07
0.94,-2.19,0.31,1.87,1.60,0.38,47.91,0.00,47.86,0.08
0.95,-2.08,0.25,5.22,1.60,0.39,47.91,0.00,47.86,0.10
0.96,-3.29,0.92,4.65,1.60,0.39,47.92,0.01,47.86,0.10
0.97,-2.52,0.52,4.13,1.60,0.38,47.89,0.01,47.86,0.08
0.98,-1.82,0.13,5.09,1.60,0.38,47.90,0.00,47.87,0.09
0.99,-2.96,0.76,1.58,1.60,0.38,47.91,0.01,47.86,0.08
1.00,-2.95,0.77,1.64,1.60,0.38,47.91,0.01,47.86,0.08
1.01,-2.82,0.70,4.50,1.60,0.39,47.91,0.01,47.86,0.08
1.02,-2.83,0.61,3.82,1.76,0.40,47.90,0.01,47.88,0.09
1.03,-3.21,0.83,5.03,1.76,0.39,47.91,0.02,47.86,0.11
1.04,-3.81,1.17,6.00,1.76,0.39,47.91,0.02,47.87,0.11
1.05,-4.03,1.31,2.06,1.76,0.41,47.90,0.03,47.87,0.10
1.06,-3.55,1.06,1.14,1.76,0.43,47.90,0.02,47.86,0.08
1.07,-2.11,0.28,1.21,1.76,0.45,47.90,0.01,47.87,0.08
1.08,-2.77,0.64,1.89,1.76,0.45,47.90,0.00,47.86,0.10
1.09,-1.92,0.18,0.51,1.76,0.47,47.90,0.01,47.86,0.08
1.10,-2.27,0.37,2.59,1.76,0.48,47.91,0.00,47.87,0.09
1.11,-2.60,0.55,3.28,1.76,0.48,47.90,0.00,47.86,0.08
1.12,-2.48,0.38,5.23,1.92,0.47,47.90,0.00,47.86,0.10
1.13,-3.19,0.77,6.51,1.92,0.45,47.91,0.01,47.87,0.12
1.14,-4.24,1.36,8.28,1.92,0.44,47.91,0.02,47.87,0.13
1.15,-4.21,1.37,5.91,1.92,0.45,47.91,0.03,47.87,0.12
1.16,-4.28,1.43,1.95,1.92,0.45,47.91,0.03,47.86,0.10
1.17,-2.85,0.67,0.87,1.92,0.48,47.91,0.02,47.86,0.10
1.18,-2.40,0.43,1.75,1.92,0.52,47.90,0.01,47.86,0.09
1.19,-3.49,1.02,5.59,1.92,0.56,47.91,0.01,47.87,0.10
1.20,-3.86,1.24,4.24,1.92,0.59,47.90,0.03,47.87,0.12
1.21,-3.31,0.95,3.34,1.92,0.60,47.91,0.02,47.86,0.12
1.22,-3.39,0.89,3.88,2.08,0.62,47.91,0.02,47.87,0.11
1.23,-3.78,1.12,5.36,2.08,0.65,47.90,0.02,47.88,0.12
1.24,-4.26,1.39,7.48,2.08,0.65,47.91,0.03,47.86,0.14
1.25,-5.09,1.87,6.78,2.08,0.68,47.90,0.04,47.86,0.14
1.26,-4.77,1.72,1.06,2.08,0.70,47.89,0.04,47.86,0.11
1.27,-3.73,1.17,1.09,2.08,0.71,47.91,0.03,47.87,0.11
1.28,-2.80,0.68,2.14,2.08,0.73,47.90,0.02,47.86,0.11
1.29,-3.08,0.83,5.29,2.08,0.76,47.90,0.01,47.86,0.10
1.30,-3.85,1.26,5.31,2.08,0.79,47.90,0.02,47.86,0.12
1.31,-4.31,1.52,4.98,2.08,0.79,47.90,0.04,47.87,0.12
1.32,-4.95,1.78,3.43,2.24,0.81,47.90,0.04,47.86,0.13
1.33,-3.70,1.11,5.82,2.24,0.86,47.90,0.03,47.86,0.12
1.34,-4.15,1.37,4.34,2.24,0.90,47.91,0.03,47.86,0.13
1.35,-3.83,1.22,5.20,2.24,0.94,47.91,0.03,47.86,0.15
1.36,-4.89,1.82,3.00,2.24,0.97,47.90,0.05,47.87,0.12
1.37,-4.12,1.41,1.86,2.24,1.00,47.91,0.03,47.86,0.12
1.38,-4.13,1.43,4.28,2.24,1.01,47.91,0.03,47.86,0.12
1.39,-3.46,1.07,3.37,2.24,1.01,47.91,0.03,47.86,0.13
1.40,-4.13,1.45,4.61,2.24,1.03,47.90,0.03,47.87,0.13
1.41,-4.19,1.49,5.40,2.24,1.06,47.90,0.04,47.87,0.12
1.42,-4.42,1.64,6.04,2.24,1.08,47.90,0.04,47.86,0.13
1.43,-4.52,1.60,2.71,2.40,1.11,47.91,0.04,47.86,0.13
1.44,-4.41,1.55,1.85,2.40,1.14,47.90,0.03,47.86,0.12
1.45,-3.82,1.25,4.17,2.40,1.17,47.91,0.03,47.86,0.14
1.46,-4.15,1.43,4.68,2.40,1.20,47.90,0.03,47.87,0.15
1.47,-4.69,1.75,5.47,2.40,1.20,47.91,0.04,47.86,0.14
1.48,-3.98,1.37,4.04,2.40,1.20,47.91,0.03,47.86,0.16
1.49,-4.43,1.63,4.20,2.40,1.21,47.91,0.04,47.87,0.14
1.50,-4.44,1.65,5.68,2.40,1.23,47.91,0.04,47.86,0.14
1.51,-3.55,1.18,3.94,2.40,1.27,47.90,0.03,47.87,0.14
1.52,-4.81,1.88,5.05,2.40,1.30,47.91,0.04,47.86,0.16
1.53,-5.18,1.99,2.44,2.56,1.32,47.90,0.04,47.87,0.13
1.54,-4.24,1.49,3.03,2.56,1.32,47.90,0.04,47.87,0.15
1.55,-4.24,1.50,3.10,2.56,1.35,47.91,0.03,47.85,0.14
1.56,-3.66,1.20,2.31,2.56,1.38,47.90,0.03,47.86,0.14
1.57,-4.14,1.47,5.66,2.56,1.39,47.89,0.03,47.86,0.16
1.58,-4.14,1.48,6.33,2.56,1.40,47.91,0.03,47.86,0.15
1.59,-4.85,1.88,4.56,2.56,1.40,47.90,0.04,47.86,0.15
1.60,-4.59,1.76,2.12,2.56,1.41,47.90,0.04,47.88,0.14
1.61,-4.52,1.73,4.21,2.56,1.43,47.91,0.04,47.87,0.13
1.62,-4.38,1.66,5.64,2.56,1.45,47.91,0.04,47.87,0.16
1.63,-4.48,1.62,4.11,2.72,1.45,47.90,0.04,47.86,0.16
1.64,-4.09,1.42,3.08,2.72,1.45,47.91,0.03,47.87,0.14
1.65,-4.39,1.60,1.81,2.72,1.46,47.91,0.03,47.86,0.15
1.66,-3.62,1.18,4.97,2.72,1.46,47.90,0.03,47.86,0.14
1.67,-4.36,1.59,6.87,2.72,1.46,47.90,0.04,47.86,0.17
1.68,-5.07,1.99,6.25,2.72,1.46,47.91,0.05,47.86,0.17
1.69,-4.70,1.81,4.06,2.72,1.45,47.91,0.05,47.87,0.17
1.70,-4.67,1.81,3.23,2.72,1.45,47.92,0.05,47.87,0.15
1.71,-4.21,1.57,4.11,2.72,1.46,47.90,0.04,47.86,0.15
1.72,-3.82,1.36,4.98,2.72,1.47,47.91,0.03,47.86,0.18
1.73,-4.67,1.72,5.95,2.88,1.46,47.91,0.04,47.87,0.19
1.74,-4.95,1.89,6.00,2.88,1.45,47.91,0.04,47.88,0.17
1.75,-5.23,2.06,6.40,2.88,1.44,47.90,0.05,47.86,0.17
1.76,-5.10,2.01,6.08,2.88,1.43,47.90,0.05,47.86,0.17
1.77,-5.25,2.11,6.04,2.88,1.43,47.91,0.05,47.86,0.18
1.78,-4.99,1.99,2.30,2.88,1.43,47.91,0.04,47.87,0.16
1.79,-3.99,1.46,2.43,2.88,1.45,47.91,0.03,47.88,0.15
1.80,-4.65,1.82,3.69,2.88,1.47,47.90,0.04,47.86,0.17
1.81,-4.93,1.99,6.05,2.88,1.50,47.91,0.04,47.86,0.20
1.82,-4.97,2.02,8.62,2.88,1.50,47.91,0.05,47.86,0.23
1.83,-6.18,2.59,6.29,3.04,1.50,47.91,0.06,47.86,0.21
1.84,-5.56,2.28,3.08,3.04,1.52,47.91,0.05,47.86,0.19
1.85,-4.65,1.80,4.98,3.04,1.55,47.90,0.04,47.86,0.17
1.86,-4.75,1.87,6.72,3.04,1.55,47.90,0.04,47.88,0.17
1.87,-5.56,2.32,6.41,3.04,1.57,47.90,0.05,47.87,0.20
1.88,-5.29,2.19,4.95,3.04,1.60,47.91,0.05,47.86,0.21
1.89,-5.17,2.14,5.09,3.04,1.64,47.91,0.05,47.88,0.21
